OBJECTID,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,Shape_Length,Shape_Area,MLRA,HUC12,FBndID
394,138_12_2,1.964837909,0.953041673,486.051239,79,245.4463501,100,1636.30896,6.641151905,10.1609621,1.029284954,3.074327946,,,,,,,,19.58055812,39162,17.62250292,6.72643E-05,731.4975586,,,27.58128357,41.50928879,548.91794,3858.468196,108c,070802060602,
395,137_27_1,1.987703204,0.95220834,485.6262512,79,245.2317352,100,1634.878174,6.718436718,10.27920818,1.028385043,3.071639776,,,,,,,,12.4891243,24978,11.24021196,4.29034E-05,730.8579712,,,43.20436859,65.02172852,547.7456167,3855.094578,108c,070802060602,
396,184_1_1,1.933592796,0.951876879,485.4572144,79,245.1463928,100,1634.309326,6.535543442,9.999381065,1.028027058,3.070570469,,,,,,,,117.5206456,235041,105.7685833,0.000403714,730.6036377,,,4.589805603,6.907567501,546.767796,3853.752654,108c,070802060602,
397,483_5_2,1.911536098,0.951856375,485.4467468,70,217.2136536,100,1448.091064,6.460991859,9.885317802,1.028004885,3.070504427,,,,,,,,163.5472951,327095,147.1925642,0.000561828,702.6604004,,,3.298038483,4.773749352,547.2019403,3853.669477,108c,070801010403,
398,44_8_2,2.083967924,0.951705456,485.3697815,86,266.8200684,100,1778.800415,7.043811798,10.7770319,1.027841926,3.070017576,,,,,,,,1.796714783,3593,1.617043316,6.17219E-06,752.1898193,,,300.1588135,465.1636658,540.5394256,3853.058621,104,070801030401,
399,581_15_1,1.857841015,0.951587796,485.3097839,86,266.7871399,100,1778.580933,6.279502869,9.607639313,1.027714849,3.069638014,,,,,,,,2.66205883,5324,2.395853043,9.14487E-06,752.0969238,,,202.5624237,313.9161377,547.2962863,3852.58228,108c,070801010301,
400,423_9_1,2.005386114,0.951472163,485.2507935,86,266.7547302,100,1778.364868,6.778204918,10.37065315,1.027589917,3.069265127,,,,,,,,20.65856791,41317,18.59271097,7.09676E-05,752.0054932,,,26.09897995,40.44625473,544.4818211,3852.114137,108c,070801030303,
401,61_1_1,1.998598337,0.951067448,485.0444031,80,248.037384,100,1653.58252,6.755262375,10.33555126,1.027152896,3.067959547,,,,,,,,3.70505192,7410,3.334546657,1.27278E-05,733.0817871,,,145.4603729,219.8445129,552.306749,3850.475482,104,070801030202,
402,494_2_1,1.995234728,0.950970292,484.9948425,78,241.8127594,100,1612.085083,6.743893147,10.31815624,1.027047873,3.067646027,,,,,,,,2.295636088,4591,2.066072479,7.88611E-06,726.8076172,,,234.7424164,351.7822571,547.0452968,3850.082267,108c,070802060501,
403,396_28_1,1.914135218,0.950159729,484.5814514,70,216.8264465,100,1445.509644,6.469777107,9.898758888,1.026172519,3.06503129,28.84261513,0.003261787,139.5039139,12.46147013,758,380,0.002081397,130.463459,260928,117.4171138,0.000448176,701.4078979,1.275214314,1.845810294,4.127008915,5.973642826,546.9075869,3846.800411,108c,070801030603,
404,474_19_2,1.896244764,0.950109899,484.5560608,78,241.5939484,100,1610.626343,6.40930748,9.806240082,1.026118636,3.064870596,,,,,,,,9.700128898,19400,8.730115935,3.33225E-05,726.1500244,,,55.50396729,83.17758942,546.5610362,3846.598773,108c,070801030301,
405,161_8_2,1.958009481,0.94950366,484.2468567,86,266.2028503,100,1774.685669,6.618072033,10.12565041,1.025463939,3.062915087,88.85590935,0.010048641,140.9153595,12.54049397,2334,1167,0.006392079,140.522147,281044,126.4699347,0.00048273,750.449707,0.414950192,0.643058896,3.828948498,5.933818817,544.0025404,3844.144357,108c,070802060602,
406,423_2_1,2.044669867,0.949177265,484.0804138,86,266.1113281,100,1774.075562,6.910984039,10.57380581,1.025111437,3.06186223,199.9999987,0.022617833,132.2138824,11.88858373,5049,2526,0.01383581,115.3827499,230765,103.8444735,0.00039637,750.1917725,0.191639125,0.29698804,4.661590576,7.224185944,542.0511277,3842.822847,108c,070801030303,
407,542_8_1,1.941855431,0.948590934,483.7813721,69,213.3760376,100,1422.506958,6.563471317,10.0421114,1.024478197,3.059970856,,,,,,,,20.39688712,40793,18.35719901,7.00686E-05,697.1574097,,,26.3537693,37.97732925,542.2329719,3840.449204,108c,070802060502,
408,510_4_1,1.977008224,0.948550522,483.7607727,8,24.73817635,100,164.9211731,6.682287693,10.22389984,1.024434566,3.059840441,,,,,,,,3.023694992,6047,2.721325397,1.03872E-05,508.4989624,,,177.7666016,186.8571014,548.4962651,3840.285524,108c,070802060502,
409,194_25_1,2.038127422,0.948496401,483.7331543,74,228.8150787,100,1525.433838,6.888870716,10.53997231,1.024376154,3.059665918,,,,,,,,4.622739472,9245,4.16046562,1.58803E-05,712.5482178,,,116.2689972,171.2664642,545.6497839,3840.066456,108c,070801030408,
410,446_2_1,1.940390825,0.948460639,483.7149353,86,265.9104309,100,1772.736206,6.558520794,10.03453636,1.02433753,3.059550524,,,,,,,,16.52135046,33042,14.8692154,5.67552E-05,749.6253662,,,32.53130341,50.41458893,544.0045724,3839.92166,108c,070802060603,
411,194_9_1,1.90983665,0.948436022,483.7023621,78,241.1681976,100,1607.787964,6.455247879,9.876529694,1.024310946,3.05947113,,,,,,,,51.34073782,102681,46.20666289,0.000176369,724.8705444,,,10.46823883,15.68757629,545.1494661,3839.821867,108c,070801030408,
412,93_27_1,1.922266126,0.94794488,483.4518738,78,241.0434265,100,1606.956177,6.497259617,9.940807343,1.023780465,3.0578866,,,,,,,,73.61624664,147232,66.25462082,0.000252891,724.4953003,,,7.296877861,10.93501568,545.1194484,3837.833442,108c,070801030406,
413,528_4_1,1.906864285,0.947667301,483.3103333,76,234.7940369,100,1565.293579,6.445201397,9.861158371,1.023480654,3.056991339,,,,,,,,16.64720274,33294,14.98248247,5.71875E-05,718.1043701,,,32.25836182,47.92959976,544.2759585,3836.709623,108c,070802060502,
414,161_8_1,1.958009481,0.947469234,483.2093201,86,265.6321106,100,1770.880737,6.618072033,10.12565041,1.023266792,3.056352377,,,,,,,,6.552659333,13105,5.897393256,2.25101E-05,748.8414307,,,81.93608856,126.9783783,542.9392695,3835.907822,108c,070802060602,
415,664_14_1,2.017841339,0.947200716,483.0723572,78,240.8542023,100,1605.694702,6.820303917,10.43506527,1.022976756,3.055486202,,,,,,,,0.526578545,1053,0.473920682,1.80894E-06,723.9265747,,,1019.310547,1527.526855,543.2454957,3834.820621,104,070801030402,
416,592_43_2,1.967283845,0.946674764,482.8041382,86,265.4098511,100,1769.399048,6.649419308,10.17361164,1.022408724,3.053789616,,,,,,,,74.17492938,148350,66.75743663,0.00025481,748.2139893,,,7.232214928,11.20794964,543.1134669,3832.691235,108c,070802060704,
417,397_30_2,1.959104419,0.946655691,482.7944031,76,234.5433044,100,1563.62207,6.621772766,10.13131237,1.022388101,3.053728104,,,,,,,,266.3764849,532751,239.7388374,0.000915073,717.3377075,,,2.013834715,2.992163181,544.9660068,3832.614019,108c,070802060602,
418,27_4_1,1.871687651,0.946392,482.6599121,80,246.8187866,100,1645.458618,6.326304436,9.679245949,1.02210331,3.052877426,,,,,,,,27.2452933,54491,24.52076492,9.35947E-05,729.4786987,,,19.68372154,29.74942589,543.7592737,3831.546514,104,070801030202,
419,483_21_2,1.906162024,0.946287513,482.6066284,86,265.3012695,100,1768.675171,6.442827702,9.857526779,1.021990538,3.052540302,,,,,,,,162.424427,324849,146.1819832,0.00055797,747.9078979,,,3.301409721,5.116279602,545.4234685,3831.123546,108c,070801010403,
420,93_8_2,1.878896952,0.94625926,482.5922241,78,240.6148071,100,1604.098755,6.350671768,9.716527939,1.02196002,3.052449226,,,,,,,,111.0330955,222065,99.92978445,0.000381428,723.2070313,,,4.829313278,7.2371521,543.1178216,3831.009216,108c,070801030406,
421,424_10_2,1.988276601,0.945791602,482.3537292,78,240.4958038,100,1603.30542,6.720375061,10.28217411,1.02145493,3.050940752,,,,,,,,23.57654524,47153,21.21889067,8.09916E-05,722.8495483,,,22.73227882,34.06632233,544.0130332,3829.115732,108c,070801030303,
422,22_9_1,1.850218534,0.945723236,482.3188477,78,240.4780731,100,1603.187134,6.25373888,9.568220139,1.02138114,3.050720215,,,,,,,,2.331663467,4664,2.098497096,8.00987E-06,722.796936,,,229.8401337,344.4355164,543.3490603,3828.839051,104,070801030402,
423,129_6_1,1.952859282,0.945626438,482.2694702,86,265.1157227,100,1767.43811,6.600664139,10.09901619,1.021276593,3.050407887,,,,,,,,33.67047048,67341,30.30342293,0.000115667,747.3851929,,,15.9146862,24.66339111,543.0556758,3828.447049,108c,070801030407,
424,129_9_1,1.8920964,0.943736911,481.3058167,86,264.5860901,100,1763.907227,6.395285606,9.784787178,1.019235849,3.044312716,,,,,,,,38.37782538,76755,34.54004323,0.000131838,745.8919067,,,13.93472004,21.59498978,543.3645958,3820.797275,108c,070801030407,
425,416_1_1,1.951254845,0.943325818,481.0961609,86,264.4708252,100,1763.138794,6.595241547,10.09071922,1.018791914,3.042986393,,,,,,,,22.25260305,44506,20.0273428,7.64435E-05,745.5670166,,,24.02196693,37.22745514,543.9873945,3819.132768,108c,070802060601,
426,137_28_1,2.014168739,0.943263769,481.0645142,78,239.8531036,100,1599.020752,6.807890415,10.41607189,1.018724918,3.04278636,,,,,,,,13.60410976,27208,12.24369907,4.67337E-05,720.9176025,,,39.29078293,58.88070297,543.0019683,3818.881769,108c,070802060602,
427,578_9_1,1.894122839,0.942759156,480.8071594,75,230.5045776,100,1536.697144,6.402135372,9.795267105,1.018179893,3.041158676,,,,,,,,179.9510107,359901,161.9559125,0.000618179,711.3117676,,,2.968753338,4.392008781,542.0315804,3816.838741,108c,070802060501,
428,496_33_2,1.863248587,0.942715347,480.7848206,86,264.2996826,100,1761.997925,6.297780037,9.635603905,1.018132567,3.041017294,33.85156322,0.003828245,150.8325958,13.4082303,1000,500,0.00273868,87.85870513,175717,79.07283596,0.000301818,745.0844727,0.961569667,1.490168929,6.08027792,9.422761917,541.2124779,3816.66128,108c,070802060502,
429,389_13_2,1.874586701,0.942635357,480.7440186,92,282.7149048,100,1884.765991,6.336102962,9.694237709,1.018046141,3.040759325,,,,,,,,24.46708761,48934,22.02037904,8.40508E-05,763.4589233,,,21.83177757,34.67056274,541.100732,3816.337376,108c,070802060601,
430,33_2_2,1.877225518,0.942430139,480.6393738,78,239.6411438,100,1597.607666,6.345022202,9.707883835,1.017824531,3.040097237,,,,,,,,0.104029901,208,0.093626909,3.5737E-07,720.2805176,,,5133.560059,7693.092773,542.0606542,3815.506583,104,070801030403,
431,27_10_1,1.946990609,0.942372799,480.6101379,70,215.0489502,100,1433.659668,6.58082819,10.06866741,1.017762661,3.039912224,,,,,,,,50.21282645,100426,45.1915419,0.000172494,695.6590576,,,10.63495731,15.39356804,543.9780868,3815.274395,104,070801030202,
432,576_7_1,2.46803689,0.941954374,480.3967285,68,208.8117676,100,1392.078491,8.341964722,12.76320648,1.017310739,3.038562536,,,,,,,,12.73266887,25465,11.459402,4.374E-05,689.2084961,,,41.92162323,60.14349747,554.8590865,3813.580357,108c,070801010602,
433,686_16_1,1.898981094,0.941795349,480.3156128,70,214.9176941,100,1432.784668,6.418556213,9.820390701,1.017138958,3.038049459,,,,,,,,117.9862042,235973,106.1875851,0.000405313,695.2332764,,,4.523274422,6.547217846,539.6991771,3812.936702,108c,070801030408,
434,496_35_2,1.854519129,0.94112736,479.9749451,86,263.8544617,100,1759.029785,6.268274784,9.590460777,1.016417503,3.035894632,,,,,,,,0.239169359,478,0.215252429,8.21609E-07,743.8294067,,,2229.823486,3455.614502,542.861424,3810.232255,108c,070802060502,
435,493_11_2,1.912275195,0.94044584,479.6273804,78,239.1365662,100,1594.243774,6.463490009,9.889140129,1.015681505,3.033696175,33.85240936,0.003828341,151.3995361,13.42148781,955,478,0.002618178,24.48413944,48969,22.03572631,8.41094E-05,718.763916,1.003404617,1.503690243,21.76589775,32.61811829,540.9378816,3807.473058,108c,070802060501,
436,566_1_1,1.94608736,0.940303802,479.5549316,76,232.9696655,100,1553.131104,6.577775478,10.06399632,1.015528083,3.033238173,,,,,,,,2.037290096,4075,1.833561063,6.99862E-06,712.5245972,,,261.5429382,388.6015015,539.7771004,3806.898009,108c,070802060503,
437,185_1_1,1.772865653,0.940256357,479.5307312,78,239.0879974,100,1593.919922,5.992285728,9.168197632,1.015476823,3.033085108,,,,,,,,100.0640473,200128,90.05764012,0.000343746,718.6187134,,,5.324708939,7.979541779,539.8763716,3806.705943,108c,070802060602,
438,84_31_1,1.993533492,0.940223277,479.5138855,78,239.079895,100,1593.865967,6.738142967,10.3093586,1.015441179,3.032978296,,,,,,,,11.72359753,23447,10.55123806,4.02736E-05,718.59375,,,45.4462204,68.10515594,540.1168474,3806.571895,104,070801030406,
439,389_9_1,2.034120798,0.940182328,479.492981,86,263.5895386,100,1757.26355,6.875328064,10.51925182,1.015396953,3.032846212,,,,,,,,1.250404835,2501,1.125364363,4.29547E-06,743.0825195,,,426.0779724,660.3039551,540.5541697,3806.406227,108c,070802060601,
440,424_1_1,2.099488735,0.940097988,479.4499817,78,239.048111,100,1593.654053,7.096271992,10.85729599,1.015305877,3.032574177,,,,,,,,5.621484794,11243,5.059336305,1.93113E-05,718.4981079,,,94.76538849,142.0142975,535.564114,3806.064769,108c,070801030303,
441,686_22_2,1.850941539,0.940063059,479.4321594,70,214.5223846,100,1430.14917,6.256182194,9.571958542,1.015268087,3.032461405,,,,,,,,67.2058509,134412,60.48526484,0.00023087,693.9545288,,,7.926429272,11.47311687,538.9562602,3805.923341,108c,070801030408,
442,483_7_1,1.925278068,0.939448178,479.1185608,70,214.3820801,100,1429.213867,6.50744009,9.956383705,1.014604092,3.030478001,,,,,,,,0.917909191,1836,0.826118254,3.15326E-06,693.5006104,,,579.9636841,839.4689331,532.9094094,3803.433976,108c,070801010403,
443,528_5_2,1.902335525,0.939298451,479.0422058,77,235.7824402,100,1571.882935,6.42989397,9.837738037,1.014442325,3.029994965,,,,,,,,87.65112245,175303,78.88600874,0.000301105,714.824646,,,6.07258749,9.061488152,541.6533274,3802.827815,108c,070802060502,
444,49_1_2,1.880286455,0.939272344,479.0289001,77,235.7761383,100,1571.840942,6.355368137,9.723712921,1.014414072,3.029910803,28.61815453,0.003236403,131.0015869,11.79873943,710,355,0.001944463,9.48421786,18968,8.535796165,3.25808E-05,714.8050537,1.349377155,2.013535261,56.12000275,83.74205017,538.3932163,3802.722014,104,070801030601,
445,128_24_1,2.036353827,0.938825369,478.8009338,67,205.0582428,100,1367.054932,6.882875919,10.53079987,1.013931394,3.028468847,,,,,,,,23.98488641,47970,21.5863972,8.23944E-05,683.8591919,,,22.18067932,31.68009949,540.1792183,3800.912379,108c,070801030406,
446,97_4_1,1.936064482,0.93841058,478.589386,82,250.8556824,100,1672.371216,6.543898106,10.01216412,1.013483405,3.027130842,,,,,,,,48.61618805,97232,43.75457001,0.000167009,729.4450684,,,10.93804359,16.67128944,535.0141621,3799.233228,108c,070801030406,
447,612_2_2,1.961220145,0.938013911,478.387085,69,210.9964752,100,1406.643188,6.628923893,10.14225388,1.013054967,3.02585125,,,,,,,,9.324943742,18650,8.392449475,3.20336E-05,689.3835449,,,57.00208282,82.14330292,538.3409232,3797.627264,108c,070802060804,
448,525_7_1,1.904147506,0.937874794,478.3161316,79,241.5400696,100,1610.26709,6.436018467,9.847107887,1.012904763,3.025402546,,,,,,,,24.70909953,49418,22.23818922,8.48822E-05,719.8562012,,,21.5087719,32.37026978,541.2945945,3797.063921,108c,070802060502,
449,542_3_1,1.973412871,0.937682629,478.2181396,75,229.2633972,100,1528.422607,6.670135498,10.20530701,1.01269722,3.024782658,,,,,,,,11.65626705,23313,10.49064022,4.00423E-05,707.4815674,,,45.58522034,67.4393158,538.5853231,3796.28586,108c,070802060502,
450,533_6_1,1.921417832,0.937671721,478.2125854,79,241.4877167,100,1609.918091,6.494392395,9.936420441,1.012685418,3.024747372,200.0000006,0.022617833,131.001473,11.79873123,4962,2479,0.013578374,79.54878281,159096,71.59390492,0.000273271,719.7003174,0.192905441,0.290318817,6.679515362,10.05253601,539.6532018,3796.241872,108c,070802060501,
451,389_21_1,2.062643528,0.937108874,477.9255371,86,262.7278442,100,1751.518921,6.971735001,10.66675472,1.01207757,3.022931814,,,,,,,,6.983874798,13968,6.285487175,2.39914E-05,740.6533813,,,76.03635406,117.8354797,541.2385436,3793.963033,108c,070802060601,
452,699_61_2,1.964326382,0.93705529,477.8981934,5,15.27400112,100,101.8266754,6.63942337,10.15831757,1.012019753,3.022758961,,,,,,,,2.987523794,5975,2.688771486,1.02629E-05,493.1721802,,,177.7384949,183.4191437,540.2367272,3793.74616,108c,070802060406,
453,836_62_1,1.908138514,0.936942756,477.8408203,92,281.0078735,100,1873.385864,6.44950819,9.867747307,1.01189816,3.022396088,,,,,,,,123.5431672,247087,111.1888481,0.000424403,758.8486938,,,4.297560692,6.824863434,536.9175336,3793.290463,108c,070802060302,
454,160_12_2,1.854598284,0.936941028,477.8399353,78,238.2451324,100,1588.300903,6.26854229,9.590869904,1.011896253,3.022390366,,,,,,,,2.589397937,5179,2.330458105,8.89526E-06,716.085083,,,205.0411987,307.2722473,536.9613263,3793.283622,108c,070802060602,
455,169_2_1,1.94718945,0.936714947,477.7246094,72,219.8657379,100,1465.771606,6.58150053,10.06969547,1.011652112,3.021661043,20.8285203,0.00235548,135.2498322,12.11357307,521,261,0.001429591,7.816044837,15633,7.034440461,2.68502E-05,697.590332,1.830362439,2.67276001,67.91223907,99.16784668,539.0825738,3792.368118,108c,070801030603,
456,137_35_1,1.95484376,0.936665118,477.6992188,79,241.2287292,100,1608.191528,6.607371807,10.10927868,1.011598349,3.021500349,,,,,,,,26.88699532,53774,24.19829559,9.23639E-05,718.9279785,,,19.74102783,29.70985985,531.1162298,3792.166442,108c,070802060602,
457,84_1_2,1.940388203,0.935643435,477.1781616,78,237.91539,100,1586.102539,6.558512211,10.03452396,1.010494947,3.018204689,,,,,,,,2.937152386,5874,2.643437147,1.00899E-05,715.0935669,,,180.5142822,270.516571,535.6702434,3788.03001,104,070801030406,
458,434_27_1,1.965852499,0.935422122,477.0652771,59,179.918869,100,1199.459106,6.644581318,10.16620922,1.010255933,3.017490625,,,,,,,,361.4157677,722833,325.2741866,0.001241558,656.9841309,,,1.46665585,2.019785643,539.6718764,3787.134166,108c,070801030303,
459,102_3_1,1.923771501,0.93539238,477.0501099,78,335.9429321,100,2239.619629,6.502347469,9.948591232,1.010223746,3.017394781,,,,,,,,3.719561318,7439,3.347605132,1.27777E-05,812.993042,,,142.5048981,242.8581085,539.3624802,3787.013565,104,070801030406,
460,556_20_2,1.915258288,0.93523246,476.9685669,79,240.8596649,100,1605.731079,6.473573208,9.904566765,1.010051012,3.016878843,,,,,,,,20.41899872,40838,18.37709904,7.01446E-05,717.8282471,,,25.95450783,39.0610199,537.1368247,3786.366183,108c,070802060501,
461,161_7_1,1.953158736,0.935165942,476.9346313,86,262.183136,100,1747.887573,6.601676464,10.10056496,1.009979248,3.016664267,,,,,,,,34.34999067,68700,30.91499257,0.000118001,739.1177979,,,15.42729282,23.90806961,538.0575555,3786.097049,108c,070802060602,
462,526_6_2,1.970336199,0.934682071,476.6878662,86,262.0474548,100,1746.983032,6.659736156,10.1893959,1.009456635,3.01510334,,,,,,,,7.729688168,15459,6.956719398,2.65535E-05,738.7353516,,,68.52193451,106.1901932,536.6186566,3784.13794,108c,070801010301,
463,581_5_2,1.961567283,0.934437335,476.5630493,68,207.1455078,100,1380.970093,6.630097389,10.14404869,1.009192348,3.014313936,,,,,,,,16.05709481,32114,14.45138502,5.51603E-05,683.7085571,,,32.97698212,47.31093597,537.6112378,3783.147017,108c,070801010301,
464,578_6_1,1.950690269,0.93418026,476.4319458,79,240.5886688,100,1603.924438,6.593333244,10.08780003,1.008914709,3.013484716,,,,,,,,72.34654236,144693,65.11188507,0.000248529,717.0206299,,,7.317127228,11.01213169,537.153816,3782.106372,108c,070802060501,
465,556_15_1,1.865576863,0.934173584,476.4285278,79,240.5870667,100,1603.913818,6.305649757,9.647644043,1.008907437,3.013463259,,,,,,,,158.5637917,317128,142.7074165,0.000544708,717.015625,,,3.338498831,5.024375439,537.04591,3782.079356,108c,070802060501,
466,489_27_1,1.959397554,0.93407768,476.3796082,78,237.5172729,100,1583.448486,6.622763634,10.13282871,1.008803844,3.013153791,,,,,,,,14.34140243,28683,12.90726228,4.92665E-05,713.8968506,,,36.90787506,55.30970383,536.7898845,3781.691004,108c,070802060502,
