OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID,radial
373,8430,7.191304684,1373.19534,46635.59641,11.51899242,5666.748047,67167.24219,86,3229.4646,24.30661011,283.3374023,7.047478676,2.013565302,269.1597195,0.030439048,132.2136557,11.88856888,6727,3499,0.019165281,89.97578597,179952,67.48183894,0.000257575,8896.212891,70396.70313,1.619533539,2.54250145,83.97441864,131.8312225,108,070802060503,F070802060503_59,24
374,8434,6.207355976,944.5262804,34531.84733,8.529366493,4891.396484,49734.73438,86,2391.293213,20.98086357,244.5698242,6.083209038,1.73805964,223.7685965,0.025305804,133.318136,11.98883317,5739,2984,0.016344441,94.59277844,189184,70.944585,0.000270792,7282.689453,52126.02734,1.639207959,2.440579653,68.94672394,102.6532135,108,070802060503,F070802060503_50,24
375,8437,6.64949894,2643.09546,52549.49782,12.97972584,5239.805176,75684.78125,66,2792.717773,22.47530556,261.9902649,6.516509056,1.861859679,557.9406162,0.063097039,136.4315968,11.77532571,14022,7293,0.039946383,333.695718,667392,250.2717901,0.000955277,8032.522949,78477.5,0.718470454,1.101401806,20.93645859,32.09519958,108,070802060503,F070802060503_139,24
376,8446,6.566734791,1530.215674,38505.63226,9.510890961,5174.586914,55458.00391,70,2170.385498,22.19556427,258.7293396,6.435400009,1.838685751,239.2431241,0.027055805,139.0280393,12.40561906,6184,3216,0.017615188,319.6189732,639240,239.7142307,0.000914979,7344.972656,57628.39063,1.609013319,2.283884525,21.58648109,30.64053726,108,070802060501,F070802060501_236,16
377,8460,7.784389496,1345.474635,53411.60726,13.19266701,6134.099121,76926.4375,89,3827.720459,26.31123734,306.7049561,7.628701687,2.179629087,268.1628647,0.030326315,132.2135729,11.88856275,6663,3466,0.018984528,195.144702,390288,146.3585262,0.000558644,9961.819336,80754.15625,1.769791961,2.874154568,41.91145706,68.0644989,108,070801010301,F070801010301_29,24
378,8472,6.086254597,1048.495516,36094.88223,8.915435791,4795.96875,51985.90625,86,2499.531494,20.57154083,239.7984314,5.964529514,1.704151273,188.4624201,0.021313058,134.1876297,12.06017387,4863,2528,0.013846765,80.28662232,160572,60.21496791,0.000229838,7295.5,54485.4375,1.897139549,2.885878086,79.64745331,121.1575851,108,070802060503,F070802060503_51,24
379,8479,4.030681133,1314.282192,25715.67816,6.351772308,3176.176758,37037.18359,72,1490.888062,13.62370205,158.8088379,3.95006752,1.128590703,312.989635,0.035395737,134.683843,12.09156219,7981,4149,0.022725565,553.4231787,1106848,415.0673767,0.001584294,4667.064941,38528.07031,0.765528262,1.124865055,7.652195454,11.24411392,108,070801010301,F070801010301_517,24
380,8494,11.96337986,1808.504854,61656.77647,15.22922421,9427.143555,88801.60938,88,4368.959961,40.43622208,471.3571777,11.72411251,3.349746466,305.5480967,0.03455418,130.9997654,11.79861104,7581,3941,0.021586274,198.3358311,396671,148.7518729,0.00056778,13796.10352,93170.57031,2.392068863,3.500660658,63.37495804,92.7457428,108,070802060501,F070802060501_49,24
381,8500,15.47367001,1793.571768,81482.69526,20.12622643,12193.25195,117356.0234,88,5773.812012,52.30100632,609.6625977,15.16419697,4.332627773,514.8168221,0.058220205,132.2764053,11.89650455,12854,6685,0.036616149,313.1954244,626389,234.8965652,0.00089659,17967.06445,123129.8359,1.823971868,2.687668562,51.9090271,76.48925781,108,070802060501,F070802060501_399,24
382,8530,9.992585182,2534.776235,67067.51425,16.56567574,7874.157227,96594.45313,58,3132.238037,33.77493668,393.7078552,9.792733192,2.797923803,420.746536,0.047581875,134.2362765,11.55538877,10369,5389,0.029517491,577.4310182,1154863,433.0732578,0.001653022,11006.39551,99726.6875,1.461153746,2.042381763,18.18204498,25.41462708,108,070801010301,F070801010301_345,24
383,8580,10.00048065,1521.045418,58618.616,14.47879791,7880.378906,84425.86719,89,4200.878418,33.8016243,394.0189514,9.800471306,2.800134659,203.1481457,0.022973854,131.0001766,11.79864011,5041,2622,0.014361637,114.2141531,228429,85.66061389,0.000326963,12081.25781,88626.74219,3.005483866,4.607649803,91.99536133,141.0363159,108,070802060501,F070802060501_403,24
384,8602,11.99517345,2087.482156,69076.22977,17.06182861,9452.196289,99487.52344,89,4950.318848,40.54368591,472.6098328,11.75527,3.358648539,320.2564542,0.036217535,132.0629883,11.87739885,7970,4145,0.022703655,182.9576805,365914,137.2182574,0.000523756,14402.51563,104437.8438,2.280385017,3.474672079,68.88439178,104.96064,108,070802060501,F070802060501_411,24
385,8614,3.887391329,1222.16264,23791.24045,5.876436234,3063.264404,34265.5,56,1072.802246,13.13938236,153.1632233,3.809643507,1.088469625,228.901535,0.025886284,133.4279371,10.62498491,5763,2996,0.016410169,336.9698,673939,252.7273445,0.000964649,4136.066406,35338.30078,1.022451401,1.380529523,12.12082672,16.36572647,108,070801010301,F070801010301_335,24
386,8618,12.20226383,1545.208688,61961.60682,15.30451679,9615.383789,89240.64063,88,4390.55957,41.24365234,480.7691956,11.95821857,3.416633844,179.0532647,0.020248984,136.3848862,12.21215172,4660,2424,0.01327712,84.3055073,168612,63.22913134,0.000241343,14005.94336,93631.20313,3.966742516,5.778029442,152.072052,221.5109253,108,070802060503,F070802060503_132,24
387,8620,7.827025414,1727.917216,44759.0237,11.05547905,6167.695801,64464.5,86,3099.51416,26.45534515,308.3847961,7.67048502,2.191567183,395.37834,0.044713007,133.1283506,11.96182696,9891,5143,0.02817006,211.6769442,423354,158.7577046,0.000605971,9267.209961,67564.01563,1.199240923,1.80190742,38.84974289,58.37329102,108,070802060501,F070802060501_481,24
388,8703,5.393709183,1095.891314,32375.99158,7.996870041,4250.242676,46629.75,71,1850.955444,18.23073769,212.512146,5.285834789,1.510238528,200.0011511,0.022617963,131.0006104,11.79867061,4962,2581,0.014137065,180.9644017,361929,135.7233043,0.00051805,6101.198242,48480.70703,1.646742582,2.363889217,31.31549644,44.95320892,108,070802060501,F070802060501_55,24
389,8723,3.683422804,1020.705829,23404.22259,5.780842781,2902.537109,33708.09375,73,1375.724976,12.44996929,145.1268616,3.609754324,1.031358361,158.0263672,0.01787107,133.8328298,12.00855859,4035,2097,0.011486023,228.7292175,457458,171.5469093,0.000654787,4278.262207,35083.82031,1.384137869,2.040182352,16.91978645,24.93931389,108,070801010301,F070801010301_124,24
390,8740,2.782254457,1219.469107,20676.15343,5.107009888,2192.416504,29778.97461,50,832.442627,9.404020309,109.6208267,2.726609468,0.779031277,131.7367821,0.014898003,135.8535352,12.17694923,3336,1733,0.009492264,170.2579212,340517,127.6934369,0.0004874,3024.859131,30611.41797,1.265098929,1.745446682,17.16937447,23.68844604,108,070801010301,F070801010301_425,24
391,8751,2.992688894,999.3944266,19080.61006,4.712910652,2358.23877,27480.98242,51,783.5685425,10.11528873,117.9119415,2.932835102,0.837952912,150.841496,0.017058539,136.6646627,12.24017588,4042,2101,0.011507932,226.7811952,453562,170.0858926,0.000649211,3141.807373,28264.55078,1.122436404,1.49538672,13.86498737,18.47188759,108,070801010301,F070801010301_229,24
392,8779,4.518879414,1176.935283,24447.16018,6.038448334,3560.876953,35210.19141,84,1653.568848,15.27381229,178.0438538,4.428501606,1.265286207,156.9334021,0.017747468,133.8334834,12.01948229,4101,2132,0.011677731,38.87116569,77743,29.15337414,0.000111277,5214.445801,36863.76172,1.670204997,2.445800066,122.1428757,178.8625183,108,070802060503,F070802060802_18,24
393,8794,4.789291859,1028.881505,24330.65135,6.009670734,3773.961914,35042.39063,74,1449.772949,16.18780708,188.6981049,4.693506241,1.341001749,157.5153731,0.017813282,133.4283534,11.98790468,4023,2092,0.011458636,132.9221606,265845,99.69162197,0.000380519,5223.734863,36492.16406,1.80399704,2.497005224,37.85636139,52.39893723,108,070801010602,F070801010602_762,24
394,8808,4.917504311,1130.947228,30202.91049,7.460118771,3874.993408,43499.95313,75,1823.999023,16.62116432,193.7496643,4.819154263,1.37690115,158.3650877,0.017909376,130.9991608,11.79856834,3929,2044,0.011195723,189.0832739,378168,141.8124557,0.000541292,5698.992188,45323.95313,1.895789385,2.788156748,27.3247757,40.1868248,108,070802060501,F070802060501_131,24
395,8819,3.430779457,945.5831947,22183.90661,5.479424953,2703.454102,31950.52734,68,1214.679077,11.596035,135.1727142,3.362163782,0.960618258,167.643982,0.018958718,132.6983917,11.93102064,4242,2206,0.012083055,175.1171749,350233,131.33788,0.000501311,3918.133301,33165.20703,1.225500464,1.776125669,20.58396339,29.83246994,108,070802060501,F070802060501_44,24
396,8830,17.51833153,2940.571434,102689.6551,25.36434555,13804.44531,147899.5,76,6284.305664,59.21195984,690.22229,17.16796494,4.905132771,975.6275458,0.110332906,130.9995671,11.79859712,24207,12588,0.068949002,784.1912546,1568381,588.1434452,0.002244918,20088.75,154183.8125,1.096635342,1.59586513,23.47122192,34.15620804,108,070802060501,F070802060501_206,24
397,8852,3.967803717,1075.94405,25438.138,6.283220291,3126.629395,36637.45703,45,921.7483521,13.41117668,156.3314667,3.888447762,1.110985041,238.1798081,0.026935556,132.0654392,10.6856195,5610,2919,0.015988413,237.0124087,474025,177.7593074,0.0006785,4048.377686,37559.20703,1.071130276,1.38690567,17.58911705,22.77449036,108,070801010301,F070801010301_37,24
398,8907,10.82108879,1903.646515,60825.20679,15.02382565,8527.017578,87603.92969,79,3869.249512,36.57527924,426.3508911,10.60466671,3.029904842,338.6983917,0.038303119,130.999942,11.79862361,8405,4370,0.023936061,274.8317169,549662,206.1237888,0.000786766,12396.26758,91473.17969,1.951262593,2.836674452,41.36843109,60.13991547,108,070802060501,F070802060501_250,24
399,8910,3.659634829,1379.314876,30864.50248,7.623532295,2883.792236,44452.81641,66,1640.279175,12.36956596,144.1896057,3.586442232,1.024697781,279.7546867,0.031637224,134.8634422,12.09679508,7099,3691,0.020216934,311.3930864,622786,233.5448153,0.000891431,4524.071289,46093.09375,0.781303763,1.225703359,12.34791851,19.37131882,108,070801010602,F070801010602_118,24
400,8922,64.73472595,5447.375962,336130.974,83.02435303,51010.96484,484115,90,24359.3457,218.8033752,2550.548096,63.44003296,18.12572289,934.191387,0.105646925,133.0460239,11.96229442,23388,12163,0.066621124,388.7423787,777483,291.5567792,0.00111286,75370.3125,508474.3438,4.193945885,6.196687698,174.9606476,258.5098877,108,070802060802,F070802060802_163,24
401,8959,8.521190643,1608.903501,45406.91087,11.21550655,6714.698242,65397.61719,78,2851.87915,28.8016243,335.7349243,8.350767136,2.385933399,206.284213,0.02332851,130.9999866,11.79862678,5117,2660,0.014569776,118.0658332,236132,88.54937691,0.000337989,9566.577148,68249.5,2.524322748,3.596457481,75.82998657,108.0366364,108,070802060501,F070802060501_181,24
402,8988,5.21238184,2449.412864,43816.01553,10.82255554,4107.356934,63106.32031,64,2258.018066,17.61785126,205.3678436,5.10813427,1.459466934,336.9424515,0.038104541,132.0305786,11.87628807,8407,4371,0.023941539,269.6485943,539297,202.2364502,0.000771928,6365.375,65364.33984,0.939683557,1.456274271,20.30967712,31.47491455,108,070801010602,F070801010602_449,24
403,9012,7.897011757,1652.935782,46629.32526,11.51744366,6222.845215,67158.21094,76,2853.561523,26.69190025,311.1422729,7.739071369,2.211163282,381.6344949,0.043158727,130.9995773,11.79859781,9468,4924,0.026970518,333.4489565,666898,250.0867164,0.00095457,9076.40625,70011.77344,1.263778448,1.843299389,24.88274956,36.29303741,108,070802060501,F070802060501_66,24
404,9082,7.059361458,1745.638989,40810.72452,10.08024883,5562.776855,58777.92969,71,2333.174316,23.86064148,278.138855,6.918174267,1.976621151,340.8573778,0.038547277,132.699232,11.93805606,8465,4403,0.024116814,219.3478034,438697,164.5108534,0.000627931,7895.951172,61111.10547,1.263406038,1.793311596,33.81404114,47.99653625,108,070801010602,F070801010602_124,24
405,9100,7.55614233,2169.348692,45402.60487,11.21444321,5954.240234,65391.41797,58,2120.427002,25.53976059,297.7120056,7.405019283,2.115719795,407.2574077,0.046056401,127.9508301,11.61753769,10059,5231,0.028652068,453.5185626,907039,340.1389246,0.001298296,8074.666992,67511.84375,1.138260365,1.543618202,17.50531769,23.73932076,108,070801010301,F070801010301_136,24
406,9118,12.07316303,2171.320786,61830.08176,15.27202988,9513.652344,89051.20313,84,4182.092773,40.80729294,475.6826172,11.83169937,3.380485535,195.152912,0.02206968,134.1867828,12.06010687,4850,2523,0.013819378,84.20969619,168420,63.15727107,0.000241069,13695.74512,93233.29688,3.770769835,5.428357124,150.6343231,216.8514404,108,070801010602,F070801010602_135,24
407,9139,3.811213493,1637.253828,28784.49496,7.109770298,3003.236328,41457.07031,52,1205.248291,12.88190174,150.1618042,3.734989166,1.067139745,291.8966793,0.033010352,134.0911477,12.03363419,7439,3868,0.021186427,211.157272,422316,158.3679552,0.000604484,4208.484375,42662.32031,0.776431322,1.088025928,18.96366119,26.57409096,108,070801010301,F070801010301_75,24
408,9221,8.228944778,1679.966048,44585.6749,11.01266193,6484.408691,64214.83203,76,2728.49707,27.81383324,324.2204285,8.064366341,2.304104567,205.9466173,0.023290331,130.9993057,11.79857858,5109,2656,0.014547867,144.6906227,289380,108.5179689,0.000414208,9212.90625,66943.32813,2.441418886,3.468714714,59.75423813,84.89752197,108,070802060501,F070802060501_57,24
409,9272,4.300503731,1593.009253,29827.47653,7.367386818,3388.796875,42959.23438,52,1248.919434,14.53570271,169.4398499,4.214493752,1.204141021,122.4332781,0.013845877,130.9989746,11.79855537,3038,1581,0.008659705,122.2683401,244536,91.70125628,0.00035002,4637.716309,44208.15234,2.143451452,2.93340683,36.95475006,50.57418442,108,070801010301,F070801010301_69,24
410,9273,5.102621555,1634.904407,29273.92371,7.230659008,4020.865723,42161.97266,47,1107.881592,17.2468605,201.0432892,5.000569344,1.428734064,168.507637,0.019056388,130.9999949,11.7986269,4180,2174,0.01190778,211.6646042,423330,158.748457,0.000605936,5128.74707,43269.85547,1.84952426,2.35912919,25.32853508,32.30738068,108,070801010301,F070801010301_149,24
411,9341,11.2653532,2500.546167,67094.53055,16.57234955,8877.098633,96633.36719,45,2431.163574,38.07689285,443.8549194,11.04004574,3.154298782,916.3037307,0.103624025,131.567144,9.983824295,21779,11327,0.062042052,475.5868812,951174,356.6901632,0.001361471,11308.26172,99064.53125,0.783711374,0.998345673,24.88742256,31.70331764,108,070802060802,F070802060802_41,24
412,9387,3.761501074,948.5910301,24941.6575,6.160589218,2964.062744,35922.39453,75,1506.263916,12.71387386,148.2031403,3.686270952,1.053220272,193.2932602,0.021859374,141.7667058,11.0113515,5099,2652,0.014525958,182.804842,365610,137.1036296,0.000523319,4470.32666,37428.66016,1.117670774,1.685643554,21.61914063,32.60545731,108,070801010601,F070801010601_358,24
413,9390,9.985309601,1669.501062,51905.59275,12.82068157,7868.423828,74757.39063,89,3719.79248,33.75034714,393.4212036,9.785603523,2.795886755,173.0952654,0.019575199,134.3992096,12.06357727,4328,2250,0.012324059,68.43749142,136875,51.32811666,0.000195917,11588.2168,78477.17969,3.497077227,5.150318623,153.2965698,225.7674255,108,070802060802,F070802060802_160,24
414,9412,2.446796894,1520.317079,19578.23497,4.835824013,1928.075928,28197.68945,66,1040.475952,8.270173073,96.40380096,2.397861004,0.685103118,133.3758845,0.015083368,132.7058899,10.12918717,3036,1580,0.008654228,106.7598315,213520,80.06987274,0.000305623,2968.551758,29238.16602,1.22030127,1.878830194,24.07991791,37.0745163,108,070801010602,F070801010602_642,24
415,9444,5.522462368,1857.226398,34220.38681,8.452435493,4351.700195,49286.15234,80,2204.395264,18.66592216,217.585022,5.412013054,1.546289444,385.0859479,0.043549049,132.214762,11.17273695,9785,5090,0.02787976,188.044693,376091,141.0335216,0.000538319,6556.095703,51490.54688,0.854950905,1.288034558,30.85578537,46.48608017,108,070802060804,F070802060804_250,32
416,9447,14.1218853,1978.287277,79329.72233,19.59444237,11128.0459,114255.1953,86,5493.497559,47.73197174,556.4022827,13.83944798,3.954127789,333.7953727,0.03774864,132.9615009,11.94900373,8405,4371,0.023941539,150.6272224,301255,112.970417,0.000431203,16621.54297,119748.6953,2.545881033,3.802686453,98.50406647,147.1318207,108,070802060804,F070802060804_297,32
417,9766,13.08341026,1959.567394,73221.52731,18.08571815,10309.72754,105457.8203,87,5129.470703,44.22192764,515.4863892,12.82174206,3.663354874,208.5147715,0.023580762,131.0027949,11.79882463,5174,2691,0.014739575,98.16981757,196340,73.62736249,0.000281033,15439.19824,110587.2891,3.831188202,5.737346172,140.0257568,209.6937561,108,070802060802,F070802060802_134,24
418,9795,21.09404182,2905.55634,117596.4641,29.04632759,16622.10547,169369.1406,83,7859.355469,71.29785919,831.1052246,20.6721611,5.906331539,758.8775215,0.085820826,132.5158454,11.9482637,19162,9964,0.054576411,332.4131907,664826,249.3098936,0.000951605,24481.46094,177228.5,1.668216109,2.456991196,66.67246246,98.19690704,108,070802060804,F070802060804_312,32
419,9810,31.01300812,3133.885545,157406.5901,38.87942886,24438.25,226705.9531,90,11407.22461,104.823967,1221.912476,30.39274788,8.683642387,407.8742272,0.046126156,133.2668335,11.96944342,10296,5353,0.029320306,160.4381313,320876,120.3285995,0.000459289,35845.47656,238113.1719,4.565337181,6.696333885,203.0959473,297.8965759,108,070802060802,F070802060802_228,32
420,9823,9.788907051,2193.536259,49823.80866,12.30648041,7713.658691,71759.08594,67,2687.981445,33.08650589,385.6829529,9.593129158,2.740894079,282.0497554,0.031896772,136.2625689,10.81872146,7227,3758,0.020583917,160.9247051,321849,120.6935239,0.000460682,10401.64063,74447.07031,2.052596807,2.767866135,63.91112518,86.18225861,108,070801010604,F070801010604_30,32
421,9833,2.452057123,1444.803067,17736.89631,4.381013393,1932.221069,25545.68945,65,928.336731,8.287953377,96.61105347,2.40301609,0.686576009,175.1367242,0.019806066,135.8572366,8.862528241,2733,1422,0.007788805,193.7637635,387528,145.3228243,0.000554691,2860.557861,26474.02539,1.358805299,2.011644125,13.29606056,19.68416023,108,070801010602,F070801010602_337,24
422,9841,3.674347878,1599.86238,24029.79862,5.935360432,2895.38623,34609.08594,60,1160.956421,12.41929626,144.7693024,3.600860834,1.028817415,112.1593808,0.012684011,137.2377192,12.33767075,2830,1472,0.008062673,173.5386598,347078,130.1539971,0.000496792,4056.342773,35770.04297,1.966974378,2.755667686,22.24584961,31.16571808,115,070801010601,F070801010601_412,32
423,9966,2.923193693,1082.069368,23876.57305,5.89751339,2303.476563,34388.40234,50,961.2947388,9.880394936,115.1738281,2.864729881,0.81849426,226.9892858,0.025670029,130.9997162,10.02383953,5333,2775,0.015199673,154.6407314,309283,115.980548,0.000442693,3264.77124,35349.69531,0.830081642,1.176494122,19.86088753,28.14929962,108,070801010605,F070801010605_72,24
424,10068,3.629413605,2255.078148,30978.4492,7.651677132,2859.978027,44616.92969,46,1147.445435,12.26741791,142.9989014,3.556825399,1.016235828,331.6197062,0.037502596,130.9992676,9.668860793,7530,3915,0.021443863,382.0209656,764043,286.5157318,0.001093618,4007.42334,45764.375,0.730518043,1.023607492,9.981923103,13.98674774,108,070801010604,F070801010604_39,32
425,10104,9.583909988,1299.796371,50419.76262,12.45368099,7552.121094,72617.41406,59,2395.341064,32.39361572,377.6060486,9.392231941,2.683494806,186.0131975,0.021036077,142.4744263,12.70120656,4844,2519,0.013797469,84.81436881,169628,63.61077614,0.0002428,9947.461914,75012.75781,2.998063087,3.948972464,118.7239227,156.3801422,108,070802060804,F070802060804_277,32
426,10194,6.447067738,1190.638588,41387.72209,10.22276783,5080.289551,59608.96094,76,2532.792969,21.7910881,254.0144653,6.318126202,1.805179,199.0045185,0.022505255,131.0004338,11.79865823,4938,2570,0.014076814,118.6722322,237343,89.00417376,0.000339725,7613.08252,62141.75391,1.976766348,2.962288857,57.07922745,85.53623962,108,070801010604,F070801010604_64,32
427,10244,11.16415977,2120.940862,66227.05731,16.35808372,8797.357422,95383.98438,94,5012.770996,37.73485947,439.8678894,10.94087696,3.125964642,259.1654067,0.0293088,136.6660004,11.02544153,6595,3430,0.018787343,148.2627374,296526,111.197053,0.000424434,13810.12891,100396.7578,2.564827204,4.026276588,79.11502075,124.1950989,108,070802060804,F070802060804_286,32
428,10301,8.423741341,1310.024266,44760.67731,11.05588722,6637.908203,64466.87891,91,3279.8396,28.47224617,331.8954163,8.25526619,2.358647585,156.482054,0.017696425,134.4001007,10.24470605,4035,2098,0.0114915,79.37371323,158747,59.53028402,0.000227225,9917.748047,67746.71875,3.163921833,4.727239132,111.5047302,166.6000519,108,070802060804,F070802060804_181,32
