OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,FBndID,MLRA,HUC12
3368,558.8399506,3937.272458,53_23_1,2.123055696,0.972506285,291.7518921,540.713501,78,247.2885437,100,1648.590332,7.175928116,83.64839172,0.953056157,0.272301763,199.9999991,0.022617833,135.0483776,12.11417157,4648,2323,0.012723906,197.4542077,394908,177.7087881,0.000678307,539.0404053,788.0020752,0.125592723,0.23204495,1.641741514,3.033279419,F070801030601_471,104,070801030601
3415,557.9603726,3931.007209,92_6_2,2.000636816,0.970958769,291.2876282,539.8530884,78,246.895401,100,1645.96936,6.762152672,78.8250885,0.951539576,0.271868467,35.78005092,0.004046336,142.3325551,12.68193817,974,487,0.002667474,70.69419718,141388,63.62477565,0.000242853,538.1830444,786.7484741,0.598126531,1.105098605,4.578210831,8.458702087,F070801030406_677,108,070801030406
3421,556.7987511,3930.325365,166_54_1,1.880795002,0.970790386,291.2371216,539.7594604,78,246.8525848,100,1645.683838,6.357087135,74.10332489,0.95137459,0.27182132,135.1230812,0.015280957,141.540976,12.64069042,3731,1865,0.010215276,70.55293727,141106,63.49764347,0.000242368,538.0897217,786.6120605,0.156159312,0.288519949,4.586581707,8.474168777,F070802060406_146,108,070802060406
3428,555.4618102,3929.175843,425_6_1,1.921945214,0.97050643,291.1519165,539.6015625,78,246.7801208,100,1645.200806,6.496174812,75.72463989,0.951096296,0.271741807,200.0000019,0.022617833,143.927247,12.15556321,4900,2448,0.013408576,133.3953772,266790,120.0558379,0.000458248,537.9320068,786.3817139,0.118934609,0.21974346,2.42513752,4.480681896,F070801030302_224,108,070801030302
3429,554.3364967,3929.103239,483_18_1,1.996722817,0.970488489,291.1465454,539.5916138,70,221.4654541,100,1476.436401,6.748923302,78.67087555,0.951078713,0.271736771,133.7586611,0.015126655,148.9710192,13.21904373,3277,1638,0.008971915,154.3451807,308691,138.9106644,0.000530216,512.6119995,761.0570679,0.177745149,0.312949926,2.095926523,3.690227747,F070801010403_175,108,070801010403
3437,560.8425187,3928.098701,415_1_1,1.955885053,0.970240355,291.072113,539.4536133,86,272.016571,100,1813.443848,6.610891342,77.06187439,0.950835526,0.271667302,49.57858133,0.0056068,130.9972748,11.7984354,1230,616,0.003374053,43.56820416,87137,39.21138465,0.000149668,563.0886841,811.4702148,0.472519666,0.914104998,7.423152924,14.3603363,F070802060601_160,108,070802060601
3447,558.7205061,3926.299011,128_44_1,2.051038027,0.969795883,290.9387512,539.2064819,78,246.5997009,100,1643.998047,6.932508469,80.81089783,0.950399995,0.271542847,200.0000013,0.022617833,149.2950156,13.30798967,4180,2090,0.011447681,429.1384239,858277,386.2245736,0.001474203,537.5384521,785.8061523,0.139205143,0.257195443,0.753289044,1.391776919,F070801030406_497,108,070801030406
3448,553.4649803,3926.047771,814_3_1,1.918887854,0.969733775,290.9201355,539.1719971,47,114.2346573,100,761.5643921,6.485840797,75.60417938,0.950339079,0.271525443,88.59093547,0.010018675,142.3345439,9.799070686,1072,536,0.002935865,9.271145344,18543,8.344030917,3.18488E-05,405.1547852,653.4066772,0.542761445,0.75588578,34.86565781,48.5562439,F070801030409_380,108,070801030409
3454,557.5697103,3925.672652,387_7_1,1.978542566,0.969641149,290.892334,539.1204834,82,259.2044678,100,1728.029785,6.687473774,77.95457458,0.950248301,0.271499515,26.37978481,0.002983268,130.9998322,8.249076962,601,301,0.001648685,31.3589735,62718,28.22307587,0.000107726,550.0968018,798.3249512,0.966419697,1.82756412,10.30689716,19.49102974,F070802060601_209,108,070802060601
3464,557.5687844,3923.937809,496_38_2,1.94806397,0.969212651,290.7637939,538.8822632,36,113.7467422,100,758.3116455,6.584456444,76.75372314,0.949828386,0.27137953,55.67510605,0.006296251,139.4985962,12.46104908,1480,740,0.004053246,37.23183727,74464,33.50865269,0.000127901,404.5105286,652.6290283,0.392924041,0.546635866,8.677274704,12.07182312,F070802060502_433,108,070802060502
3504,556.6654731,3920.43531,165_3_1,1.893551707,0.968347549,290.5042725,538.4012451,78,246.2314148,100,1641.542725,6.400204659,74.60593414,0.94898057,0.271137327,101.8586432,0.011519109,136.4400299,12.24963188,2546,1272,0.006967201,25.70603938,51413,23.13543577,8.8307E-05,536.7357178,784.6326904,0.228383869,0.421962053,12.55668068,23.1997242,F070802060406_104,108,070802060406
3506,554.1228423,3919.898597,658_22_1,2.005402803,0.968214929,290.4644775,538.3275146,59,186.2263641,100,1241.509033,6.778261662,79.01287079,0.948850632,0.271100193,56.33987929,0.00637143,131.0020111,7.805480972,1001,500,0.00273868,37.00323891,74007,33.30291562,0.000127116,476.6908569,724.553894,0.580928981,0.953381717,8.721893311,14.31378746,F070801030401_616,104,070801030401
3513,549.1905794,3919.237923,163_27_2,1.936300039,0.968051791,290.4155273,538.2368164,80,252.4676361,100,1683.117554,6.544693947,76.29022217,0.948690772,0.271054506,59.38596344,0.006715909,141.1989136,12.60999727,1655,827,0.004529776,196.0065079,392013,176.4058514,0.000673334,542.8831787,790.7044678,0.3511675,0.656448841,1.646291971,3.077466965,F070801030407_367,108,070801030407
3516,558.3405058,3918.933339,533_10_1,2.080122948,0.967976511,290.3929443,538.1949463,84,265.0701599,100,1767.134399,7.030815601,81.95684052,0.948616982,0.271033436,22.59095787,0.002554793,131.0024058,11.79879729,545,272,0.001489842,10.88330832,21767,9.794977454,3.7387E-05,555.4631348,803.2651367,1.067621112,2.042143822,29.64712715,56.70897675,F070802060501_219,108,070802060501
3533,552.1963869,3916.345297,93_1_1,2.01318574,0.96733731,290.2012024,537.8395386,78,245.9744873,100,1639.829956,6.804567814,79.31951904,0.947990537,0.270854443,68.66155335,0.007764878,138.0837479,12.38998008,2023,1011,0.005537611,221.1607878,442322,199.0447166,0.000759745,536.1756592,783.8140259,0.28704372,0.530341923,1.457969904,2.693744659,F070801030406_697,108,070801030406
3535,556.6367567,3915.84685,111_19_1,1.926852465,0.967214167,290.1642456,537.7710571,78,245.9431,100,1639.620605,6.512761116,75.91798401,0.947869897,0.270819962,34.49520493,0.003901034,142.3330078,12.65264797,918,459,0.002514108,65.55696106,131114,59.00126648,0.000225205,536.1073608,783.7141724,0.632166088,1.16798985,4.91793251,9.086370468,F070802060301_94,108,070802060301
3537,552.6724935,3915.470357,612_2_1,1.961220145,0.967121184,290.1363525,537.7193604,71,223.8495636,100,1492.330444,6.628923893,77.27207184,0.947778761,0.270793945,102.72336,0.011616899,140.7466675,12.55902977,2422,1212,0.00663856,33.03643958,66071,29.73279564,0.000113489,513.9859009,761.5689087,0.239386424,0.424080789,9.758125305,17.28683472,F070802060804_167,108,070802060804
3544,554.2480337,3914.380458,556_5_2,1.955045342,0.96685195,290.0555725,537.5697021,85,267.9144592,100,1786.096436,6.608053207,77.02878571,0.947514892,0.270718545,199.9999974,0.022617833,135.1721566,12.12384649,4944,2472,0.013540033,140.3881643,280776,126.3493465,0.00048227,557.9700317,805.4841309,0.1173364,0.22571604,2.295663357,4.416089535,F070802060501_19,108,070802060501
3549,553.5000478,3913.295336,84_33_2,2.025789499,0.966583967,289.9751892,537.4207153,78,245.7830048,100,1638.553345,6.847168446,79.8161087,0.947252274,0.270643502,81.30668863,0.009194906,133.8361104,12.00878779,2046,1023,0.005603339,42.8862056,85772,38.59758694,0.000147325,535.7581787,783.2037354,0.2834557,0.523712814,7.51278019,13.88061333,F070801030406_420,104,070801030406
3555,556.0758431,3912.666041,416_2_2,1.986107588,0.966428518,289.9285583,537.3342285,91,286.7000427,100,1911.333618,6.71304369,78.25263977,0.947099924,0.270599991,32.23411745,0.003645329,131.0019226,8.249175509,795,397,0.002174512,20.55779934,41115,18.50201941,7.06214E-05,576.6286011,824.0343018,0.730298638,1.452464938,15.67010307,31.16571236,F070802060601_356,108,070802060601
3565,558.942542,3910.921758,441_7_1,1.923832297,0.965997696,289.7993164,537.0947266,78,245.6341705,100,1637.561157,6.502552986,75.79899597,0.946677744,0.270479351,34.39190942,0.003889352,140.0673396,12.55034558,943,471,0.002579836,20.23594227,40472,18.21234772,6.95158E-05,535.4334717,782.7288818,0.615285158,1.136801481,15.91224384,29.3994751,F070801030303_664,108,070801030303
3573,542.6766644,3910.092329,589_12_2,2.025601864,0.965792835,289.737854,536.980835,69,217.2450714,100,1448.300537,6.846534252,79.80871582,0.946476996,0.270421982,21.88903594,0.002475413,142.3353729,12.68217119,576,288,0.00157748,22.65825534,45316,20.39242935,7.7837E-05,506.9829102,754.2258911,1.006034255,1.76035738,14.2081089,24.86133003,F070802060802_149,108,070802060802
3578,555.107561,3909.714781,475_5_2,1.983483315,0.965699553,289.7098694,536.9289551,82,258.1504211,100,1721.002808,6.704173565,78.14924622,0.946385562,0.270395875,79.32455796,0.008970748,139.4997406,8.690761685,2097,1049,0.00574575,39.68151474,79363,35.71336317,0.000136316,547.8602905,795.0793457,0.276177198,0.52226913,8.112086296,15.34048462,F070801030301_301,108,070801030301
3595,554.0288709,3907.934401,93_21_2,1.973212957,0.96525979,289.5779419,536.6844482,79,248.5930023,100,1657.286621,6.66945982,77.74459076,0.945954621,0.270272732,190.5012062,0.021543623,137.610939,12.33516598,3316,1660,0.009092417,146.5804982,293162,131.9224482,0.000503542,538.1709595,785.2774658,0.174444541,0.324199378,2.195061922,4.079449654,F070801030406_690,108,070801030406
3599,554.4546785,3907.34827,498_1_2,2.112662315,0.965115011,289.5345154,536.6039429,92,289.4570313,100,1929.713501,7.140798569,83.2388916,0.945812702,0.270232201,33.28427017,0.00376409,130.9979706,9.136363357,771,386,0.002114261,48.8638314,97728,43.9774487,0.00016786,578.9915771,826.0609741,0.750089407,1.499978185,6.583704472,13.16564751,F070802060704_471,108,070802060704
3602,553.7653794,3907.003393,54_24_1,1.830190897,0.965029836,289.5089417,536.5565796,78,245.3877869,100,1635.918579,6.18604517,72.10951996,0.945729256,0.270208359,195.7891725,0.022141634,133.8334554,12.00860198,4856,2428,0.013299029,89.43406075,178867,80.49065444,0.000307229,534.8967285,781.9443359,0.119237617,0.220303431,3.596801996,6.645451546,F070801030405_118,104,070801030405
3604,556.1022291,3906.76584,545_3_1,1.941685915,0.964971185,289.4913635,536.5239868,70,220.2063904,100,1468.042603,6.562898159,76.50242615,0.945671737,0.270191938,200.0000018,0.022617833,136.4300117,12.24529433,4967,2484,0.013605761,227.480272,454962,204.7322454,0.000781454,509.6977539,756.7303467,0.116542414,0.205192327,1.413999796,2.4895823,F070801010301_495,108,070801010301
3611,553.2459265,3906.268536,93_26_2,1.968414187,0.96484834,289.4544983,536.4556885,79,248.486618,100,1656.577393,6.653239727,77.5555191,0.945551395,0.270157546,20.84562993,0.002357415,141.1993713,12.61003923,270,134,0.000733966,17.75653315,35513,15.98087969,6.09983E-05,537.9411011,784.9423218,2.160108089,4.014485836,18.11255074,33.6615448,F070801030406_693,108,070801030406
3622,553.6307537,3905.21578,103_23_2,2.009868383,0.964588284,289.3764954,536.3110962,78,245.2755127,100,1635.170044,6.793354988,79.18881226,0.945296526,0.270084709,80.88686516,0.009147428,138.1394287,12.3755621,1999,998,0.005466405,73.45332198,146907,66.10799097,0.000252331,534.6519775,781.5866089,0.289956421,0.535723448,4.377329826,8.087554932,F070801030406_344,108,070801030406
3626,552.4662429,3904.872225,526_6_1,1.970336199,0.964503467,289.3510437,536.263916,86,270.4078369,100,1802.718872,6.659736156,77.63124847,0.945213377,0.270060956,200.0000036,0.022617834,133.4283665,11.98790891,4984,2493,0.013655057,155.2515387,310504,139.7263835,0.00053333,559.7589111,806.6717529,0.116065398,0.224532261,2.070840359,4.00610733,F070801010301_248,108,070801010301
3631,551.5968732,3904.340678,703_25_1,1.933392406,0.964372158,289.3116455,536.190918,78,245.2205505,100,1634.803711,6.534866333,76.17565918,0.945084691,0.27002421,55.70643499,0.006299794,145.1672414,12.93778674,1179,590,0.003231642,18.30516399,36610,16.47464744,6.2883E-05,534.5322266,781.411499,0.49035871,0.905986845,17.5610218,32.44574738,F070801030303_221,108,070801030303
3639,552.2756083,3903.298235,658_25_1,1.872763276,0.964114666,289.2344055,536.0477295,78,245.154953,100,1634.366333,6.329939842,73.78687286,0.944832385,0.269952118,29.97320307,0.003389645,131.0007133,11.79867768,743,372,0.002037578,6.203301558,12406,5.58297126,2.131E-05,534.3893433,781.2026978,0.777511835,1.436530471,51.80653763,95.71772766,F070801030401_540,104,070801030401
3649,552.1275229,3901.976051,559_13_2,1.95219481,0.963788092,289.1364136,535.8661499,78,245.0714722,100,1633.809814,6.598418236,76.91647339,0.944512308,0.269860655,200.0000011,0.022617833,134.8638153,12.09682499,4892,2447,0.013403099,180.7422483,361486,162.6680248,0.000620897,534.2078857,780.9376221,0.118159547,0.218311355,1.777463078,3.284037352,F070802060501_268,108,070802060501
3651,551.4826767,3901.933498,61_3_1,1.966251135,0.963777602,289.1332703,535.8603516,78,245.0691223,100,1633.794189,6.64592886,77.47029114,0.944502056,0.269857734,37.23748779,0.004211156,147.9999084,13.12368488,1028,514,0.002815363,15.6336937,31267,14.07032394,5.37058E-05,534.2023926,780.9294434,0.562516093,1.039304256,20.54915428,37.96660233,F070801030202_169,104,070801030202
3653,554.9948703,3901.894293,494_4_2,1.970542073,0.963767886,289.1303711,535.8549194,78,245.0665588,100,1633.7771,6.660432339,77.63935852,0.944492519,0.269855022,30.44285519,0.003442757,136.1019745,12.18978233,796,397,0.002174512,37.76722116,75534,33.99049942,0.00012974,534.1968994,780.9215088,0.728288114,1.345584154,8.506211281,15.71606541,F070802060501_486,108,070802060501
3684,556.1946612,3898.100158,612_6_1,2.028655291,0.962830722,288.8492126,535.3338623,86,269.9380798,100,1799.587158,6.856854916,79.92901611,0.943574131,0.269592613,30.82039723,0.003485453,139.1602997,12.44781761,788,394,0.00215808,13.86092617,27722,12.47483339,4.76159E-05,558.7872925,805.2719727,0.733119845,1.418241858,23.15455437,44.79316711,F070802060804_381,108,070802060804
3686,552.605002,3897.732407,166_14_2,2.075311661,0.962739885,288.8219604,535.2833862,78,244.8054962,100,1632.036621,7.014553547,81.76728058,0.943485081,0.269567162,24.06459212,0.002721445,145.7329254,12.99194876,683,341,0.00186778,15.17345029,30347,13.6561051,5.21248E-05,533.6274414,780.0888672,0.846985221,1.564889908,21.1496582,39.07610703,F070802060406_103,108,070802060406
3696,552.4535601,3896.200373,105_5_1,1.953402996,0.962361515,288.7084656,535.072998,86,269.8076782,100,1798.717896,6.602502346,76.96408081,0.943114281,0.269461215,40.26685405,0.004553745,131.0000916,11.79863405,971,486,0.002661997,55.17186546,110344,49.65467894,0.00018953,558.5161133,804.8806763,0.594050348,1.149210095,5.814325333,11.24800587,F070802060602_531,108,070802060602
3706,552.9893716,3894.512149,496_28_2,1.898121357,0.96194452,288.5833435,534.8411255,86,269.6908264,100,1797.938843,6.415650368,74.78598022,0.942705631,0.269344479,78.35605942,0.008861221,153.9500275,13.65621662,2214,1108,0.006068914,77.91475582,155830,70.12328029,0.000267658,558.2741699,804.5319824,0.260454267,0.503857553,4.115371227,7.961324215,F070802060502_542,108,070802060502
3710,547.0406518,3894.361101,185_7_2,2.059152842,0.961907208,288.5721741,534.8204346,78,244.5937653,100,1630.625122,6.959936619,81.13062286,0.942669034,0.269334018,29.35071026,0.003319247,130.9995728,11.79859734,654,327,0.001791097,73.864151,147728,66.47773743,0.000253743,533.1659546,779.4141846,0.882483721,1.630476952,4.340884209,8.020217896,F070802060602_148,108,070802060602
3722,552.6513012,3892.363416,578_4_2,1.973205209,0.961413741,288.4241333,534.5460205,79,247.6022949,100,1650.682007,6.669433594,77.74428558,0.942185462,0.269195855,59.66953067,0.006747977,143.1435896,12.73583439,1637,819,0.004485957,98.03181915,196064,88.22863776,0.000336765,536.0264282,782.1483154,0.352166206,0.654488921,3.269053459,6.075424671,F070802060501_123,108,070802060501
3745,551.2906415,3889.21841,70_2_1,2.010891199,0.960636973,288.1911011,534.1141357,78,244.270752,100,1628.47168,6.796812057,79.22911072,0.941424251,0.268978357,44.33679354,0.005014011,138.0833702,12.38995504,922,460,0.002519585,29.98329278,59966,26.98496398,0.000103,532.461853,778.3848877,0.626502395,1.157525778,10.67969227,19.73179817,F070801030601_307,104,070801030601
3750,550.0600914,3888.940131,434_2_1,1.944017172,0.96056819,288.1704712,534.0759277,86,269.304718,100,1795.364746,6.570777893,76.59427643,0.941356838,0.268959105,28.43838578,0.003216073,125.7495651,11.43945742,608,304,0.001665117,6.351883978,12704,5.716695607,2.18204E-05,557.4752197,803.3806152,0.947929204,1.833800077,50.40857315,97.51703644,F070801030303_508,108,070801030303
3755,550.9959157,3888.336885,106_18_2,1.892783046,0.960419238,288.1257629,533.993103,54,169.0721893,100,1127.147949,6.39760685,74.57565308,0.941210866,0.268917382,78.43962169,0.008870671,131.0009888,11.79869728,1821,912,0.004995352,20.58056998,41161,18.52251282,7.06996E-05,457.197937,703.0653076,0.315927386,0.501313508,15.55543613,24.68336487,F070801030404_45,104,070801030404
3765,551.7190567,3887.338931,159_19_1,1.925702929,0.960172713,288.0518188,533.8560181,66,206.5906677,100,1377.271118,6.508875847,75.87269592,0.940969229,0.26884836,106.2001638,0.012010088,135.2467346,12.11332464,2642,1320,0.007230115,35.15963507,70319,31.64367104,0.000120783,494.6424866,740.4466553,0.218221068,0.374729156,9.102983475,15.63164043,F070801030603_629,108,070801030603
3766,551.1831443,3887.257966,556_17_2,1.929570317,0.960152745,288.0458374,533.8449097,79,247.2777405,100,1648.518311,6.521947861,76.02507019,0.940949678,0.268842757,53.33261084,0.00603134,138.4792206,12.38816357,1354,677,0.003708172,52.17609353,104352,46.95848539,0.000179239,535.3236084,781.1226807,0.425473899,0.790729105,6.134052753,11.39993382,F070802060501_221,108,070802060501
3768,552.7976252,3887.194462,699_15_2,1.940861821,0.96013701,288.0411072,533.8361816,16,50.08063507,100,333.8709106,6.560112953,76.46995544,0.940934241,0.268838376,38.08275717,0.004306747,131.0000458,6.474315345,813,406,0.002223808,167.4167023,334833,150.6750336,0.00057512,338.1217346,583.9168091,0.709460855,0.83281213,1.911671042,2.244046211,F070802060406_164,108,070802060406
3791,548.7776309,3883.81085,184_4_2,1.897954345,0.959301293,287.7903748,533.371521,67,209.5305939,100,1396.870605,6.415085793,74.77940369,0.940115273,0.268604368,200.0000003,0.022617833,132.5457139,10.26232101,4313,2156,0.011809187,459.5220136,919045,413.5698163,0.001578578,497.3209839,742.9020996,0.133483469,0.230668366,0.695868909,1.202507973,F070802060602_148,108,070802060602
