OBJECTID,SiteID,MAX_BuffAreaAc,Shape_Length,Shape_Area,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,FBndID,MLRA,HUC12
377,8460,7.784389496,1345.474635,53411.60726,13.19266701,17444.81641,59538.50781,89,3827.720459,26.31123734,306.7049561,7.628701687,2.179629087,268.1628647,0.030326315,132.2135729,11.88856275,6663,3466,0.018984528,195.144702,390288,146.3585262,0.000558644,21272.53711,63366.22656,5.033126354,6.137488842,119.1923447,145.3453827,F070801010301_29,108,070801010301
378,8472,6.086254597,1048.495516,36094.88223,8.915435791,13639.29688,40235.36328,86,2499.531494,20.57154083,239.7984314,5.964529514,1.704151273,188.4624201,0.021313058,134.1876297,12.06017387,4863,2528,0.013846765,80.28662232,160572,60.21496791,0.000229838,16138.82813,42734.89453,5.395291328,6.384030342,226.5100708,268.0202026,F070802060503_51,108,070802060503
379,8479,4.030681133,1314.282192,25715.67816,6.351772308,9032.756836,28665.54883,72,1490.888062,13.62370205,158.8088379,3.95006752,1.128590703,312.989635,0.035395737,134.683843,12.09156219,7981,4149,0.022725565,553.4231787,1106848,415.0673767,0.001584294,10523.64453,30156.4375,2.177092552,2.536429167,21.762146,25.35406303,F070801010301_517,108,070801010301
380,8494,11.96337986,1808.504854,61656.77647,15.22922421,26809.93359,68729.49219,88,4368.959961,40.43622208,471.3571777,11.72411251,3.349746466,308.8762839,0.034930561,130.9997654,11.79861104,7581,3941,0.021586274,198.3358311,396671,148.7518729,0.00056778,31178.89453,73098.45313,6.802824974,7.911417007,180.2325745,209.6033783,F070802060501_49,108,070802060501
381,8500,15.47367001,1793.571768,81482.69526,20.12622643,34676.49609,90829.65625,88,5773.812012,52.30100632,609.6625977,15.16419697,4.332627773,538.3027082,0.060876204,132.2156525,11.89184575,12855,6686,0.036621626,313.1954244,626389,234.8965652,0.00089659,40450.30859,96603.46875,5.186433792,6.050001144,147.624527,172.2047729,F070802060501_399,108,070802060501
382,8530,9.992585182,2534.776235,67067.51425,16.56567574,22393.38281,74760.89844,58,3132.238037,33.77493668,393.7078552,9.792733192,2.797923803,439.8114437,0.049737909,134.2362765,11.55538877,10369,5389,0.029517491,577.4310182,1154863,433.0732578,0.001653022,25525.62109,77893.13281,4.155387402,4.736615658,51.70807266,58.94065475,F070801010301_345,108,070801010301
383,8580,10.00048065,1521.045418,58618.616,14.47879791,22411.07617,65342.81641,89,4200.878418,33.8016243,394.0189514,9.800471306,2.800134659,219.3753462,0.024808975,131.0001766,11.79864011,5041,2622,0.014361637,114.2141531,228429,85.66061389,0.000326963,26611.95508,69543.69531,8.54732132,10.1494875,261.6263733,310.6673279,F070802060501_403,108,070802060501
384,8602,11.99517345,2087.482156,69076.22977,17.06182861,26881.18359,77000.03125,89,4950.318848,40.54368591,472.6098328,11.75527,3.358648539,330.600225,0.037387304,132.0629883,11.87739885,7970,4145,0.022703655,182.9576805,365914,137.2182574,0.000523756,31831.50195,81950.35156,6.485207081,7.679493904,195.9009247,231.9771576,F070802060501_411,108,070802060501
385,8614,3.887391329,1222.16264,23791.24045,5.876436234,8711.643555,26520.35742,56,1072.802246,13.13938236,153.1632233,3.809643507,1.088469625,228.929885,0.02588949,133.4279371,10.62498491,5763,2996,0.016410169,336.9698,673939,252.7273445,0.000964649,9784.445313,27593.16016,2.907758236,3.265836239,34.47052383,38.71541977,F070801010301_335,108,070801010301
386,8618,12.20226383,1545.208688,61961.60682,15.30451679,27345.27344,69069.28125,88,4390.55957,41.24365234,480.7691956,11.95821857,3.416633844,179.0532647,0.020248984,136.3848862,12.21215172,4660,2424,0.01327712,84.3055073,168612,63.22913134,0.000241343,31735.83203,73459.84375,11.28105354,13.09233952,432.4790344,501.9178772,F070802060503_132,108,070802060503
387,8620,7.827025414,1727.917216,44759.0237,11.05547905,17540.36328,49893.375,86,3099.51416,26.45534515,308.3847961,7.67048502,2.191567183,399.3136938,0.045158053,133.1283506,11.96182696,9891,5143,0.02817006,211.6769442,423354,158.7577046,0.000605971,20639.87695,52992.89063,3.410531521,4.013197899,110.4851151,130.008667,F070802060501_481,108,070802060501
388,8703,5.393709183,1095.891314,32375.99158,7.996870041,12087.30273,36089.875,71,1850.955444,18.23073769,212.512146,5.285834789,1.510238528,208.4311454,0.023571304,131.0006104,11.79867061,4962,2581,0.014137065,180.9644017,361929,135.7233043,0.00051805,13938.25781,37940.83203,4.683186054,5.400332451,89.05841827,102.6961288,F070802060501_55,108,070802060501
389,8723,3.683422804,1020.705829,23404.22259,5.780842781,8254.550781,26088.94336,73,1375.724976,12.44996929,145.1268616,3.609754324,1.031358361,158.0547172,0.017874276,133.8328298,12.00855859,4035,2097,0.011486023,228.7292175,457458,171.5469093,0.000654787,9630.275391,27464.66797,3.93636179,4.592405796,48.11832809,56.13785553,F070801010301_124,108,070801010301
390,8740,2.782254457,1219.469107,20676.15343,5.107009888,6235.032227,23047.93555,50,832.442627,9.404020309,109.6208267,2.726609468,0.779031277,144.5987922,0.016352557,135.8535352,12.17694923,3336,1733,0.009492264,170.2579212,340517,127.6934369,0.0004874,7067.474609,23880.37891,3.597825766,4.078173637,48.82813263,55.3472023,F070801010301_425,108,070801010301
391,8751,2.992688894,999.3944266,19080.61006,4.712910652,6706.615723,21269.36523,51,783.5685425,10.11528873,117.9119415,2.932835102,0.837952912,150.841496,0.017058539,136.6646627,12.24017588,4042,2101,0.011507932,226.7811952,453562,170.0858926,0.000649211,7490.184082,22052.93359,3.192106485,3.565056562,39.43075943,44.03765488,F070801010301_229,108,070801010301
392,8779,4.518879414,1176.935283,24447.16018,6.038448334,10126.80859,27251.51758,84,1653.568848,15.27381229,178.0438538,4.428501606,1.265286207,156.9334021,0.017747468,133.8334834,12.01948229,4101,2132,0.011677731,38.87116569,77743,29.15337414,0.000111277,11780.37695,28905.08594,4.749910355,5.525505066,347.3631897,404.0827942,F070802060802_18,108,070802060503
393,8794,4.789291859,1028.881505,24330.65135,6.009670734,10732.80273,27121.64453,74,1449.772949,16.18780708,188.6981049,4.693506241,1.341001749,157.5153731,0.017813282,133.4283534,11.98790468,4023,2092,0.011458636,132.9221606,265845,99.69162197,0.000380519,12182.57617,28571.41797,5.130403042,5.823410988,107.6600266,122.2026062,F070801010602_762,108,070801010602
394,8808,4.917504311,1130.947228,30202.91049,7.460118771,11020.12695,33667.51563,75,1823.999023,16.62116432,193.7496643,4.819154263,1.37690115,158.3650877,0.017909376,130.9991608,11.79856834,3929,2044,0.011195723,189.0832739,378168,141.8124557,0.000541292,12844.12598,35491.51563,5.391451359,6.283819199,77.70915985,90.57121277,F070802060501_131,108,070802060501
395,8819,3.430779457,945.5831947,22183.90661,5.479424953,7688.376953,24728.64453,68,1214.679077,11.596035,135.1727142,3.362163782,0.960618258,167.643982,0.018958718,132.6983917,11.93102064,4242,2206,0.012083055,175.1171749,350233,131.33788,0.000501311,8903.055664,25943.32422,3.485211611,4.035836697,58.53891373,67.78741455,F070802060501_44,108,070802060501
396,8830,17.51833153,2940.571434,102689.6551,25.36434555,39258.58203,114469.2891,76,6284.305664,59.21195984,690.22229,17.16796494,4.905132771,979.70017,0.110793475,130.9995671,11.79859712,24207,12588,0.068949002,784.1912546,1568381,588.1434452,0.002244918,45542.88672,120753.5938,3.118730783,3.617960453,66.75001526,77.43499756,F070802060501_206,108,070802060501
397,8852,3.967803717,1075.94405,25438.138,6.283220291,8891.847656,28356.17383,45,921.7483521,13.41117668,156.3314667,3.888447762,1.110985041,246.5565562,0.027882875,132.0654392,10.6856195,5610,2919,0.015988413,237.0124087,474025,177.7593074,0.0006785,9813.595703,29277.92188,3.046196461,3.361971855,50.02183914,55.20721054,F070801010301_37,108,070801010301
398,8907,10.82108879,1903.646515,60825.20679,15.02382565,24250.06055,67802.52344,79,3869.249512,36.57527924,426.3508911,10.60466671,3.029904842,338.6983917,0.038303119,130.999942,11.79862361,8405,4370,0.023936061,274.8317169,549662,206.1237888,0.000786766,28119.31055,71671.77344,5.549212933,6.434624672,117.6480408,136.4195251,F070802060501_250,108,070802060501
399,8910,3.659634829,1379.314876,30864.50248,7.623532295,8201.241211,34405,66,1640.279175,12.36956596,144.1896057,3.586442232,1.024697781,279.7546867,0.031637224,134.8634422,12.09679508,7099,3691,0.020216934,311.3930864,622786,233.5448153,0.000891431,9841.520508,36045.27734,2.221956491,2.666356087,35.11634827,42.13975143,F070801010602_118,108,070801010602
400,8922,64.73472595,5447.375962,336130.974,83.02435303,145070.5156,374688.9063,90,24359.3457,218.8033752,2550.548096,63.44003296,18.12572289,944.7074865,0.106836182,133.0460239,11.96229442,23388,12163,0.066621124,388.7423787,777483,291.5567792,0.00111286,169429.8594,399048.25,11.92719841,13.92994022,497.5720825,581.1213379,F070802060802_163,108,070802060802
401,8959,8.521190643,1608.903501,45406.91087,11.21550655,19095.98828,50615.58203,78,2851.87915,28.8016243,335.7349243,8.350767136,2.385933399,206.284213,0.02332851,130.9999866,11.79862678,5117,2660,0.014569776,118.0658332,236132,88.54937691,0.000337989,21947.86719,53467.46094,7.178943157,8.251077652,215.6535645,247.8602142,F070802060501_181,108,070802060501
402,8988,5.21238184,2449.412864,43816.01553,10.82255554,11680.94727,48842.19141,64,2258.018066,17.61785126,205.3678436,5.10813427,1.459466934,398.6908437,0.045087615,132.0305786,11.87628807,8407,4371,0.023941539,269.6485943,539297,202.2364502,0.000771928,13938.96484,51100.21094,2.67237401,3.188964844,57.75886154,68.92409515,F070801010602_449,108,070801010602
403,9012,7.897011757,1652.935782,46629.32526,11.51744366,17697.20313,51978.22266,76,2853.561523,26.69190025,311.1422729,7.739071369,2.211163282,381.6344949,0.043158727,130.9995773,11.79859781,9468,4924,0.026970518,333.4489565,666898,250.0867164,0.00095457,20550.76563,54831.78516,3.594070435,4.173591614,70.76426697,82.17456055,F070802060501_66,108,070802060501
404,9082,7.059361458,1745.638989,40810.72452,10.08024883,15820.0293,45492.16406,71,2333.174316,23.86064148,278.138855,6.918174267,1.976621151,343.470957,0.038842844,132.699232,11.93805606,8465,4403,0.024116814,219.3478034,438697,164.5108534,0.000627931,18153.20313,47825.33984,3.593011379,4.122916698,96.16404724,110.3465347,F070801010602_124,108,070801010602
405,9100,7.55614233,2169.348692,45402.60487,11.21444321,16933.31445,50610.78125,58,2120.427002,25.53976059,297.7120056,7.405019283,2.115719795,414.7753826,0.046906602,127.9508301,11.61753769,10059,5231,0.028652068,453.5185626,907039,340.1389246,0.001298296,19053.74219,52731.20703,3.237108469,3.642466545,49.78352356,56.01752853,F070801010301_136,108,070801010301
406,9118,12.07316303,2171.320786,61830.08176,15.27202988,27055.95898,68922.67188,84,4182.092773,40.80729294,475.6826172,11.83169937,3.380485535,196.1938912,0.022187404,134.1867828,12.06010687,4850,2523,0.013819378,84.20969619,168420,63.15727107,0.000241069,31238.05078,73104.76563,10.72372532,12.38131237,428.3902588,494.6073608,F070801010602_135,108,070801010602
407,9139,3.811213493,1637.253828,28784.49496,7.109770298,8540.929688,32086.39258,52,1205.248291,12.88190174,150.1618042,3.734989166,1.067139745,296.1090601,0.033486727,134.0911477,12.03363419,7439,3868,0.021186427,211.157272,422316,158.3679552,0.000604484,9746.177734,33291.64063,2.208099604,2.519694328,53.93091965,61.54135132,F070801010301_75,108,070801010301
408,9221,8.228944778,1679.966048,44585.6749,11.01266193,18441.06445,49700.14453,76,2728.49707,27.81383324,324.2204285,8.064366341,2.304104567,215.4144339,0.024361039,130.9993057,11.79857858,5109,2656,0.014547867,144.6906227,289380,108.5179689,0.000414208,21169.5625,52428.64063,6.943171978,7.970468044,169.9355774,195.0788727,F070802060501_57,108,070802060501
409,9272,4.300503731,1593.009253,29827.47653,7.367386818,9637.428711,33249.01563,52,1248.919434,14.53570271,169.4398499,4.214493752,1.204141021,148.7711453,0.016824405,130.9989746,11.79855537,3038,1581,0.008659705,122.2683401,244536,91.70125628,0.00035002,10886.34766,34497.93359,6.095780373,6.885735512,105.095932,118.7153625,F070801010301_69,108,070801010301
410,9273,5.102621555,1634.904407,29273.92371,7.230659008,11434.97461,32631.96484,47,1107.881592,17.2468605,201.0432892,5.000569344,1.428734064,170.4943175,0.01928106,130.9999949,11.7986269,4180,2174,0.01190778,211.6646042,423330,158.748457,0.000605936,12542.85645,33739.84766,5.259878159,5.769483089,72.03203583,79.01088715,F070801010301_149,108,070801010301
411,9341,11.2653532,2500.546167,67094.53055,16.57234955,25245.65625,74791.01563,45,2431.163574,38.07689285,443.8549194,11.04004574,3.154298782,942.5261048,0.106589491,131.567144,9.983824295,21779,11327,0.062042052,475.5868812,951174,356.6901632,0.001361471,27676.82031,77222.17969,2.228803396,2.443437815,70.77754974,77.59345245,F070802060802_41,108,070802060802
412,9387,3.761501074,948.5910301,24941.6575,6.160589218,8429.523438,27802.73828,75,1506.263916,12.71387386,148.2031403,3.686270952,1.053220272,193.2932602,0.021859374,141.7667058,11.0113515,5099,2652,0.014525958,182.804842,365610,137.1036296,0.000523319,9935.787109,29309.00195,3.178553343,3.746526003,61.48286057,72.46917725,F070801010601_358,108,070801010601
413,9390,9.985309601,1669.501062,51905.59275,12.82068157,22377.07813,57859.73438,89,3719.79248,33.75034714,393.4212036,9.785603523,2.795886755,173.0952654,0.019575199,134.3992096,12.06357727,4328,2250,0.012324059,68.43749142,136875,51.32811666,0.000195917,26096.87109,61579.52734,9.945367813,11.59860897,435.9613953,508.4322815,F070802060802_160,108,070802060802
414,9412,2.446796894,1520.317079,19578.23497,4.835824013,5483.271973,21824.07422,66,1040.475952,8.270173073,96.40380096,2.397861004,0.685103118,164.1415463,0.018562631,132.7058899,10.12918717,3036,1580,0.008654228,106.7598315,213520,80.06987274,0.000305623,6523.748047,22864.55078,3.470425367,4.128954411,68.48108673,81.47569275,F070801010602_642,108,070801010602
415,9444,5.522462368,1857.226398,34220.38681,8.452435493,12375.83789,38145.83984,80,2204.395264,18.66592216,217.585022,5.412013054,1.546289444,443.8326471,0.050192664,132.214762,11.17273695,9785,5090,0.02787976,188.044693,376091,141.0335216,0.000538319,14580.2334,40350.23438,2.431402445,2.864485979,87.7510376,103.3813324,F070802060804_250,108,070802060804
416,9447,14.1218853,1978.287277,79329.72233,19.59444237,31647.14453,88429.71875,86,5493.497559,47.73197174,556.4022827,13.83944798,3.954127789,333.7953727,0.03774864,132.9615009,11.94900373,8405,4371,0.023941539,150.6272224,301255,112.970417,0.000431203,37140.64063,93923.21875,7.240252495,8.497057915,280.1365662,328.7643127,F070802060804_297,108,070802060804
417,9766,13.08341026,1959.567394,73221.52731,18.08571815,29319.92188,81620.84375,87,5129.470703,44.22192764,515.4863892,12.82174206,3.663354874,229.3480441,0.025936779,131.0027949,11.79882463,5174,2691,0.014739575,98.16981757,196340,73.62736249,0.000281033,34449.39063,86750.3125,10.89554882,12.80170631,398.220459,467.8884277,F070802060802_134,108,070802060802
418,9795,21.09404182,2905.55634,117596.4641,29.04632759,47271.74609,131086.0781,83,7859.355469,71.29785919,831.1052246,20.6721611,5.906331539,774.1016176,0.087542507,132.5158454,11.9482637,19162,9964,0.054576411,332.4131907,664826,249.3098936,0.000951605,55131.10156,138945.4375,4.744254112,5.533029079,189.6103973,221.1348267,F070802060804_312,108,070802060804
419,9810,31.01300812,3133.885545,157406.5901,38.87942886,69500.14844,175462.8594,90,11407.22461,104.823967,1221.912476,30.39274788,8.683642387,430.4687682,0.048681354,133.2668335,11.96944342,10296,5353,0.029320306,160.4381313,320876,120.3285995,0.000459289,80907.375,186870.0781,12.9834013,15.114398,577.5863037,672.3869019,F070802060802_228,108,070802060802
420,9823,9.788907051,2193.536259,49823.80866,12.30648041,21936.94141,55539.14453,67,2687.981445,33.08650589,385.6829529,9.593129158,2.740894079,282.5847534,0.031957274,136.2625689,10.81872146,7227,3758,0.020583917,160.9247051,321849,120.6935239,0.000460682,24624.92188,58227.125,5.837398052,6.552666664,181.7574005,204.0285339,F070801010604_30,108,070801010604
421,9833,2.452057123,1444.803067,17736.89631,4.381013393,5495.060059,19771.51367,65,928.336731,8.287953377,96.61105347,2.40301609,0.686576009,236.282087,0.026720944,135.8572366,8.862528241,2733,1422,0.007788805,193.7637635,387528,145.3228243,0.000554691,6423.396973,20699.84961,3.864317894,4.517156601,37.81278229,44.20088196,F070801010602_337,108,070801010602
422,9841,3.674347878,1599.86238,24029.79862,5.935360432,8234.213867,26786.28125,60,1160.956421,12.41929626,144.7693024,3.600860834,1.028817415,230.3284023,0.026047647,137.2377192,12.33767075,2830,1472,0.008062673,173.5386598,347078,130.1539971,0.000496792,9395.169922,27947.23828,5.593895435,6.382588387,63.26516342,72.18502808,F070801010601_412,115,070801010601
423,9966,2.923193693,1082.069368,23876.57305,5.89751339,6550.876953,26615.47852,50,961.2947388,9.880394936,115.1738281,2.864729881,0.81849426,250.7715996,0.028359551,130.9997162,10.02383953,5333,2775,0.015199673,154.6407314,309283,115.980548,0.000442693,7512.171875,27576.77344,2.360676289,2.707088947,56.48254776,64.77096558,F070801010605_72,108,070801010605
424,10068,3.629413605,2255.078148,30978.4492,7.651677132,8133.516113,34532.01953,46,1147.445435,12.26741791,142.9989014,3.556825399,1.016235828,374.5570983,0.04235835,130.9992676,9.668860793,7530,3915,0.021443863,382.0209656,764043,286.5157318,0.001093618,9280.961914,35679.46484,2.077526569,2.370615959,28.38767815,32.39250565,F070801010604_39,108,070801010604
425,10104,9.583909988,1299.796371,50419.76262,12.45368099,21477.54297,56203.46094,59,2395.341064,32.39361572,377.6060486,9.392231941,2.683494806,186.5438048,0.021096083,142.4744263,12.70120656,4844,2519,0.013797469,84.81436881,169628,63.61077614,0.0002428,23872.88477,58598.80078,8.526217461,9.477128029,337.6400146,375.2962341,F070802060804_277,108,070802060804
426,10194,6.447067738,1190.638588,41387.72209,10.22276783,14447.87891,46135.35156,76,2532.792969,21.7910881,254.0144653,6.318126202,1.805179,199.0045185,0.022505255,131.0004338,11.79865823,4938,2570,0.014076814,118.6722322,237343,89.00417376,0.000339725,16980.67188,48668.14453,5.621742725,6.607265472,162.3281097,190.7851257,F070801010604_64,108,070801010604
427,10244,11.16415977,2120.940862,66227.05731,16.35808372,25018.88281,73824.03125,94,5012.770996,37.73485947,439.8678894,10.94087696,3.125964642,259.1972584,0.029312402,136.6660004,11.02544153,6595,3430,0.018787343,148.2627374,296526,111.197053,0.000424434,30031.6543,78836.80469,7.294135094,8.755584717,224.9959106,270.0759888,F070802060804_286,108,070802060804
428,10301,8.423741341,1310.024266,44760.67731,11.05588722,18877.60352,49895.21875,91,3279.8396,28.47224617,331.8954163,8.25526619,2.358647585,158.6191605,0.017938109,134.4001007,10.24470605,4035,2098,0.0114915,79.37371323,158747,59.53028402,0.000227225,22157.44336,53175.05859,8.997904778,10.56122208,317.1092529,372.2045593,F070802060804_181,108,070802060804
