OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,adjOCosts,bioBuffWidth,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID,radial
353,449.1721571,3112.964637,455_24_1,1.617860317,0.768902242,114.5664368,114.5664368,6,15.03971767,100.2647858,100,5.468368053,63.74369812,0.753524184,0.215292633,30.43668351,0.003442059,139.5010834,12.46127462,756,688,0.003768423,4.805944823,9612,4.325350199,1.65097E-05,129.6061554,129.6061554,0.166520983,0.188381046,26.48720551,29.96431541,108,070802060803,F070802060803_306,24
354,447.3219775,3109.515937,421_36_2,1.524513721,0.768050432,114.4395142,114.4395142,83,207.8186951,1385.458008,100,5.15285635,60.06584167,0.752689421,0.215054125,26.8221699,0.003033297,130.9990311,11.79855919,665,605,0.003313803,12.76219773,25524,11.48597747,4.38415E-05,322.2582092,322.2582092,0.189156219,0.532658219,9.963411331,28.05666351,108,070801030605,F070801030605_89,32
355,448.8613178,3107.824687,658_10_1,1.543404698,0.767632723,114.3772736,114.3772736,41,102.6017914,684.0119629,100,5.216707706,60.81014633,0.752280056,0.214937165,65.09417708,0.007361446,137.7996857,10.45464919,1727,1573,0.008615887,52.8227064,105645,47.54043531,0.00018146,216.9790649,216.9790649,0.072712824,0.137939647,2.405894518,4.56409502,104,070801030401,F070801030401_473,32
356,445.5486036,3104.723753,620_14_2,1.48263669,0.766866744,114.2631454,114.2631454,70,174.9989929,1166.659912,100,5.011312008,58.41588593,0.751529396,0.214722693,25.85311127,0.002923707,130.9967194,11.79839611,641,583,0.003193301,99.53473663,199069,89.58126068,0.000341928,289.262146,289.262146,0.19599168,0.496161491,1.275525093,3.229047537,115,070801010601,F070801010601_408,32
357,444.2965416,3100.887316,443_12_1,1.595557332,0.765919149,114.1219559,114.1219559,78,194.7579193,1298.386108,100,5.392983913,62.86495972,0.750600755,0.214457363,31.33639584,0.003543807,124.8985748,11.43626919,685,623,0.003412395,44.28035444,88560,39.85231969,0.000152115,308.8798828,308.8798828,0.183181316,0.495794356,2.863621473,7.750612259,108,070801030303,F070801030303_81,8
358,444.4203669,3098.119311,397_14_1,1.545378685,0.765235484,114.0200882,114.0200882,34,84.81861877,565.4574585,100,5.223380089,60.88792038,0.749930799,0.214265943,143.8582336,0.016268808,132.4164632,10.36736725,3509,3193,0.017489209,166.851281,333703,150.166157,0.000573178,198.8387146,198.8387146,0.035709392,0.06227332,0.759292841,1.324124694,108,070802060602,F070802060602_150,24
359,444.6593299,3097.902311,699_59_1,1.636270046,0.765181899,114.0121002,114.0121002,5,12.47244835,83.1496582,100,5.530592918,64.46903992,0.749878287,0.214250937,52.36634684,0.005922067,131.0007782,6.474341094,1207,1098,0.006014141,22.85861206,45717,20.57275009,7.85253E-05,126.4845505,126.4845505,0.103836156,0.115195401,5.541898727,6.148159504,108,070802060406,F070802060406_109,32
360,447.8471511,3092.862629,110_27_1,1.698232174,0.763937056,113.826622,113.826622,78,194.2538452,1295.025635,100,5.740024567,66.91034698,0.748658299,0.213902369,22.99538496,0.002600529,134.778361,12.08334986,570,519,0.00284275,74.7101558,149420,67.239141,0.000256649,308.0804749,308.0804749,0.21931912,0.593603969,1.692862511,4.581861973,108,070802060301,F070802060301_94,32
361,442.918962,3076.576892,714_8_2,1.607591271,0.759914517,113.2272644,113.2272644,8,19.81854057,132.1235962,100,5.4336586,63.33909607,0.744716227,0.212776065,33.71613753,0.00381293,130.9963379,11.79836941,836,761,0.004168271,61.8523015,123704,55.66707046,0.000212479,133.0458069,133.0458069,0.148787469,0.174830228,2.034008026,2.390027046,108,070802060503,F070802060503_249,16
362,443.5336588,3072.001488,576_5_1,1.533307672,0.758784354,113.0588684,113.0588684,69,170.6806641,1137.871094,100,5.182579994,60.412323,0.743608654,0.212459624,26.13912171,0.002956051,132.7003235,11.92463684,647,589,0.003226165,29.04139466,58082,26.13725465,9.97648E-05,283.7395325,283.7395325,0.191950545,0.481730968,4.325582981,10.85575104,108,070801010602,F070801010602_301,24
363,439.2584874,3060.456611,181_1_1,1.553369164,0.755932808,112.6339874,112.6339874,70,172.5038605,1150.025757,100,5.250387669,61.20274353,0.740814149,0.21166119,20.40485668,0.002307568,139.4971619,6.789151371,206,187,0.001024266,22.43427551,44868,20.19084787,7.70676E-05,285.1378479,285.1378479,0.60232079,1.524801373,5.578467369,14.12213326,108,070801030407,F070801030407_66,16
364,441.1743592,3059.600836,594_19_2,1.597624779,0.75572139,112.6024857,112.6024857,86,211.874054,1412.493652,100,5.399971962,62.94641495,0.740606964,0.211601987,46.1120491,0.005214773,130.9992371,11.79857349,1144,1041,0.005701931,95.36093551,190723,85.82484091,0.00032759,324.476532,324.476532,0.108167611,0.311696947,1.312003374,3.780683279,108,070802060804,F070802060804_508,32
365,441.704522,3054.477133,658_23_2,1.576159477,0.754455864,112.4139252,112.4139252,33,81.16436768,541.0957642,100,5.327418804,62.10068512,0.73936677,0.211247638,41.29852283,0.004670416,145.448761,8.999949574,1058,962,0.00526922,107.3098702,214620,96.57888007,0.000368637,193.5782928,193.5782928,0.116854392,0.201224834,1.163959742,2.004354239,104,070801030401,F070801030401_473,32
366,438.8999177,3052.468904,181_1_2,1.553369164,0.753959835,112.3400116,112.3400116,70,172.0536346,1147.02417,100,5.250387669,61.20274353,0.738880634,0.211108759,171.6184522,0.019408188,140.4712132,12.53225068,4527,4119,0.022561244,446.2398129,892481,401.6158266,0.00153295,284.3936462,284.3936462,0.027273612,0.069044344,0.279720068,0.708123624,108,070801030407,F070801030407_67,16
367,438.8898526,3028.171141,97_1_2,1.548001409,0.747958243,111.4457779,111.4457779,53,129.2320557,861.5470581,100,5.232244968,60.99125671,0.732999086,0.20942831,123.5721788,0.013974675,132.0278168,9.267736683,2109,1918,0.010505576,147.5022546,295004,132.7520285,0.000506709,240.6778259,240.6778259,0.058105201,0.125483751,0.839503407,1.812987924,108,070801030406,F070801030406_394,24
368,439.6616396,3027.252426,583_5_2,1.577353954,0.747731328,111.4119644,111.4119644,68,165.7569275,1105.046143,100,5.331456184,62.14774704,0.732776701,0.209364772,27.8301044,0.003147283,136.6658859,8.533728083,688,626,0.003428827,15.48983377,30979,13.94085062,5.32116E-05,277.1688843,277.1688843,0.177974388,0.442761809,7.991762161,19.88177681,108,070801010301,F070801010301_145,24
369,433.9704736,3024.425798,406_37_1,1.455290318,0.747033179,111.3079453,111.3079453,70,170.4729767,1136.486572,100,4.918881416,57.33843994,0.7320925,0.209169284,200.0000018,0.022617833,139.1678898,10.22387683,5133,4672,0.025590224,271.0728685,542144,243.965584,0.000931206,281.7809143,281.7809143,0.023824474,0.060312696,0.456244469,1.155002713,108,070801030603,F070801030603_307,24
370,425.7761391,2998.321527,516_2_1,1.521193266,0.740585446,110.347229,110.347229,78,188.3160553,1255.44043,100,5.141633034,59.93501282,0.725773752,0.207363918,95.69386625,0.01082194,137.3744278,12.28732538,2480,2258,0.012367878,99.61847138,199236,89.65662301,0.000342216,298.663269,298.663269,0.048869453,0.132268935,1.230776072,3.331190348,108,070802060603,F070802060603_441,16
371,430.465489,2996.920449,94_25_2,1.522154212,0.740239322,110.2956619,110.2956619,79,190.6410522,1270.940308,100,5.144881248,59.9728775,0.725434542,0.207267016,24.85729334,0.002811091,131.0013084,11.79871964,617,562,0.003078276,2.516443666,5033,2.264799347,8.64464E-06,300.9367065,300.9367065,0.196255624,0.535474539,48.69997025,132.8756561,104,070801030602,F070801030602_217,32
372,430.6951526,2993.81759,128_11_1,1.542176962,0.739472926,110.1814651,110.1814651,78,188.0331726,1253.554443,100,5.21255827,60.76177216,0.724683464,0.207052425,146.996918,0.016623759,143.7498779,12.77609777,4056,3691,0.020216934,441.6399449,883280,397.4759595,0.001517149,298.2146301,298.2146301,0.029851386,0.080795079,0.277202845,0.750270844,108,070801030406,F070801030406_36,16
373,429.0639317,2988.978937,405_8_2,1.527686477,0.738277793,110.0033875,110.0033875,61,146.8137817,978.7585449,100,5.163580418,60.19084549,0.723512232,0.206717789,71.49863949,0.008085722,131.0013336,10.02393474,1760,1601,0.008769253,70.28291214,140566,63.25461958,0.00024144,256.8171692,256.8171692,0.068709172,0.160410479,1.739056945,4.060053825,108,070802060601,F070802060601_358,16
374,427.5467863,2976.537937,458_48_1,1.524058938,0.735204875,109.5455246,109.5455246,78,186.947876,1246.319214,100,5.151319027,60.04792404,0.720500767,0.205857366,164.0854734,0.018556289,134.6429923,12.07791737,4077,3710,0.020321004,421.0817179,842162,378.9735297,0.001446526,296.4934082,296.4934082,0.029527096,0.079917364,0.289058506,0.782359123,108,070802060801,F070802060801_103,24
375,427.2296149,2962.732981,658_10_2,1.543404698,0.731795073,109.037468,109.037468,38,90.6547699,604.3651123,100,5.216707706,60.81014633,0.717159152,0.204902619,28.94861782,0.003273775,137.6104838,9.507423729,733,667,0.003653399,56.17754602,112355,50.55979133,0.000192985,199.6922302,199.6922302,0.16347447,0.299388647,2.15660429,3.949625254,104,070801030401,F070801030401_473,32
376,427.3728458,2958.942277,23_3_2,1.528746605,0.730858743,108.8979492,108.8979492,73,173.9295959,1159.53064,100,5.167163372,60.23261642,0.716241598,0.204640448,86.41282249,0.009772354,148.5670649,13.25177415,2407,2190,0.011995417,316.2959015,632591,284.6663163,0.001086559,282.8275452,282.8275452,0.049725089,0.129144996,0.382545948,0.993540585,105,070600060901,F070600060901_53,32
377,423.8512871,2941.861085,450_23_2,1.463143468,0.726639688,108.26931,108.26931,70,165.8191376,1105.460938,100,4.945425034,57.64785385,0.712106884,0.203459114,32.31629562,0.003654623,130.9997635,11.79861116,802,730,0.003998472,40.41688025,80834,36.37519222,0.000138843,274.0884399,274.0884399,0.148314118,0.375463605,2.976460218,7.535037518,108,070801030301,F070801030301_610,16
378,421.3716816,2936.758589,778_3_1,1.438892007,0.725379348,108.0815201,108.0815201,50,118.236824,788.2454834,100,4.863454819,56.69234467,0.710871756,0.203106225,30.88718605,0.003493006,,1.149999976,75,68,0.00037246,0.08351779,167,0.075166009,2.86905E-07,226.3183441,226.3183441,1.589434147,3.328210831,1437.904175,3010.91333,108,070802060804,F070802060804_94,32
379,423.3850909,2935.330481,141_6_1,1.514886022,0.725026608,108.0289612,108.0289612,70,165.4500732,1103.000488,100,5.120314598,59.68650818,0.710526049,0.203007445,27.00584793,0.003054069,139.5003815,12.42855358,706,642,0.003516465,27.07928276,54159,24.37135506,9.30244E-05,273.4790344,273.4790344,0.168269411,0.425979793,4.432620049,11.22133064,108,070801030409,F070801030409_185,16
380,419.824171,2904.867384,696_4_2,1.407955647,0.717502236,106.9078369,106.9078369,92,215.1932831,1434.621826,100,4.758890152,55.47345352,0.70315218,0.200900629,37.81094503,0.004276008,131.0011597,6.474354446,930,846,0.004633846,34.17629242,68353,30.75866318,0.000117405,322.1011353,322.1011353,0.126368597,0.380734205,3.475698471,10.47188377,108,070802060601,F070802060601_34,16
381,416.6946725,2899.910893,458_47_1,1.468241334,0.716278017,106.7254257,106.7254257,45,105.07798,700.5198975,100,4.962655544,57.84870911,0.701952457,0.200557843,57.44102705,0.006495958,142.3336029,9.799021572,1555,1415,0.007750464,95.46349752,190927,85.91714764,0.000327942,211.8034058,211.8034058,0.075424328,0.149684384,1.242190003,2.465205193,108,070802060801,F070802060801_272,24
382,407.7510192,2814.321805,450_10_1,1.403932571,0.695137501,103.5754852,103.5754852,70,158.6303711,1057.535767,100,4.745292187,55.31494141,0.681234777,0.194638506,25.54882717,0.002889296,159.3338013,14.16395712,761,693,0.00379581,20.64669514,41293,18.58202505,7.09268E-05,262.2058716,262.2058716,0.149459571,0.37836346,5.573961258,14.11072636,108,070801030301,F070801030301_151,24
383,399.304435,2811.034675,450_29_1,1.661818385,0.694325566,103.4545059,103.4545059,70,158.4450989,1056.300659,100,5.61694622,65.47564697,0.680439055,0.194411159,34.63116646,0.00391641,145.1667786,12.98127651,986,897,0.004913192,51.0394268,102079,45.93548393,0.000175334,261.8995972,261.8995972,0.1153339,0.291972786,2.252169609,5.701466084,108,070801030301,F070801030301_264,16
384,406.0219122,2801.847435,406_35_1,1.421616673,0.692056298,103.1163864,103.1163864,78,175.9752655,1173.168457,100,4.805064201,56.01169586,0.678215146,0.193775758,30.88149571,0.003492363,144.2213643,9.894708961,499,455,0.002492199,26.2896914,52579,23.66072142,9.0312E-05,279.0916443,279.0916443,0.226629421,0.61338824,4.35812521,11.79556751,108,070801030603,F070801030603_142,24
385,396.0829249,2798.476332,516_2_2,1.521193266,0.691223681,102.9923248,102.9923248,78,175.7643433,1171.762329,100,5.141633034,59.93501282,0.677399218,0.193542629,28.40928785,0.003212783,130.9992126,11.79857197,705,642,0.003516465,79.38956925,158780,71.4506108,0.000272724,278.7566528,278.7566528,0.160424188,0.434200406,1.441447735,3.90138936,108,070802060603,F070802060603_441,16
386,404.8345567,2784.251172,579_5_2,1.500766397,0.687710047,102.4687958,102.4687958,85,190.5641022,1270.427368,100,5.072590351,59.13019562,0.673955858,0.19255881,33.87394267,0.003830776,131.0000076,11.79862785,840,764,0.004184703,35.99653745,71993,32.39688256,0.000123658,293.0328979,293.0328979,0.134121463,0.383550912,3.162921429,9.045095444,108,070802060802,F070802060802_141,24
387,397.8176881,2749.9871,406_35_2,1.421616673,0.679246843,101.2077789,101.2077789,78,172.717926,1151.452881,100,4.805064201,56.01169586,0.665661931,0.190189123,183.1035814,0.020707031,137.1389821,12.26679881,4691,4270,0.023388325,202.2774181,404555,182.0496778,0.000694876,273.9257202,273.9257202,0.023702055,0.06415122,0.555934966,1.504675627,108,070801030603,F070801030603_297,24
388,397.8590002,2742.808019,516_19_1,1.381584644,0.677473605,100.9435654,100.9435654,37,81.71676636,544.7784424,100,4.669755936,54.4344368,0.663924158,0.189692616,80.86277568,0.009144704,135.2478447,9.933791041,1962,1785,0.009777087,109.1690241,218337,98.25212121,0.000375024,182.6603394,182.6603394,0.056551017,0.102330722,1.027393222,1.859098196,108,070802060603,F070802060603_452,16
389,384.1644482,2650.270078,399_18_2,1.309530735,0.654616714,97.53788757,97.53788757,48,102.4344254,682.8961792,100,4.426213741,51.59551239,0.641524374,0.183292687,34.84501896,0.003940594,130.9995677,9.136447996,836,761,0.004168271,46.95030812,93901,42.25527688,0.000161287,199.9723206,199.9723206,0.128170684,0.262775719,2.308300734,4.73248148,108,070802060601,F070802060601_134,16
390,375.1371916,2572.950221,53_4_2,1.311125636,0.63551873,94.69229126,94.69229126,78,161.5997009,1077.331299,100,4.431604862,51.6583519,0.622808337,0.177945241,74.35557556,0.00840881,131.0026194,11.79881223,1845,1679,0.009196487,92.57532883,185151,83.31779671,0.00031802,256.2919922,256.2919922,0.05639803,0.152645618,1.136519432,3.076077461,104,070801030601,F070801030601_264,32
391,370.6522608,2533.547511,53_22_2,1.340854764,0.625786245,93.24214935,93.24214935,78,159.1249237,1060.832764,100,4.532089233,52.82967758,0.613270521,0.175220147,200.0000005,0.022617833,139.7835373,9.858102001,4581,4170,0.022840589,424.574318,849147,382.1168909,0.001458524,252.3670654,252.3670654,0.022360228,0.06051968,0.244014725,0.660444677,105,070801030601,F070801030601_135,32
