OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,TotalCost,ReducedCostLB,MLRA,HUC12
411,F070801030303_377,2034.75382,17553.26763,4.33565712,177.7619476,78,970.5802002,15.53990382,0.002043541,130.9952087,11.7982893,386,350,0.001917076,1148.342163,3.280977726,108c,070801030303
412,F070801030303_399,3690.787991,31643.39783,7.815919399,320.4526978,84,1884.261841,28.0844172,0.00369318,142.3334656,12.65268517,747,679,0.003719127,2204.7146,3.247002363,108c,070801030303
413,F070801030303_400,2191.428773,18674.33291,4.612560272,189.114975,88,1164.948242,10.63477755,0.001398503,131.0004578,11.79866028,263,238,0.001303612,1354.063232,5.689341545,108c,070801030303
414,F070801030303_406,8385.272221,72733.81617,17.96525192,736.5753174,71,3660.779785,56.36386869,0.007412007,131.0006256,11.79867172,1398,1272,0.006967201,4397.35498,3.457040071,108c,070801030303
415,F070801030303_407,2768.004199,24259.66448,5.992136955,245.6776123,84,1444.584351,15.3768581,0.0020221,110.663147,10.52122688,341,311,0.001703459,1690.261963,5.434926033,108c,070801030303
416,F070801030303_414,3007.848411,26377.07372,6.515137196,267.120636,86,1608.06604,24.32897288,0.003199328,110.6673279,10.52145958,539,490,0.002683906,1875.186646,3.826911449,108c,070801030303
417,F070801030303_418,2871.054919,25687.37578,6.344781876,260.1360474,79,1438.552368,16.32994485,0.002147434,142.3328552,12.65263557,434,395,0.002163557,1698.688477,4.300477028,108c,070801030303
418,F070801030303_419,7846.418713,67994.73084,16.79469872,688.5826416,63,3036.649414,49.34841845,0.006489456,142.3342133,12.65274525,1314,1196,0.006550922,3725.231934,3.114742517,108c,070801030303
419,F070801030303_425,2511.34925,21386.03661,5.282351017,216.5763855,76,1152.186401,15.78318,0.002075533,130.9965973,11.79838753,391,356,0.00194994,1368.762817,3.844839334,108c,070801030303
420,F070801030303_463,4270.678943,37211.95121,9.191351891,376.8454285,67,1767.405029,26.75551172,0.003518425,130.9981689,11.79849815,664,604,0.003308325,2144.250488,3.550083637,108c,070801030303
421,F070801030303_465,3319.515493,29266.26217,7.228766918,296.3794556,67,1390.019531,22.59424144,0.002971206,131.0027771,11.79882336,560,510,0.002793453,1686.398926,3.306664467,108c,070801030303
422,F070801030303_470,2244.590149,19998.5419,4.939640045,202.525238,75,1063.257446,15.17708111,0.001995829,131.0043945,11.7989378,377,343,0.001878734,1265.782715,3.690328598,108c,070801030303
423,F070801030303_478,1567.102397,13539.74781,3.344317675,137.1170197,86,825.444458,9.962436199,0.001310088,151.3983612,13.4213829,281,256,0.001402204,962.5614624,3.760005713,108c,070801030303
424,F070801030303_48,7788.376889,68853.54509,17.0068264,697.2799072,87,4246.434082,60.45297036,0.007949736,131.0008698,11.79868889,1500,1365,0.007476596,4943.713867,3.621768475,108c,070801030303
425,F070801030303_488,2717.426522,23858.30971,5.89300251,241.6130981,57,964.0362549,15.43275946,0.002029451,147.9992676,13.12363052,426,388,0.002125216,1205.649414,3.107343912,108c,070801030303
426,F070801030303_490,1246.928507,10895.09552,2.691088676,110.3346329,81,625.5974121,7.738588028,0.001017646,153.6626434,13.62634468,222,202,0.001106427,735.9320679,3.643228054,108c,070801030303
427,F070801030303_50,1381.403192,11843.14848,2.925257683,119.9355621,87,730.4075928,10.18776989,0.00133972,159.335434,14.16411686,304,276,0.001511751,850.3431396,3.08095336,108c,070801030303
428,F070801030303_540,3151.954134,27246.63615,6.729918957,275.9266663,79,1525.874512,26.69217038,0.003510096,131.0010071,11.79869843,662,603,0.003302848,1801.801147,2.988061666,108c,070801030303
429,F070801030303_548,3137.910261,26601.1298,6.570478916,269.3896484,67,1263.437378,16.29672681,0.002143065,130.999115,11.79856491,404,367,0.002010191,1532.827026,4.176640511,108c,070801030303
430,F070801030303_552,4830.00655,42065.43921,10.39016342,425.9967041,77,2296.122314,31.9100914,0.004196267,131.0009003,11.7986908,792,721,0.003949176,2722.119141,3.775477409,108c,070801030303
431,F070801030303_553,728.7013448,6400.493142,1.580921769,64.8177948,89,403.8148804,7.338462498,0.000965028,158.1940765,14.05305576,217,198,0.001084517,468.6326904,2.366831779,108c,070801030303
432,F070801030303_554,1946.970158,17014.56664,4.202598095,172.3065186,81,976.9779663,13.88187632,0.001825506,139.4976044,12.4283371,363,331,0.001813006,1149.284424,3.472158432,108c,070801030303
433,F070801030303_555,1346.209419,11519.92334,2.845421076,116.662262,72,587.9777832,6.906868815,0.000908273,131.0104218,11.79936218,171,156,0.000854468,704.6400146,4.516922951,108c,070801030303
434,F070801030303_567,5551.30503,48130.19231,11.88815784,487.4144592,89,3036.592041,47.06330719,0.006188957,158.1993866,14.05356884,1390,1265,0.00692886,3524.006592,2.7857759,108c,070801030303
435,F070801030303_580,2334.207686,20033.66699,4.94831562,202.8809357,55,781.0916748,12.91948175,0.001698948,130.9963989,11.79837322,321,292,0.001599389,983.9725952,3.369769096,108c,070801030303
436,F070801030303_581,2991.960116,25520.72875,6.303619862,258.4484253,69,1248.305786,17.69688165,0.00232719,130.9994202,11.79858685,440,400,0.002190944,1506.75415,3.766885281,108c,070801030303
437,F070801030303_607,5901.806954,50549.81792,12.48580456,511.9179993,85,3045.912354,47.97434848,0.006308762,139.499115,12.42845535,1253,1139,0.006238713,3557.830322,3.123643875,108c,070801030303
438,F070801030303_608,2406.270515,20687.80957,5.10988903,209.5054474,82,1202.561401,15.30297537,0.002012384,151.4010315,13.42162132,432,393,0.002152602,1412.066895,3.593045473,108c,070801030303
439,F070801030303_61,2730.864198,23396.85815,5.779024124,236.9399872,81,1343.449585,21.47767523,0.002824375,131.0007019,11.79867744,532,484,0.002651042,1580.389526,3.265267611,108c,070801030303
440,F070801030303_638,4868.427379,43201.22994,10.67070389,437.4988708,88,2694.99292,31.89297104,0.004194015,159.3340149,14.16397762,950,864,0.004732439,3132.491699,3.625569105,108c,070801030303
441,F070801030303_639,3218.690623,28115.5862,6.944549561,284.726532,85,1694.122925,22.04639834,0.002899163,131.0015106,11.79873371,547,498,0.002727725,1978.849487,3.973593235,108c,070801030303
442,F070801030303_663,4939.552359,43008.29398,10.62304878,435.5450134,88,2682.957275,34.5820595,0.004547638,151.3991394,13.42145252,976,889,0.004869373,3118.502197,3.507876396,108c,070801030303
443,F070801030303_667,1848.745931,16621.77529,4.105578423,168.3287201,88,1036.904907,15.16217962,0.001993869,151.3951416,13.42109585,428,390,0.00213617,1205.233643,3.09034276,108c,070801030303
444,F070801030303_669,5280.83051,45131.12204,11.1473875,457.0428772,89,2847.376953,34.24244535,0.004502978,131.0005188,11.79866409,849,772,0.004228522,3304.419922,4.280336857,108c,070801030303
445,F070801030303_671,1397.820103,12001.85459,2.964457989,121.542778,76,646.607605,7.922991529,0.001041896,131.0054932,11.79901505,196,179,0.000980447,768.1503906,4.291342735,108c,070801030303
446,F070801030303_672,4718.634103,41304.10766,10.20211506,418.2867126,88,2576.64624,27.43224198,0.003607417,130.9988708,11.79854774,682,620,0.003395963,2994.932861,4.830536842,108c,070801030303
447,F070801030303_700,9509.501435,82749.11149,20.43902969,838.0002441,84,4934.179199,67.45799284,0.008870916,130.9998779,11.79861927,1673,1522,0.008336541,5772.179688,3.792496443,108c,070801030303
448,F070801030303_730,1863.269893,15985.24292,3.948354959,161.8825531,87,985.8648682,13.68542099,0.001799671,148.0015411,13.12382507,377,343,0.001878734,1147.747437,3.346202374,108c,070801030303
449,F070801030303_731,9993.561207,86395.91022,21.33979034,874.9313965,82,5022.106445,71.89366864,0.00945422,130.999939,11.79862309,1784,1624,0.008895232,5897.038086,3.631181002,108c,070801030303
450,F070801030303_741,18348.27034,159576.7724,39.41546249,1616.033936,72,8144.811035,118.8846788,0.01563367,151.3997345,13.42150593,3353,3049,0.016700469,9760.844727,3.201326609,108c,070801030303
451,F070801030303_742,5311.783003,46465.48327,11.47697449,470.5559692,79,2602.174316,40.88272548,0.005376193,147.9986725,13.12357903,1129,1027,0.005625248,3072.730225,2.991947651,108c,070801030303
452,F070801030303_745,4967.295989,42725.70445,10.55324936,432.6832275,77,2332.162354,34.61063443,0.004551396,130.9985809,11.79852772,858,782,0.004283295,2764.845703,3.535608292,108c,070801030303
453,F070801030303_748,4050.75606,35207.49933,8.696251869,356.5463257,77,1921.784668,31.7909677,0.004180602,130.9980011,11.79848671,789,717,0.003927267,2278.331055,3.177588701,108c,070801030303
454,F070801030303_770,7033.874301,61423.61848,15.17163372,622.0369873,77,3352.779297,43.96980596,0.005782153,131.000061,11.79863167,1091,992,0.005433541,3974.816406,4.006871223,108c,070801030303
455,F070801030303_82,5611.687026,48421.88009,11.96020412,490.3683777,75,2574.433838,42.44730389,0.00558194,130.9953613,11.79830074,1055,959,0.005252788,3064.802246,3.195831299,108c,070801030303
456,F070801030303_92,5484.101106,48037.16265,11.86517906,486.4723511,73,2485.873779,38.47498361,0.005059569,151.3987122,13.42141438,1087,990,0.005422586,2972.346191,3.002369881,108c,070801030303
457,F070801030303_98,5066.998113,43442.19606,10.7302227,439.9391174,73,2248.088867,28.33650052,0.00372633,131.0004883,11.79866219,703,639,0.003500033,2688.028076,4.206616879,108c,070801030303
458,F070801030401_234,2006.494569,17558.36515,4.33691597,177.8135529,79,983.309082,9.909183025,0.001303085,147.9981537,13.1235342,273,248,0.001358385,1161.122681,4.681946278,104,070801030401
459,F070801030401_353,2088.441289,18573.94102,4.587763309,188.0982971,58,763.6791382,11.1026768,0.001460033,142.3327026,12.65262318,295,269,0.00147341,951.7774658,3.5382061,104,070801030401
460,F070801030401_392,3405.48333,29300.38178,7.237194538,296.7249756,64,1329.327759,18.15972936,0.002388056,142.3306274,12.65245628,483,439,0.002404561,1626.052734,3.703992605,104,070801030401
461,F070801030401_457,3742.03073,32812.86458,8.104777336,332.2958679,51,1186.30896,23.07223844,0.003034064,131.0012054,11.79871273,573,521,0.002853704,1518.604858,2.914788485,104,070801030401
462,F070801030401_46,8342.683208,73457.93365,18.14410973,743.9085083,54,2811.974121,55.84020342,0.007343144,131.0002899,11.79864788,1385,1260,0.006901473,3555.882568,2.822129011,104,070801030401
463,F070801030401_461,9638.613575,84742.78572,20.93146896,858.1902466,62,3724.545654,70.61917576,0.00928662,130.9999237,11.79862213,1753,1595,0.008736388,4582.73584,2.873188496,104,070801030401
464,F070801030401_468,22050.71754,192874.8427,47.64008713,1953.24353,63,8620.147461,149.2740343,0.019629956,131.0001678,11.7986393,3703,3370,0.018458702,10573.39063,3.137504578,104,070801030401
465,F070801030401_471,6273.576901,54476.94625,13.45580578,551.6880493,53,2046.762573,27.82704233,0.003659334,147.9990082,13.12360764,768,698,0.003823197,2598.450684,3.722708702,104,070801030401
466,F070801030401_48,5899.268643,49747.36305,12.28759861,503.7915344,62,2186.455322,36.69262381,0.004825183,131.0011597,11.79870892,909,827,0.004529776,2690.246826,3.253019094,104,070801030401
467,F070801030401_491,3960.023958,34894.06483,8.618833542,353.3721619,87,2152.036865,16.95576811,0.002229731,131.0014038,11.79872608,421,383,0.002097829,2505.408936,6.541537762,104,070801030401
468,F070801030401_492,4639.451173,40582.95671,10.02399063,410.9836121,83,2387.814697,29.49500727,0.003878676,142.3345795,12.65277386,785,714,0.003910835,2798.79834,3.919885635,104,070801030401
469,F070801030401_493,4472.673842,38758.55955,9.573364258,392.5079346,60,1648.533325,34.40319061,0.004524116,130.9972839,11.79843616,853,776,0.004250431,2041.04126,2.630207777,104,070801030401
470,F070801030401_495,4670.938658,41356.42494,10.21503735,418.8165283,84,2462.641113,26.79646301,0.00352381,139.5009308,12.4285965,700,637,0.003489078,2881.45752,4.523481369,104,070801030401
471,F070801030401_496,1719.105595,14667.33097,3.622830868,148.5360718,55,571.8638306,11.84619793,0.001557808,131.0051422,11.79899025,294,268,0.001467932,720.3999023,2.68805933,104,070801030401
472,F070801030401_501,10829.10195,93769.72454,23.16112137,949.605957,56,3722.455322,69.58135212,0.009150144,159.3329926,14.16387749,2071,1884,0.010319345,4672.061523,2.47986269,104,070801030401
473,F070801030401_502,6705.246341,58524.2546,14.45549107,592.6751099,58,2406.260986,37.88199703,0.004981589,158.199234,14.05355453,1118,1017,0.005570475,2998.936035,2.948806286,104,070801030401
474,F070801030401_503,11922.58673,106073.5557,26.20016861,1074.206909,53,3985.307373,81.05877884,0.010659458,142.3340454,12.65273094,2157,1963,0.010752057,5059.51416,2.577439785,104,070801030401
475,F070801030401_507,6172.362176,53286.40988,13.16174316,539.6314697,58,2190.903809,40.80327874,0.005365746,130.9988098,11.79854393,1012,921,0.005044648,2730.535156,2.964750528,104,070801030401
476,F070801030401_514,4890.481294,42351.88468,10.46091557,428.8975525,79,2371.803467,31.04169226,0.00408207,131.0001526,11.79863834,770,701,0.003839629,2800.700928,3.995293856,104,070801030401
477,F070801030401_519,11983.87823,103530.3726,25.57200241,1048.452148,74,5430.981934,67.63951715,0.008894787,130.9996033,11.79859924,1677,1525,0.008352973,6479.434082,4.248809338,104,070801030401
478,F070801030401_520,4074.195177,35412.38827,8.74685955,358.6212463,68,1707.037354,31.84997335,0.004188361,139.4986115,12.42841625,832,758,0.004151839,2065.658691,2.725143433,104,070801030401
479,F070801030401_532,1751.626293,15490.67674,3.826197147,156.8740845,55,603.96521,10.91002403,0.001434699,130.9997559,11.79861069,270,246,0.00134743,760.8392944,3.092842579,104,070801030401
480,F070801030401_543,6052.706107,52452.57291,12.95578575,531.1871948,67,2491.268066,40.92155097,0.005381299,131.0011292,11.79870701,1015,924,0.00506108,3022.455322,3.27105546,104,070801030401
481,F070801030401_545,2359.27704,20783.65807,5.133563519,210.4761047,50,736.6663818,18.69764939,0.002458794,151.3995972,13.42149353,528,480,0.002629133,947.1424561,1.973213434,104,070801030401
482,F070801030401_555,9544.413039,83356.57987,20.58907509,844.1520996,53,3131.804199,51.44725421,0.006765459,148.0025177,13.123909,1421,1293,0.007082226,3975.956299,3.074985504,104,070801030401
483,F070801030401_556,2504.193384,22071.18804,5.451583385,223.5149231,55,860.5324097,12.28390767,0.001615368,147.9985962,13.12357235,339,309,0.001692504,1084.047363,3.508243799,104,070801030401
484,F070801030401_588,4608.93411,39774.56135,9.824316978,402.7969971,55,1550.768433,32.10070998,0.004221334,131.0011597,11.79870892,796,724,0.003965608,1953.56543,2.698294878,104,070801030401
485,F070801030401_590,7048.917868,60985.02115,15.06330013,617.5952759,51,2204.815186,41.27389144,0.005427633,142.3336945,12.65270329,1098,999,0.005471882,2822.4104,2.825235605,104,070801030401
486,F070801030401_606,3634.835458,31703.35605,7.830729008,321.0598755,51,1146.183838,23.91977525,0.003145518,131.0002136,11.79864216,594,540,0.002957774,1467.243652,2.717117786,104,070801030401
487,F070801030401_633,1574.490848,13608.72258,3.361354589,137.8155365,23,221.8829956,9.518614896,0.001251725,131.0093689,11.7992878,236,214,0.001172155,359.6985474,1.680834293,104,070801030401
488,F070801030401_77,2764.896061,23975.11064,5.921852112,242.795929,43,730.8158569,21.86191785,0.002874904,147.9975128,13.12347984,603,548,0.003001593,973.6118164,1.776663899,104,070801030401
489,F070801030402_122,8143.818725,72357.78576,17.87237358,732.767334,64,3282.797607,64.71680202,0.008510442,130.9993439,11.79858112,1606,1462,0.0080079,4015.564941,2.74662447,105,070801030402
490,F070801030402_123,1411.954992,12385.39072,3.059191465,125.4268494,59,518.0128784,7.384180546,0.000971041,122.0080032,11.19653034,174,158,0.000865423,643.4396973,4.072402954,105,070801030402
491,F070801030402_131,7087.266504,62437.88745,15.42215824,632.3084717,80,3540.927246,49.80887747,0.006550008,151.3995056,13.42148495,1406,1280,0.00701102,4173.23584,3.260340452,105,070801030402
492,F070801030402_132,8138.393534,71779.02568,17.72941971,726.906189,75,3816.257568,56.22398959,0.007393613,151.3995819,13.42149258,1588,1446,0.007920262,4543.163574,3.141883612,105,070801030402
493,F070801030402_137,2566.27516,22149.78318,5.47099638,224.3108521,64,1004.912598,19.74537486,0.002596572,130.9986877,11.79853535,490,446,0.002442902,1229.223389,2.756106138,105,070801030402
494,F070801030402_138,3280.511181,27893.17915,6.889615059,282.4742126,57,1127.072266,19.19289446,0.00252392,130.9999542,11.79862404,476,433,0.002371697,1409.546509,3.255303621,105,070801030402
495,F070801030402_139,2931.306528,26014.83783,6.425664902,263.4522705,60,1106.499512,25.05621596,0.003294963,130.9978333,11.79847527,622,567,0.003105663,1369.951782,2.416140795,105,070801030402
496,F070801030402_141,3610.544792,30383.60732,7.504751205,307.6947937,80,1723.09082,18.10829355,0.002381292,142.3294525,12.65236187,482,439,0.002404561,2030.785645,4.625935555,105,070801030402
497,F070801030402_146,2336.145296,20046.34709,4.951447964,203.0093689,85,1207.90564,14.05661798,0.001848485,130.9998016,11.79861355,348,316,0.001730846,1410.915039,4.464920998,104,070801030402
498,F070801030402_154,8687.492001,76613.45258,18.92352295,775.8644409,77,4181.90918,56.88288391,0.007480259,130.9997253,11.79860783,1411,1284,0.00703293,4957.773438,3.861194372,105,070801030402
499,F070801030402_159,5494.271106,48134.78635,11.88929176,487.460968,63,2149.702881,23.1137222,0.00303952,131.0001221,11.79863644,575,525,0.002875614,2637.163818,5.023169041,105,070801030402
