OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,radial
646,F070801030405_535,1562.266208,14236.6456,3.516451359,608.3460693,65,745.1360474,11.88560581,138.5481873,3.446122408,0.984606385,12.7442019,0.001441231,131.0004883,11.79866219,316,287,0.001572002,30.62625885,61253,29.09494591,0.000111054,1353.482178,2.119672775,4.715965748,20.90899467,46.5194931,105,070801030405,32
647,F070801030405_538,1998.307452,17220.99836,4.253586769,735.8704834,52,721.0680542,14.37712288,167.5913239,4.168515205,1.191004276,12.27685311,0.001388379,147.9989929,13.12360668,338,307,0.001681549,8.807203911,17614,8.366843745,3.19359E-05,1456.938477,2.396972179,4.745728016,87.95078278,174.1323853,105,070801030405,32
648,F070801030405_559,4577.912918,40019.3699,9.884784698,1710.067749,61,1965.688232,33.41057205,389.4605103,9.687088966,2.767739773,36.92231929,0.004175514,130.9983063,11.79850769,917,835,0.004573595,89.68121243,179363,85.19715261,0.000325194,3675.755859,2.047985315,4.402102947,20.07188797,43.14411545,104,070801030405,32
649,F070801030405_563,1850.952056,15978.89289,3.946786642,682.7940674,56,720.5253906,13.34013844,155.5033875,3.867851019,1.105100274,10.02041483,0.0011332,131.0076141,11.79916477,249,226,0.001237883,4.833094597,9667,4.591439724,1.75253E-05,1403.319458,3.021212578,6.209378242,148.7102356,305.6382141,105,070801030405,32
650,F070801030405_565,1720.002036,15201.09139,3.754669666,649.5578613,88,1077.139526,12.6907835,147.9339905,3.679576159,1.051307559,10.39215851,0.001175241,159.3305817,14.16364193,309,281,0.001539138,8.480407715,16961,8.056386948,3.07509E-05,1726.697388,2.311593771,6.144830704,80.62644958,214.3265228,104,070801030405,32
651,F070801030405_574,2866.444553,25488.43267,6.295642853,1089.14624,66,1354.570679,21.27927208,248.0483246,6.169730186,1.762779951,21.85195398,0.002471219,131.0010376,11.79870033,543,494,0.002705816,12.19623005,24393,11.58641839,4.42249E-05,2443.716797,2.204749584,4.946794987,94.00197601,210.9121857,105,070801030405,32
652,F070801030405_624,1088.586073,9437.269329,2.331005573,403.2639771,9,68.39170074,7.878798962,91.8416214,2.284385443,0.652681589,5.570360661,0.000629947,148.0093689,13.12449741,154,140,0.00076683,,,,,471.6556702,2.880456924,3.368968964,,,104,070801030405,24
653,F070801030405_671,1707.918633,15094.33184,3.728299856,644.9958496,74,899.414978,12.6016531,146.8950195,3.653733969,1.043923974,17.58687038,0.001988885,130.9999237,11.79862213,436,397,0.002174512,10.1064406,20213,9.601118716,3.66471E-05,1544.410889,1.624674678,3.890203714,67.17923737,160.8573914,105,070801030405,32
654,F070801030405_678,880.8911839,7529.151376,1.859700441,321.7281799,85,515.322937,6.285787582,73.27219391,1.822506428,0.520716131,5.243528366,0.000592986,142.324646,12.65197563,139,126,0.000690147,1.716582537,3433,1.630753398,6.22452E-06,837.0511475,2.553398371,6.643262863,197.2880707,513.2910767,104,070801030405,32
655,F070801030405_686,2846.637318,24472.62398,6.044738293,1045.739746,56,1103.527344,20.43121529,238.1626892,5.923843384,1.692526698,17.92325747,0.002026926,131.0000916,11.79863358,445,405,0.002218331,40.61235616,81224,38.58173835,0.000147265,2149.26709,2.58207345,5.306832314,27.10452652,55.70684814,104,070801030405,32
656,F070801030405_705,2069.524767,18134.85703,4.479309559,774.9205322,51,744.7299805,15.14006615,176.4848022,4.389723301,1.254206657,16.01422501,0.001811035,130.9942169,11.79821968,397,361,0.001977327,20.22567558,40451,19.21439171,7.33405E-05,1519.650513,2.146594286,4.20955801,40.33021545,79.08917999,104,070801030405,32
657,F070801030405_71,1923.869943,16804.00002,4.150588036,718.0517578,54,730.6694946,14.02898788,163.5331726,4.067576408,1.162164688,11.46369028,0.001296419,131.0005951,11.79866982,285,259,0.001418636,8.269245863,16539,7.855783701,2.99852E-05,1448.721191,2.772400618,5.593518257,91.40422058,184.4145966,105,070801030405,32
658,F070801030405_75,7683.668535,67530.65613,16.68007278,2885.652588,63,3425.75293,56.37864685,657.1948853,16.34647179,4.67042017,48.43924892,0.005477954,130.9989166,11.79855156,1201,1093,0.005986754,88.41925251,176839,83.99828863,0.000320618,6311.405273,2.640121222,5.77438736,34.35370636,75.13730621,104,070801030405,32
659,F070801030405_76,2211.34462,19177.84395,4.736927509,819.4884644,76,1173.621338,16.01081467,186.6349487,4.642189026,1.326339722,9.959367543,0.001126297,131.006134,11.79905987,247,225,0.001232406,29.45021275,58901,27.97770154,0.00010679,1993.109863,3.642170906,8.858265877,29.29077148,71.23922729,104,070801030405,32
660,F070801030405_77,5554.261981,48423.4237,11.96058559,2069.181396,58,2261.507568,40.4267807,471.2470703,11.72137356,3.348963976,38.52791032,0.004357089,131.0016479,11.7987442,956,871,0.00477078,121.2252957,242451,115.1640322,0.000439576,4330.688965,2.375638723,4.972088337,17.96725464,37.60452652,104,070801030405,32
661,F070801030405_78,3696.98948,32491.27132,8.025343895,1388.384521,46,1203.480591,27.12566185,316.1985474,7.86483717,2.2470963,22.43958989,0.002537675,131.0027313,11.7988205,557,507,0.002777021,86.86943352,173739,82.52596223,0.000314998,2591.865234,2.738430977,5.112160206,16.8236084,31.40666389,105,070801030405,32
662,F070801030405_80,3814.662884,34159.45562,8.437385559,1459.667725,43,1182.752686,28.51836395,332.4329834,8.268637657,2.362468004,16.43423009,0.001858533,130.9964142,11.79837513,407,371,0.0020321,7.985334925,15971,7.586068251,2.89557E-05,2642.42041,3.934414387,7.122426987,192.4142609,348.3254089,105,070801030405,32
663,F070801030405_81,11429.28193,102561.832,25.33277321,4382.569824,58,4789.920898,85.62477112,998.1112671,24.82611847,7.093176365,75.54858065,0.008543726,148.000885,13.12376881,2085,1898,0.010396028,42.19396889,84388,40.08426905,0.000153,9172.490234,2.309046268,4.832713604,109.3339081,228.8301697,105,070801030405,32
664,F070801030405_82,4689.792559,41569.22723,10.26759911,1776.294678,55,1840.980713,34.70448685,404.543396,10.06224728,2.874927759,35.65313959,0.004031984,139.5015411,12.42864418,932,848,0.004644801,103.0632391,206126,97.91007328,0.000373719,3617.275391,2.094687223,4.265655041,18.1421032,36.94487381,105,070801030405,32
665,F070801030405_85,4905.437136,44005.55525,10.86937237,1880.401367,70,2480.390869,36.73847961,428.2532654,10.65198517,3.043424368,28.883347,0.003266394,139.5013275,12.42862701,755,687,0.003762946,11.43906651,22878,10.86711363,4.14793E-05,4360.791992,2.737119913,6.347586632,173.0359497,401.2833862,105,070801030405,32
666,F070801030405_86,1546.31932,13613.18567,3.362456799,581.7050171,34,372.6947021,11.36510372,132.4808044,3.295207739,0.941487908,5.87523824,0.000664426,142.3287659,12.65230656,156,142,0.000777785,10.94123992,21883,10.39417779,3.96741E-05,954.3997192,4.096514225,6.721124649,55.96450424,91.82061005,105,070801030405,32
667,F070801030405_87,7726.621716,67664.05012,16.71302032,2891.352539,42,2288.34668,56.49000931,658.492981,16.37875938,4.679645538,60.00717096,0.006786161,130.9989777,11.79855537,1489,1355,0.007421822,208.8122398,417624,198.3716257,0.000757176,5179.699219,2.133839607,3.822656155,14.57543373,26.11108971,105,070801030405,32
668,F070801030405_88,4245.075562,37248.83344,9.200461388,1591.67981,68,2039.558472,31.09755898,362.4981689,9.016451836,2.576129198,30.1241293,0.003406713,131.0013275,11.79872131,747,680,0.003724604,67.43706322,134875,64.06521034,0.000244534,3631.238281,2.340705633,5.340056419,24.84468269,56.68034744,105,070801030405,32
669,F070801030405_90,6283.903364,55620.75782,13.73832703,2376.730469,66,2955.938477,46.43554688,541.2901001,13.4635601,3.846731663,35.37883483,0.004000963,148.0011597,13.12379265,977,888,0.004863895,18.18522396,36370,17.27596262,6.59416E-05,5332.668945,2.676498175,6.005257607,137.5744171,308.6756592,105,070801030405,32
670,F070801030405_91,2694.941382,23772.1087,5.871710777,1015.805969,88,1684.476196,19.84638214,231.3453979,5.754276752,1.64407897,13.9771034,0.001580659,131.0047455,11.79896259,347,316,0.001730846,15.44745296,30894,14.67507993,5.60142E-05,2700.282227,3.214575768,8.545196533,69.2197876,184.0046082,104,070801030405,32
671,F070801030406_1,5204.786581,45319.07603,11.19381142,1936.529419,57,2080.033936,37.83508301,441.0361633,10.96993542,3.134267092,30.14849581,0.003409468,130.998764,11.79854012,749,683,0.003741037,64.13523801,128271,60.92847479,0.000232561,4016.563477,2.835328579,5.880766392,31.78365135,65.92259979,104,070801030406,24
672,F070801030406_100,5530.479509,47418.50481,11.71237087,2026.240112,34,1298.199097,39.58781433,461.4674072,11.47812366,3.279463768,32.62683564,0.003689742,158.1999664,14.05362511,965,879,0.004814599,140.057242,280115,133.0543798,0.000507863,3324.439209,2.305165052,3.782069683,15.22866154,24.98556709,108,070801030406,16
673,F070801030406_112,2619.556544,22663.22045,5.597815514,968.4220581,71,1295.67041,18.92061615,220.5539246,5.485859394,1.567388296,11.7944572,0.001333825,159.3347626,14.16405106,351,320,0.001752755,17.05772686,34116,16.20484006,6.18532E-05,2264.092529,3.026319027,7.075289249,59.76128387,139.7170563,108,070801030406,16
674,F070801030406_119,1609.771166,13929.93596,3.440694094,595.2400513,40,448.6668091,11.62954617,135.5633545,3.371880293,0.963394344,15.31375617,0.00173182,151.4020844,13.42171574,432,393,0.002152602,13.86908701,27738,13.17563233,5.02908E-05,1043.90686,1.514605761,2.656251669,45.17734146,79.2301178,104,070801030406,24
675,F070801030406_121,4461.339523,38201.32737,9.435728073,1632.380981,64,1968.887939,31.89276123,371.7677002,9.247013092,2.642003775,22.78422659,0.002576649,148.0015869,13.12382984,629,573,0.003138527,40.84376054,81688,38.80157106,0.000148104,3601.269043,2.848832369,6.284937382,42.06997299,92.81245422,108,070801030406,16
676,F070801030406_122,5714.750638,49733.17412,12.28409386,2125.148193,49,1962.261353,41.52023697,483.9932861,12.03841209,3.439546347,33.63527144,0.003803785,159.3337097,14.16394806,1002,912,0.004995352,87.14200792,174284,82.78490442,0.000315986,4087.409668,2.330206394,4.481808662,25.67072105,49.37385178,108,070801030406,16
677,F070801030406_129,5863.716879,50726.02434,12.52932835,2167.57373,61,2491.582275,42.34912872,493.6555481,12.27874184,3.508211851,28.8072857,0.003257792,151.3988495,13.42142677,814,741,0.004058723,82.46373205,164928,78.34054601,0.000299023,4659.15625,2.925200701,6.287660122,27.6686058,59.47311401,108,070801030406,16
678,F070801030406_13,2574.439575,22487.43387,5.554396152,960.9105225,67,1213.191162,18.77385902,218.8432159,5.443308353,1.555230975,20.13442379,0.002276985,130.9959717,11.79834366,500,455,0.002492199,43.30457359,86609,41.13934537,0.000157027,2174.101563,2.11189127,4.778244972,23.35745811,52.84725571,104,070801030406,24
679,F070801030406_130,7558.055477,65908.37397,16.27936745,2816.330566,53,2812.749512,55.02426147,641.4071045,15.95378017,4.558222771,45.07772362,0.005097802,148,13.12369347,1244,1132,0.006200371,102.3281167,204657,97.21171224,0.000371053,5629.080078,2.487924576,4.972685814,28.97110367,57.9053688,104,070801030406,24
680,F070801030406_133,5854.16844,51591.46093,12.74309063,2204.554688,55,2284.836182,43.07164764,502.0777588,12.4882288,3.568065405,40.00215106,0.00452381,151.401413,13.42165565,1129,1027,0.005625248,107.3773863,214755,102.0085134,0.000389362,4489.390625,2.14659667,4.37136364,21.6114769,44.00996017,104,070801030406,24
681,F070801030406_134,9589.016615,82986.25773,20.49760628,3546.085938,47,3140.643311,69.28190613,807.6057129,20.08765411,5.739329815,48.4244678,0.005476283,158.1999359,14.05362225,1431,1302,0.007131522,37.32450628,74650,35.45828107,0.000135343,6686.729492,2.723568201,5.135736942,100.0072708,188.5802002,108,070801030406,16
682,F070801030406_136,7094.523298,62795.08152,15.51038551,2683.296631,62,3134.958984,52.42510223,611.1091919,15.20017815,4.342907906,55.58683276,0.006286269,159.333847,14.16396141,1655,1506,0.008248903,123.6534371,247307,117.4707689,0.000448381,5818.255859,1.781737447,3.86338377,22.84224892,49.52939224,108,070801030406,16
683,F070801030406_139,5673.776416,49103.41118,12.1285429,2098.238037,58,2293.264893,40.99447632,477.8645935,11.88597202,3.395992041,35.65517107,0.004032214,131.0002441,11.79864502,885,805,0.004409274,93.2736508,186547,88.6099692,0.00033822,4391.50293,2.606506824,5.455283165,23.6794796,49.55992126,108,070801030406,16
684,F070801030406_140,5192.771419,45061.63641,11.13022423,1925.528809,44,1596.519409,37.62015915,438.5308228,10.90761948,3.116462708,32.87111154,0.003717367,139.5017548,12.42866039,859,782,0.004283295,95.23861885,190477,90.47668588,0.000345346,3522.04834,2.462312937,4.503898144,21.28204346,38.9276886,108,070801030406,16
685,F070801030406_142,4198.451697,36287.88619,8.963108063,1550.617676,55,1609.674316,30.29530525,353.1464539,8.783845901,2.509670258,24.61741018,0.002783962,130.99823,11.79850292,610,556,0.003045412,55.31585647,110632,52.55006276,0.000200581,3160.291992,2.788880825,5.683978558,29.50743675,60.13869095,108,070801030406,16
686,F070801030406_150,4378.185176,37929.95785,9.368700027,1620.785156,45,1374.410034,31.66620636,369.12677,9.181325912,2.623235941,31.80705427,0.003597033,123.9992065,11.32449913,758,690,0.003779378,29.85438827,59709,28.36166939,0.000108255,2995.195313,2.348963976,4.340862751,57.14702988,105.6071548,104,070801030406,24
687,F070801030406_155,2911.602278,25571.58477,6.31618166,1092.699463,72,1482.53418,21.34869385,248.8575592,6.18985796,1.768530846,19.60247636,0.002216828,148.0033569,13.12398148,541,492,0.002694861,10.28533822,20571,9.771071732,3.72958E-05,2575.233643,2.220933914,5.234214783,111.8300552,263.5569153,108,070801030406,16
688,F070801030406_161,11263.3408,99310.11251,24.52959824,4243.620605,66,5277.788086,82.91004181,966.4661865,24.03900719,6.868287563,80.08807373,0.009057093,151.4001007,13.42153835,2260,2057,0.011266929,198.1208801,396242,188.2148438,0.000718408,9521.408203,2.063014507,4.628783703,22.54668427,50.58797836,104,070801030406,24
689,F070801030406_162,8316.470489,72889.57594,18.00372505,3114.644531,57,3345.452148,60.85259247,709.3467407,17.64365005,5.041042805,66.8912718,0.007564678,151.3998718,13.42151833,1886,1717,0.009404626,125.0498754,250101,118.7973825,0.000453445,6460.09668,1.814003825,3.762432575,26.21812439,54.37911606,104,070801030406,24
690,F070801030406_166,5468.65406,48052.36342,11.86893368,2053.325439,68,2631.105225,40.11699677,467.6359863,11.6315546,3.323301315,36.84341802,0.004166591,131.0011597,11.79870892,915,833,0.004562641,60.0204821,120041,57.01945828,0.000217641,4684.430664,2.464976549,5.623566151,36.01095963,82.15494537,104,070801030406,24
691,F070801030406_17,12966.86535,113486.1879,28.03108788,4849.378418,57,5208.736816,94.74507904,1104.424805,27.47046661,7.848704815,88.90255643,0.010053916,159.3330994,14.16388798,2646,2410,0.013200437,159.3885525,318779,151.4191252,0.00057796,10058.11523,2.012190104,4.173491955,32.02619553,66.42565918,104,070801030406,24
692,F070801030406_171,9655.489954,84366.83009,20.83860779,3605.079102,53,3600.494385,70.43449402,821.0411377,20.42183495,5.834810257,57.56754519,0.006510266,131.0005188,11.79866409,1429,1300,0.007120567,17.19481198,34390,16.33507177,6.23503E-05,7205.573242,2.773137808,5.542748451,220.6956329,441.1105957,104,070801030406,24
693,F070801030406_172,6029.57137,53030.02009,13.09841537,2266.025879,55,2348.545654,44.27264404,516.0775757,12.83644676,3.667556286,33.49737155,0.00378819,151.4004822,13.42157269,945,860,0.004710529,55.53669202,111073,52.75985843,0.000201382,4614.571289,2.634913921,5.365780354,42.94981003,87.46367645,104,070801030406,24
694,F070801030406_173,5588.257295,48734.04724,12.03730965,2082.45459,47,1844.356689,40.68610764,474.269989,11.79656315,3.370446682,25.76223969,0.00291343,151.4009247,13.42161179,727,662,0.003626012,17.99703443,35994,17.09718335,6.52592E-05,3926.811279,3.145701885,5.93173933,121.801033,229.6759186,104,070801030406,24
695,F070801030406_18,12006.45901,106139.4538,26.21644592,4535.445313,63,5384.333496,88.61158752,1032.927979,25.69211769,7.340604782,76.7216031,0.008676382,131.0005646,11.79866695,1904,1733,0.009492264,24.70774843,49416,23.47236149,8.9593E-05,9919.779297,2.617106438,5.724050522,193.2249298,422.6152954,104,070801030406,24
696,F070801030406_197,16092.58669,143006.9231,35.32270813,6110.828613,42,4836.385254,119.3907547,1391.714722,34.6162529,9.890357971,102.9704498,0.011644842,139.5003815,12.42855358,2691,2450,0.013419531,299.9033336,599807,284.9081548,0.001087482,10947.21387,2.494215727,4.468250751,21.44841576,38.42366028,104,070801030406,24
697,F070801030406_199,2001.658469,17778.43576,4.391273499,759.6903076,57,815.9864502,14.8425045,173.0161743,4.3034482,1.229556561,10.07936585,0.001139867,153.6642914,13.62649632,289,263,0.001440546,1.446052954,2892,1.373750284,5.24355E-06,1575.676758,2.888556242,5.991166592,553.0046387,1146.989258,104,070801030406,24
698,F070801030406_202,2279.297189,20070.809,4.957489967,857.645752,47,759.5866089,16.75631523,195.3251038,4.858340263,1.388097167,13.5595677,0.00153344,139.498642,12.42841816,354,323,0.001769187,15.1777678,30356,14.41887896,5.50362E-05,1617.232422,2.655250072,5.006911755,59.48075104,112.160759,104,070801030406,24
699,F070801030406_204,1764.580837,15578.81646,3.847967625,665.6984253,40,501.7749634,13.00613022,151.6099243,3.771008253,1.077430964,9.382273674,0.001061034,151.4039307,13.42188072,265,241,0.001320044,12.87516212,25750,12.2314043,4.66867E-05,1167.473389,2.762234211,4.844287872,54.42534637,95.44884491,104,070801030406,24
700,F070801030406_242,4255.37189,36283.03945,8.961911201,1550.410645,51,1490.007324,30.29125977,353.0993042,8.782672882,2.509335041,22.62227091,0.002558334,100.4955444,9.98706913,476,432,0.002366219,,,,,3040.417969,3.588913441,7.038004398,,,108,070801030406,16
701,F070801030406_243,2010.503159,17594.19579,4.345766544,751.817627,38,538.3535767,14.68869114,171.2232056,4.258851051,1.216814637,12.04792958,0.00136249,130.9962463,11.79836273,299,272,0.001489842,34.69932079,69399,32.96435589,0.000125824,1290.171143,2.764035463,4.743276119,22.80698586,39.13837051,108,070801030406,16
