OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,meanPIdx,OpportunityCost,bioBuffWidth,adjOCosts,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
386,545.4793796,3862.617558,87_1_2,1.918873429,0.954066515,622.0513916,78,242.6000366,100,1617.333618,6.48579216,9.923261642,1.030391812,3.077633858,,,,,,,,244.1174733,488235,219.7057229,0.000838607,864.6514282,,,2.831293583,3.935497999,108c,070802060301,F070802060301_400
387,548.3948611,3862.304103,128_12_1,1.905602455,0.953989089,622.0009155,70,217.7003174,100,1451.335449,6.440936089,9.854632378,1.030308247,3.077384233,,,,,,,,326.9654313,653931,294.2688868,0.001123212,839.7012329,,,2.113716125,2.853516817,108c,070801030406,F070801030406_608
388,550.4725781,3862.010097,130_8_1,1.949175239,0.95391649,621.9535522,86,267.440033,100,1782.933594,6.58821249,10.07996464,1.030229807,3.077149868,,,,,,,,19.83270788,39666,17.84943676,6.81305E-05,889.3935547,,,34.84443665,49.82754135,108c,070801030407,F070801030407_187
389,547.6918855,3860.842671,478_1_2,1.900479913,0.953628123,621.765564,86,267.3591919,100,1782.394653,6.423622131,9.828142166,1.029918432,3.076219797,96.67284298,0.010932651,133.8341217,12.00864951,2429,1214,0.006649514,79.61154512,159223,71.65039113,0.000273486,889.1247559,0.512162745,0.732392728,8.677769661,12.40921021,108c,070801030301,F070801030301_622
390,542.9785224,3859.434864,184_2_2,2.170989037,0.953280389,621.5388184,87,270.3691101,100,1802.460693,7.337943077,11.22705269,1.029542804,3.075098038,,,,,,,,11.63817692,23276,10.47435951,3.99802E-05,891.907959,,,59.339077,85.15155029,108c,070802060602,F070802060602_148
391,547.3307436,3858.96793,128_36_2,1.945525527,0.953165054,621.463623,70,217.5122681,100,1450.081787,6.575876236,10.06109047,1.02941823,3.074725866,,,,,,,,24.73602402,49472,22.26242083,8.49747E-05,838.9758911,,,27.91536522,37.68574524,108c,070801030406,F070801030406_608
392,547.7768293,3858.758286,388_5_1,1.964662433,0.953113317,621.4298706,86,267.2148438,100,1781.432251,6.640559196,10.16005516,1.02936244,3.074558973,,,,,,,,48.17250329,96345,43.35525294,0.000165485,888.6447144,,,14.33343887,20.49681854,108c,070802060601,F070802060601_72
393,548.4887566,3858.751158,161_7_2,1.953158736,0.953111529,621.4287109,86,267.2143555,100,1781.429077,6.601676464,10.10056496,1.029360414,3.074553251,,,,,,,,252.4971696,504994,227.2474544,0.000867394,888.6430664,,,2.73459053,3.910464287,108c,070802060602,F070802060602_312
394,548.91794,3858.468196,138_12_2,1.964837909,0.953041673,621.3831787,79,245.4463501,100,1636.30896,6.641151905,10.1609621,1.029284954,3.074327946,,,,,,,,19.58055812,39162,17.62250292,6.72643E-05,866.8295288,,,35.26078033,49.18878555,108c,070802060602,F070802060602_181
395,547.7456167,3855.094578,137_27_1,1.987703204,0.95220834,620.8398438,79,245.2317352,100,1634.878174,6.718436718,10.27920818,1.028385043,3.071639776,,,,,,,,12.4891243,24978,11.24021196,4.29034E-05,866.0715942,,,55.23381805,77.05117798,108c,070802060602,F070802060602_91
396,546.767796,3853.752654,184_1_1,1.933592796,0.951876879,620.6237183,79,245.1463928,100,1634.309326,6.535543442,9.999381065,1.028027058,3.070570469,,,,,,,,117.5206456,235041,105.7685833,0.000403714,865.7701416,,,5.867751122,8.185513496,108c,070802060602,F070802060602_78
397,547.2019403,3853.669477,483_5_2,1.911536098,0.951856375,620.6103516,70,217.2136536,100,1448.091064,6.460991859,9.885317802,1.028004885,3.070504427,,,,,,,,163.5472951,327095,147.1925642,0.000561828,837.8239746,,,4.216315746,5.692026615,108c,070801010403,F070801010403_48
398,540.5394256,3853.058621,44_8_2,2.083967924,0.951705456,620.5119629,86,266.8200684,100,1778.800415,7.043811798,10.7770319,1.027841926,3.070017576,,,,,,,,1.796714783,3593,1.617043316,6.17219E-06,887.3320313,,,383.7324219,548.7373047,104,070801030401,F070801030401_468
399,547.2962863,3852.58228,581_15_1,1.857841015,0.951587796,620.4352417,86,266.7871399,100,1778.580933,6.279502869,9.607639313,1.027714849,3.069638014,,,,,,,,2.66205883,5324,2.395853043,9.14487E-06,887.2224121,,,258.9621582,370.3158875,108c,070801010301,F070801010301_110
400,544.4818211,3852.114137,423_9_1,2.005386114,0.951472163,620.3598633,86,266.7547302,100,1778.364868,6.778204918,10.37065315,1.027589917,3.069265127,,,,,,,,20.65856791,41317,18.59271097,7.09676E-05,887.114624,,,33.36575699,47.71303177,108c,070801030303,F070801030303_699
401,552.306749,3850.475482,61_1_1,1.998598337,0.951067448,620.0959473,80,248.037384,100,1653.58252,6.755262375,10.33555126,1.027152896,3.067959547,,,,,,,,3.70505192,7410,3.334546657,1.27278E-05,868.1333008,,,185.9610901,260.3452148,104,070801030202,F070801030202_407
402,547.0452968,3850.082267,494_2_1,1.995234728,0.950970292,620.0326538,78,241.8127594,100,1612.085083,6.743893147,10.31815624,1.027047873,3.067646027,,,,,,,,2.295636088,4591,2.066072479,7.88611E-06,861.8453979,,,300.1020813,417.1419067,108c,070802060501,F070802060501_456
403,546.9075869,3846.800411,396_28_1,1.914135218,0.950159729,619.5041504,70,216.8264465,100,1445.509644,6.469777107,9.898758888,1.026172519,3.06503129,28.84261513,0.003261787,139.5039139,12.46147013,758,380,0.002081397,130.463459,260928,117.4171138,0.000448176,836.3305664,1.630274057,2.200869799,5.276097775,7.122731209,108c,070801030603,F070801030603_16
404,546.5610362,3846.598773,474_19_2,1.896244764,0.950109899,619.4716797,78,241.5939484,100,1610.626343,6.40930748,9.806240082,1.026118636,3.064870596,,,,,,,,9.700128898,19400,8.730115935,3.33225E-05,861.0656128,,,70.95801544,98.63163757,108c,070801030301,F070801030301_36
405,544.0025404,3844.144357,161_8_2,1.958009481,0.94950366,619.076416,86,266.2028503,100,1774.685669,6.618072033,10.12565041,1.025463939,3.062915087,88.85590935,0.010048641,140.9153595,12.54049397,2334,1167,0.006392079,140.522147,281044,126.4699347,0.00048273,885.2792969,0.530485332,0.758594096,4.895048141,6.999918938,108c,070802060602,F070802060602_192
406,542.0511277,3842.822847,423_2_1,2.044669867,0.949177265,618.8635864,86,266.1113281,100,1774.075562,6.910984039,10.57380581,1.025111437,3.06186223,199.9999987,0.022617833,132.2138824,11.88858373,5049,2526,0.01383581,115.3827499,230765,103.8444735,0.00039637,884.9749146,0.244997457,0.350346357,5.959523678,8.522118568,108c,070801030303,F070801030303_699
407,542.2329719,3840.449204,542_8_1,1.941855431,0.948590934,618.4812622,69,213.3760376,100,1422.506958,6.563471317,10.0421114,1.024478197,3.059970856,,,,,,,,20.39688712,40793,18.35719901,7.00686E-05,831.8572998,,,33.69148254,45.3150444,108c,070802060502,F070802060502_70
408,548.4962651,3840.285524,510_4_1,1.977008224,0.948550522,618.4549561,8,24.73817635,100,164.9211731,6.682287693,10.22389984,1.024434566,3.059840441,,,,,,,,3.023694992,6047,2.721325397,1.03872E-05,643.1931152,,,227.2624054,236.35289,108c,070802060502,F070802060502_4
409,545.6497839,3840.066456,194_25_1,2.038127422,0.948496401,618.4196777,74,228.8150787,100,1525.433838,6.888870716,10.53997231,1.024376154,3.059665918,,,,,,,,4.622739472,9245,4.16046562,1.58803E-05,847.2347412,,,148.6419373,203.6394043,108c,070801030408,F070801030408_139
410,544.0045724,3839.92166,446_2_1,1.940390825,0.948460639,618.3963623,86,265.9104309,100,1772.736206,6.558520794,10.03453636,1.02433753,3.059550524,,,,,,,,16.52135046,33042,14.8692154,5.67552E-05,884.3067627,,,41.58903885,59.47232056,108c,070802060603,F070802060603_425
411,545.1494661,3839.821867,194_9_1,1.90983665,0.948436022,618.3803101,78,241.1681976,100,1607.787964,6.455247879,9.876529694,1.024310946,3.05947113,,,,,,,,51.34073782,102681,46.20666289,0.000176369,859.5485229,,,13.38292503,18.6022644,108c,070801030408,F070801030408_139
412,545.1194484,3837.833442,93_27_1,1.922266126,0.94794488,618.0600586,78,241.0434265,100,1606.956177,6.497259617,9.940807343,1.023780465,3.0578866,,,,,,,,73.61624664,147232,66.25462082,0.000252891,859.1035156,,,9.328557968,12.96669579,108c,070801030406,F070801030406_401
413,544.2759585,3836.709623,528_4_1,1.906864285,0.947667301,617.8790894,76,234.7940369,100,1565.293579,6.445201397,9.861158371,1.023480654,3.056991339,,,,,,,,16.64720274,33294,14.98248247,5.71875E-05,852.6730957,,,41.24010086,56.91133499,108c,070802060502,F070802060502_104
414,542.9392695,3835.907822,161_8_1,1.958009481,0.947469234,617.749939,86,265.6321106,100,1770.880737,6.618072033,10.12565041,1.023266792,3.056352377,,,,,,,,6.552659333,13105,5.897393256,2.25101E-05,883.3820801,,,104.7496567,149.7919617,108c,070802060602,F070802060602_192
415,543.2454957,3834.820621,664_14_1,2.017841339,0.947200716,617.5748901,78,240.8542023,100,1605.694702,6.820303917,10.43506527,1.022976756,3.055486202,,,,,,,,0.526578545,1053,0.473920682,1.80894E-06,858.4290771,,,1303.118652,1811.334961,104,070801030402,F070801030402_187
416,543.1134669,3832.691235,592_43_2,1.967283845,0.946674764,617.2319336,86,265.4098511,100,1769.399048,6.649419308,10.17361164,1.022408724,3.053789616,,,,,,,,74.17492938,148350,66.75743663,0.00025481,882.6417847,,,9.245890617,13.22162533,108c,070802060704,F070802060704_226
417,544.9660068,3832.614019,397_30_2,1.959104419,0.946655691,617.2194824,76,234.5433044,100,1563.62207,6.621772766,10.13131237,1.022388101,3.053728104,,,,,,,,266.3764849,532751,239.7388374,0.000915073,851.7628174,,,2.574549437,3.552877903,108c,070802060602,F070802060602_60
418,543.7592737,3831.546514,27_4_1,1.871687651,0.946392,617.0476074,80,246.8187866,100,1645.458618,6.326304436,9.679245949,1.02210331,3.052877426,,,,,,,,27.2452933,54491,24.52076492,9.35947E-05,863.866394,,,25.16428947,35.22999191,104,070801030202,F070801030202_216
419,545.4234685,3831.123546,483_21_2,1.906162024,0.946287513,616.9794312,86,265.3012695,100,1768.675171,6.442827702,9.857526779,1.021990538,3.052540302,,,,,,,,162.424427,324849,146.1819832,0.00055797,882.2807007,,,4.220625877,6.035495281,108c,070801010403,F070801010403_26
420,543.1178216,3831.009216,93_8_2,1.878896952,0.94625926,616.9610596,78,240.6148071,100,1604.098755,6.350671768,9.716527939,1.02196002,3.052449226,,,,,,,,111.0330955,222065,99.92978445,0.000381428,857.5758667,,,6.173945904,8.581784248,108c,070801030406,F070801030406_578
421,544.0130332,3829.115732,424_10_2,1.988276601,0.945791602,616.6561279,78,240.4958038,100,1603.30542,6.720375061,10.28217411,1.02145493,3.050940752,,,,,,,,23.57654524,47153,21.21889067,8.09916E-05,857.1519165,,,29.06165695,40.39569855,108c,070801030303,F070801030303_728
422,543.3490603,3828.839051,22_9_1,1.850218534,0.945723236,616.6115723,78,240.4780731,100,1603.187134,6.25373888,9.568220139,1.02138114,3.050720215,,,,,,,,2.331663467,4664,2.098497096,8.00987E-06,857.0896606,,,293.8348389,408.4302368,104,070801030402,F070801030402_461
423,543.0556758,3828.447049,129_6_1,1.952859282,0.945626438,616.5484619,86,265.1157227,100,1767.43811,6.600664139,10.09901619,1.021276593,3.050407887,,,,,,,,33.67047048,67341,30.30342293,0.000115667,881.6641846,,,20.34583473,29.09454155,108c,070801030407,F070801030407_199
424,543.3645958,3820.797275,129_9_1,1.8920964,0.943736911,615.3164673,86,264.5860901,100,1763.907227,6.395285606,9.784787178,1.019235849,3.044312716,,,,,,,,38.37782538,76755,34.54004323,0.000131838,879.9025879,,,17.81458282,25.47485542,108c,070801030407,F070801030407_153
425,543.9873945,3819.132768,416_1_1,1.951254845,0.943325818,615.0484619,86,264.4708252,100,1763.138794,6.595241547,10.09071922,1.018791914,3.042986393,,,,,,,,22.25260305,44506,20.0273428,7.64435E-05,879.5192871,,,30.71043777,43.91592407,108c,070802060601,F070802060601_144
426,543.0019683,3818.881769,137_28_1,2.014168739,0.943263769,615.0079956,78,239.8531036,100,1599.020752,6.807890415,10.41607189,1.018724918,3.04278636,,,,,,,,13.60410976,27208,12.24369907,4.67337E-05,854.861084,,,50.23057175,69.82048798,108c,070802060602,F070802060602_267
427,542.0315804,3816.838741,578_9_1,1.894122839,0.942759156,614.6789551,75,230.5045776,100,1536.697144,6.402135372,9.795267105,1.018179893,3.041158676,,,,,,,,179.9510107,359901,161.9559125,0.000618179,845.1835327,,,3.795347452,5.218602657,108c,070802060501,F070802060501_241
428,541.2124779,3816.66128,496_33_2,1.863248587,0.942715347,614.6503906,86,264.2996826,100,1761.997925,6.297780037,9.635603905,1.018132567,3.041017294,33.85156322,0.003828245,150.8325958,13.4082303,1000,500,0.00273868,87.85870513,175717,79.07283596,0.000301818,878.9500732,1.229300737,1.757900119,7.773218155,11.11570168,108c,070802060502,F070802060502_340
429,541.100732,3816.337376,389_13_2,1.874586701,0.942635357,614.5982666,92,282.7149048,100,1884.765991,6.336102962,9.694237709,1.018046141,3.040759325,,,,,,,,24.46708761,48934,22.02037904,8.40508E-05,897.3131714,,,27.91043091,40.74921417,108c,070802060601,F070802060601_311
430,542.0606542,3815.506583,33_2_2,1.877225518,0.942430139,614.4644775,78,239.6411438,100,1597.607666,6.345022202,9.707883835,1.017824531,3.040097237,,,,,,,,0.104029901,208,0.093626909,3.5737E-07,854.1055908,,,6562.904785,9122.4375,104,070801030403,F070801030403_337
431,543.9780868,3815.274395,27_10_1,1.946990609,0.942372799,614.427063,70,215.0489502,100,1433.659668,6.58082819,10.06866741,1.017762661,3.039912224,,,,,,,,50.21282645,100426,45.1915419,0.000172494,829.4760132,,,13.59606361,18.35467339,104,070801030202,F070801030202_256
432,554.8590865,3813.580357,576_7_1,2.46803689,0.941954374,614.1542358,68,208.8117676,100,1392.078491,8.341964722,12.76320648,1.017310739,3.038562536,,,,,,,,12.73266887,25465,11.459402,4.374E-05,822.9660034,,,53.59391785,71.81578827,108c,070801010602,F070801010602_10
433,539.6991771,3812.936702,686_16_1,1.898981094,0.941795349,614.0505371,70,214.9176941,100,1432.784668,6.418556213,9.820390701,1.017138958,3.038049459,,,,,,,,117.9862042,235973,106.1875851,0.000405313,828.9682617,,,5.782696247,7.806640148,108c,070801030408,F070801030408_113
434,542.861424,3810.232255,496_35_2,1.854519129,0.94112736,613.6150513,86,263.8544617,100,1759.029785,6.268274784,9.590460777,1.016417503,3.035894632,,,,,,,,0.239169359,478,0.215252429,8.21609E-07,877.4694824,,,2850.676514,4076.467285,108c,070802060502,F070802060502_294
435,540.9378816,3807.473058,493_11_2,1.912275195,0.94044584,613.1707153,78,239.1365662,100,1594.243774,6.463490009,9.889140129,1.015681505,3.033696175,33.85240936,0.003828341,151.3995361,13.42148781,955,478,0.002618178,24.48413944,48969,22.03572631,8.41094E-05,852.307251,1.282783866,1.783069611,27.82620811,38.67842865,108c,070802060501,F070802060501_294
436,539.7771004,3806.898009,566_1_1,1.94608736,0.940303802,613.078064,76,232.9696655,100,1553.131104,6.577775478,10.06399632,1.015528083,3.033238173,,,,,,,,2.037290096,4075,1.833561063,6.99862E-06,846.0477295,,,334.3646851,461.4232483,108c,070802060503,F070802060503_256
437,539.8763716,3806.705943,185_1_1,1.772865653,0.940256357,613.0471191,78,239.0879974,100,1593.919922,5.992285728,9.168197632,1.015476823,3.033085108,,,,,,,,100.0640473,200128,90.05764012,0.000343746,852.1351318,,,6.807274818,9.462108612,108c,070802060602,F070802060602_201
438,540.1168474,3806.571895,84_31_1,1.993533492,0.940223277,613.0255737,78,239.079895,100,1593.865967,6.738142967,10.3093586,1.015441179,3.032978296,,,,,,,,11.72359753,23447,10.55123806,4.02736E-05,852.1054688,,,58.09987259,80.75881195,104,070801030406,F070801030406_416
439,540.5541697,3806.406227,389_9_1,2.034120798,0.940182328,612.9989014,86,263.5895386,100,1757.26355,6.875328064,10.51925182,1.015396953,3.032846212,,,,,,,,1.250404835,2501,1.125364363,4.29547E-06,876.5884399,,,544.7114868,778.937439,108c,070802060601,F070802060601_258
440,535.564114,3806.064769,424_1_1,2.099488735,0.940097988,612.9439087,78,239.048111,100,1593.654053,7.096271992,10.85729599,1.015305877,3.032574177,,,,,,,,5.621484794,11243,5.059336305,1.93113E-05,851.9920044,,,121.1510544,168.3999481,108c,070801030303,F070801030303_745
441,538.9562602,3805.923341,686_22_2,1.850941539,0.940063059,612.9211426,70,214.5223846,100,1430.14917,6.256182194,9.571958542,1.015268087,3.032461405,,,,,,,,67.2058509,134412,60.48526484,0.00023087,827.4435425,,,10.13339615,13.68008423,108c,070801030408,F070801030408_113
442,532.9094094,3803.433976,483_7_1,1.925278068,0.939448178,612.5202026,70,214.3820801,100,1429.213867,6.50744009,9.956383705,1.014604092,3.030478001,,,,,,,,0.917909191,1836,0.826118254,3.15326E-06,826.9022827,,,741.4437256,1000.949036,108c,070801010403,F070801010403_175
443,541.6533274,3802.827815,528_5_2,1.902335525,0.939298451,612.4226074,77,235.7824402,100,1571.882935,6.42989397,9.837738037,1.014442325,3.029994965,,,,,,,,87.65112245,175303,78.88600874,0.000301105,848.2050781,,,7.763386726,10.75228786,108c,070802060502,F070802060502_104
444,538.3932163,3802.722014,49_1_2,1.880286455,0.939272344,612.4055786,77,235.7761383,100,1571.840942,6.355368137,9.723712921,1.014414072,3.029910803,28.61815453,0.003236403,131.0015869,11.79873943,710,355,0.001944463,9.48421786,18968,8.535796165,3.25808E-05,848.1817017,1.725086093,2.389244318,71.74557495,99.36761475,104,070801030601,F070801030601_302
445,540.1792183,3800.912379,128_24_1,2.036353827,0.938825369,612.1141357,67,205.0582428,100,1367.054932,6.882875919,10.53079987,1.013931394,3.028468847,,,,,,,,23.98488641,47970,21.5863972,8.23944E-05,817.1723633,,,28.35647583,37.85589218,108c,070801030406,F070801030406_799
446,535.0141621,3799.233228,97_4_1,1.936064482,0.93841058,611.843689,82,250.8556824,100,1672.371216,6.543898106,10.01216412,1.013483405,3.027130842,,,,,,,,48.61618805,97232,43.75457001,0.000167009,862.6993408,,,13.98353767,19.71678162,108c,070801030406,F070801030406_706
447,538.3409232,3797.627264,612_2_2,1.961220145,0.938013911,611.585083,69,210.9964752,100,1406.643188,6.628923893,10.14225388,1.013054967,3.02585125,,,,,,,,9.324943742,18650,8.392449475,3.20336E-05,822.581543,,,72.87325287,98.01447296,108c,070802060804,F070802060804_167
448,541.2945945,3797.063921,525_7_1,1.904147506,0.937874794,611.4943848,79,241.5400696,100,1610.26709,6.436018467,9.847107887,1.012904763,3.025402546,,,,,,,,24.70909953,49418,22.23818922,8.48822E-05,853.0344238,,,27.49748993,38.3589859,108c,070802060502,F070802060502_63
449,538.5853231,3796.28586,542_3_1,1.973412871,0.937682629,611.3690796,75,229.2633972,100,1528.422607,6.670135498,10.20530701,1.01269722,3.024782658,,,,,,,,11.65626705,23313,10.49064022,4.00423E-05,840.6324463,,,58.27757645,80.13166046,108c,070802060502,F070802060502_178
450,539.6532018,3796.241872,533_6_1,1.921417832,0.937671721,611.3619385,79,241.4877167,100,1609.918091,6.494392395,9.936420441,1.012685418,3.024747372,200.0000006,0.022617833,131.001473,11.79873123,4962,2479,0.013578374,79.54878281,159096,71.59390492,0.000273271,852.8496704,0.246616349,0.344029725,8.539301872,11.91232204,108c,070802060501,F070802060501_380
451,541.2385436,3793.963033,389_21_1,2.062643528,0.937108874,610.9949951,86,262.7278442,100,1751.518921,6.971735001,10.66675472,1.01207757,3.022931814,,,,,,,,6.983874798,13968,6.285487175,2.39914E-05,873.7228394,,,97.20726013,139.0063782,108c,070802060601,F070802060601_24
452,540.2367272,3793.74616,699_61_2,1.964326382,0.93705529,610.960022,5,15.27400112,100,101.8266754,6.63942337,10.15831757,1.012019753,3.022758961,,,,,,,,2.987523794,5975,2.688771486,1.02629E-05,626.2340088,,,227.2264557,232.9071198,108c,070802060406,F070802060406_164
453,536.9175336,3793.290463,836_62_1,1.908138514,0.936942756,610.8866577,92,281.0078735,100,1873.385864,6.44950819,9.867747307,1.01189816,3.022396088,,,,,,,,123.5431672,247087,111.1888481,0.000424403,891.8945313,,,5.494135857,8.021438599,108c,070802060302,F070802060302_93
