OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,meanPIdx,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12
391,F070801030303_206,4997.550708,43593.57801,10.76761341,1787.423828,75,2632.681641,36.39453506,424.2439575,10.55226135,3.014931679,33.50856709,0.003789456,147.9987183,13.12358284,925,842,0.004611937,80.70729733,161415,76.67193222,0.000292653,4420.105469,2.122831106,5.249531269,23.31262207,57.64958954,108,070801030303
392,F070801030303_21,1601.151085,14021.52826,3.463317394,574.9107056,79,891.9428101,11.70601273,136.4547119,3.394051075,0.969728887,10.39389511,0.001175437,147.2023773,13.05550671,286,260,0.001424113,22.88599935,45772,21.74170024,8.29871E-05,1466.853516,2.211194992,5.641744137,26.44276619,67.46728516,108,070801030303
393,F070801030303_22,2580.413089,22278.67183,5.502831936,913.4700928,79,1417.199463,18.59957123,216.8115845,5.392775536,1.540792942,13.61815614,0.001540066,147.2009277,13.05538368,374,341,0.00186778,24.67870975,49357,23.44477344,8.94877E-05,2330.669434,2.67879796,6.834807873,38.96263123,99.41104889,108,070801030303
394,F070801030303_223,2076.45587,17934.93154,4.429928303,735.368103,90,1299.740845,14.97315788,174.5391693,4.341329575,1.24037993,13.89811277,0.001571726,130.9995422,11.79859543,345,314,0.001719891,18.14216256,36284,17.23505402,6.57855E-05,2035.108887,2.341936588,6.481238365,42.66700363,118.0796356,108,070801030303
395,F070801030303_227,2325.790854,20740.81644,5.122981548,850.414917,89,1486.381958,17.31567764,201.8454742,5.020522118,1.434434891,9.884512901,0.001117831,131.0033112,11.7988615,245,223,0.001221451,11.42861462,22857,10.85718346,4.14414E-05,2336.796875,3.813519716,10.47890949,78.32740021,215.230484,108,070801030303
396,F070801030303_233,2549.644578,22525.53462,5.563807011,923.59198,84,1523.592896,18.80566788,219.2139893,5.452530861,1.557865977,17.99139076,0.002034631,131.0024719,11.79880142,446,406,0.002223808,28.91396695,57828,27.4682681,0.000104845,2447.184814,2.274857044,6.02754879,33.6239624,89.09133911,108,070801030303
397,F070801030303_236,1459.663197,12820.55058,3.166676044,525.6682129,85,877.4858398,10.70336533,124.7670364,3.103342533,0.886669278,9.517658748,0.001076344,142.3292084,12.6523428,253,231,0.00126527,10.7579729,21516,10.22007448,3.90096E-05,1403.154053,2.275619984,6.074259758,51.43487167,137.2939148,108,070801030303
398,F070801030303_239,3980.810789,34208.19126,8.449422836,1402.604248,86,2368.880127,28.55904961,332.9072571,8.280434608,2.365838289,25.62750483,0.002898193,131.0000458,11.79863071,635,578,0.003165914,25.69463134,51388,24.409899,9.31715E-05,3771.484375,2.426651001,6.5250597,57.46046829,154.5063477,108,070801030303
399,F070801030303_242,3131.967171,27059.16548,6.683613777,1109.479858,90,1960.972168,22.59061432,263.3343811,6.54994154,1.8714118,18.4428983,0.002085692,151.3998413,13.42151546,520,473,0.002590791,23.55543812,47111,22.37766622,8.54146E-05,3070.452148,2.345623493,6.491442204,49.57978439,137.210556,108,070801030303
400,F070801030303_244,5500.632315,47678.17291,11.77650833,1954.900391,89,3416.836426,39.80459976,463.9944153,11.54097843,3.297422409,41.66971701,0.004712394,151.4000702,13.42153549,1176,1071,0.005866252,41.21652776,82433,39.15570176,0.000149456,5371.736816,1.825303793,5.015627384,49.92632675,137.1891327,108,070801030303
401,F070801030303_271,1820.145366,15856.41132,3.916533709,650.1445923,86,1098.039307,13.23788357,154.3114319,3.838202953,1.096629381,10.78120542,0.001219238,159.3301849,14.16360283,321,292,0.001599389,16.24072027,32481,15.42868471,5.88906E-05,1748.183838,2.226522684,5.986930847,42.13869095,113.3073807,108,070801030303
402,F070801030303_283,5828.497901,51190.31839,12.64400864,2098.905518,84,3462.435303,42.73674774,498.1739502,12.39112854,3.540322304,46.3011117,0.005236154,151.4005737,13.42158031,1307,1190,0.006518058,71.7504859,143501,68.16296339,0.000260175,5561.34082,1.763786197,4.673395634,30.7924633,81.58889771,108,070801030303
403,F070801030303_292,3989.5189,34375.76874,8.490815163,1409.475342,74,2048.324219,28.69895554,334.5381165,8.320999146,2.377428293,33.57235599,0.00379667,131.0014191,11.79872799,833,758,0.004151839,84.67022133,169339,80.4367094,0.000307023,3457.799561,1.859466195,4.561740875,17.52278709,42.98783112,108,070801030303
404,F070801030303_293,3276.936826,28927.01165,7.144971848,1186.065308,75,1746.945557,24.15000534,281.5119019,7.002072334,2.000592232,19.10444705,0.002160506,100.5041275,9.987494469,401,365,0.001999236,44.94185066,89884,42.69475967,0.000162964,2933.010742,3.249494076,8.035645485,27.78011513,68.69720459,108,070801030303
405,F070801030303_33,5969.080112,52475.84124,12.96153259,2151.614502,77,3253.604004,43.80997849,510.6843872,12.70230198,3.629229069,33.6802774,0.003808874,159.333374,14.16391468,1003,912,0.004995352,48.83128905,97662,46.38972474,0.000177068,5405.21875,2.359226465,5.926774979,46.38127518,116.5175858,108,070801030303
406,F070801030303_340,949.1939256,8152.793287,2.013739824,334.2808228,62,407.0170898,6.80644083,79.34134674,1.973465085,0.563847125,5.628777981,0.000636554,131.0047913,11.79896545,140,127,0.000695625,13.55977726,27120,12.88178825,4.91692E-05,741.2979126,2.63213253,5.83699131,25.94987679,57.54619598,108,070801030303
407,F070801030303_344,1191.550261,10110.78627,2.497364283,414.5624695,63,512.9086914,8.441091537,98.39615631,2.447417021,0.699262023,5.571132183,0.000630035,139.5058289,12.42897797,146,133,0.000728489,3.346487761,6693,3.179163456,1.21347E-05,927.4711914,3.11701107,6.973467827,130.3998566,291.7343445,108,070801030303
408,F070801030303_362,2758.867646,23385.84662,5.776304245,958.8665161,78,1468.798584,19.52390862,227.58638,5.660778046,1.617365241,17.00610071,0.001923206,158.2002411,14.05365181,503,457,0.002503153,29.55245352,59105,28.07483149,0.00010716,2427.665039,2.098176241,5.312177181,34.15395355,86.47122192,108,070801030303
409,F070801030303_363,1335.330735,11632.90267,2.873327017,476.97229,93,871.1351929,9.711845398,113.2090836,2.81586051,0.804531574,11.04948705,0.001249577,158.2005005,14.05367661,327,298,0.001632253,10.33915854,20678,9.822200745,3.74909E-05,1348.107422,1.600578189,4.523850441,48.56063461,137.2510529,108,070801030303
410,F070801030303_37,2296.38404,19946.43765,4.92677021,817.8438721,78,1252.779175,16.65248299,194.1147461,4.828234673,1.379495621,15.77268374,0.00178372,130.9969177,11.79841042,391,356,0.00194994,26.98832536,53977,25.6389091,9.78626E-05,2070.623047,2.297314167,5.816356659,31.89854431,80.76096344,108,070801030303
411,F070801030303_370,2427.523745,21409.56691,5.288163185,877.835083,90,1551.547119,17.87399101,208.3536224,5.18239975,1.480685711,15.84087721,0.001791432,130.9985046,11.798522,393,358,0.001960895,23.31453988,46629,22.14881268,8.45411E-05,2429.382324,2.452053308,6.785984039,39.63350677,109.6845398,108,070801030303
412,F070801030303_371,1166.829411,10142.82943,2.505278826,415.8762817,92,751.3832397,8.467842102,98.70798492,2.455173254,0.701478064,9.490990177,0.001073328,130.9981995,11.79850101,236,215,0.001177632,10.75987215,21520,10.22187817,3.90165E-05,1167.259521,1.93430829,5.429113865,40.68491745,114.192276,108,070801030303
413,F070801030303_376,4219.686769,36775.99494,9.083670616,1507.889282,72,2132.119141,30.70280647,357.896637,8.901997566,2.543427706,27.76298425,0.003139693,159.3340302,14.16397953,827,752,0.004118974,38.45746383,76915,36.53459045,0.000139451,3640.008301,2.005172014,4.840436459,41.27292252,99.63183594,108,070801030303
414,F070801030303_377,2034.75382,17553.26763,4.33565712,719.7190552,78,1102.470947,14.65452099,170.8248901,4.248943806,1.213984013,15.53990382,0.001757395,130.9952087,11.7982893,386,350,0.001917076,5.752562553,11505,5.464934394,2.08594E-05,1822.189941,2.056340218,5.206256866,131.6976624,333.433075,108,070801030303
415,F070801030303_399,3690.787991,31643.39783,7.815919399,1297.442627,84,2140.311279,26.41780663,307.9472351,7.659601212,2.188457489,28.0844172,0.003176043,142.3334656,12.65268517,747,679,0.003719127,34.3423944,68685,32.62527502,0.000124529,3437.753906,1.910813928,5.06296587,39.76802063,105.3708801,108,070801030303
416,F070801030303_400,2191.428773,18674.33291,4.612560272,765.6849976,89,1338.288208,15.5904541,181.7348785,4.520308971,1.2915169,10.63477755,0.001202678,131.0004578,11.79866028,263,238,0.001303612,14.31576872,28632,13.59997988,5.19105E-05,2103.973145,3.217163801,8.840223312,56.30044937,154.7041321,108,070801030303
417,F070801030303_406,8385.272221,72733.81617,17.96525192,2982.231934,72,4216.804199,60.72255325,707.8309326,17.60594749,5.030270576,56.36386869,0.006374143,131.0006256,11.79867172,1398,1272,0.006967201,68.13484239,136270,64.72810056,0.000247064,7199.036133,2.344521999,5.659619808,46.0732193,111.2196426,108,070801030303
418,F070801030303_407,2768.004199,24259.66448,5.992136955,994.6947632,84,1640.886841,20.25342369,236.0901947,5.872294426,1.67779839,15.3768581,0.001738956,110.663147,10.52122688,341,311,0.001703459,12.07995201,24160,11.47595467,4.38032E-05,2635.581543,3.198375463,8.474538803,86.67642975,229.6612091,108,070801030303
419,F070801030303_414,3007.848411,26377.07372,6.515137196,1081.512817,87,1847.82312,22.02116394,256.6964111,6.38483429,1.82423842,24.32897288,0.002751343,110.6673279,10.52145958,539,490,0.002683906,18.23795947,36476,17.32606123,6.61328E-05,2929.335938,2.207169056,5.978236675,62.42115784,169.0710754,108,070801030303
420,F070801030303_418,2223.944901,20032.96586,4.948142529,821.3916626,85,1371.130371,16.72472191,194.9568176,4.849179745,1.385479927,12.02550817,0.001359955,142.3328552,12.65263557,320,291,0.001593912,25.38305044,50766,24.1138978,9.20417E-05,2192.521973,2.822651863,7.534439564,34.06299973,90.92358398,108,070801030303
421,F070801030303_419,7846.418713,67994.73084,16.79469872,2787.919922,63,3449.295166,56.76608276,661.7111206,16.45880508,4.702515602,49.34841845,0.005580772,142.3342133,12.65274525,1314,1196,0.006550922,183.1482092,366296,173.9907988,0.000664115,6237.214844,2.331036806,5.215062618,16.02337646,35.84795761,108,070801030303
422,F070801030303_425,2511.34925,21386.03661,5.282351017,876.8702393,76,1308.755249,17.85434723,208.1246338,5.17670393,1.479058266,15.78318,0.001784907,130.9965973,11.79838753,391,356,0.00194994,21.83759904,43675,20.74571991,7.91855E-05,2185.625488,2.463118553,6.139397621,42.26752472,105.3530807,108,070801030303
423,F070801030303_463,4270.678943,37211.95121,9.191351891,1525.764404,68,2037.53894,31.06676865,362.1392517,9.00752449,2.573578596,26.75551172,0.003025759,130.9981689,11.79849815,664,604,0.003308325,14.60720481,29214,13.87684466,5.29673E-05,3563.303223,2.52609992,5.899508476,109.950386,256.7805176,108,070801030303
424,F070801030303_465,3319.515493,29266.26217,7.228766918,1199.975342,67,1578.907227,24.43323135,284.8134155,7.084191799,2.024054766,21.93985367,0.00248116,131.0027771,11.79882336,544,495,0.002711293,55.6782341,111356,52.89432144,0.000201895,2778.882568,2.424192667,5.613903999,22.6862793,52.53650284,108,070801030303
425,F070801030303_470,2244.590149,19998.5419,4.939640045,819.9802246,75,1207.741821,16.69598389,194.6218109,4.840847015,1.383099198,15.17708111,0.001716363,131.0043945,11.7989378,377,343,0.001878734,19.02851105,38057,18.07708549,6.89995E-05,2027.722046,2.390612841,5.911725998,45.36019897,112.1708527,108,070801030303
426,F070801030303_478,1567.102397,13539.74781,3.344317675,555.1567383,86,937.612915,11.30379391,131.7661133,3.27743125,0.936408937,9.962436199,0.001126644,151.3983612,13.4213829,281,256,0.001402204,10.46370292,20928,9.940517902,3.79425E-05,1492.769653,2.168581009,5.831131458,55.84786987,150.1702118,108,070801030303
427,F070801030303_48,7788.376889,68853.54509,17.0068264,2823.133301,87,4823.475586,57.48307419,670.0689697,16.66669083,4.761911392,60.45297036,0.006836576,131.0008698,11.79868889,1500,1365,0.007476596,82.82531589,165652,78.68405015,0.000300334,7646.608887,2.068229437,5.601911068,35.8793602,97.18118286,108,070801030303
428,F070801030303_488,2717.426522,23858.30971,5.89300251,978.2384033,57,1095.03772,19.91834831,232.1842957,5.77514267,1.650040746,15.43275946,0.001745278,147.9992676,13.12363052,426,388,0.002125216,4.987404734,9975,4.738034725,1.80849E-05,2073.276123,2.521233082,5.343495369,206.4650116,437.5814514,108,070801030303
429,F070801030303_490,1246.928507,10895.09552,2.691088676,446.7207336,84,736.9277344,9.095879555,106.0288925,2.637266874,0.753504813,7.738588028,0.00087515,153.6626434,13.62634468,222,202,0.001106427,8.339910153,16680,7.922914665,3.02414E-05,1183.648438,2.211488724,5.859645844,56.3833847,149.3955841,108,070801030303
430,F070801030303_50,1381.403192,11843.14848,2.925257683,485.5927734,87,829.6615601,9.887371063,115.2551498,2.866752625,0.819072127,10.18776989,0.001152126,159.335434,14.16411686,304,276,0.001511751,3.45116061,6902,3.278602481,1.25143E-05,1315.254395,1.75939405,4.765414238,148.1096802,401.1631165,108,070801030303
431,F070801030303_540,3151.954134,27246.63615,6.729918957,1117.166504,80,1755.162842,22.74712563,265.1588135,6.595320702,1.88437736,26.69217038,0.003018595,131.0010071,11.79869843,662,603,0.003302848,42.62078977,85241,40.48975062,0.000154548,2872.329346,1.852680802,4.763398647,27.59134102,70.93966675,108,070801030303
432,F070801030303_548,3137.910261,26601.1298,6.570478916,1090.699463,67,1435.124023,22.20821953,258.8768616,6.439069271,1.839734077,16.29672681,0.001842983,130.999115,11.79856491,404,367,0.002010191,8.918573898,17837,8.472645106,3.23397E-05,2525.823486,2.971933126,6.882352829,128.7318726,298.1151123,108,070801030303
433,F070801030303_552,4830.00655,42065.43921,10.39016342,1724.76709,78,2642.010742,35.11875153,409.3724365,10.1823597,2.909245729,31.9100914,0.003608686,131.0009003,11.7986908,792,721,0.003949176,10.4561398,20912,9.93333292,3.79151E-05,4366.777832,2.392187357,6.056557178,173.6342773,439.6085205,108,070801030303
434,F070801030303_553,728.7013448,6400.493142,1.580921769,262.4330139,91,468.9962769,5.343515396,62.28831863,1.549303293,0.442658097,7.338462498,0.000829901,158.1940765,14.05305576,217,198,0.001084517,11.80382287,23607,11.21363197,4.2802E-05,731.4293213,1.325419307,3.694087505,23.40303421,65.22679901,108,070801030303
435,F070801030303_554,1946.970158,17014.56664,4.202598095,697.6312866,81,1109.738037,14.20478153,165.5823669,4.118546009,1.176727414,13.88187632,0.00156989,139.4976044,12.4283371,363,331,0.001813006,28.90754355,57816,27.4621659,0.000104822,1807.369385,2.107647419,5.460330486,25.40336037,65.81306458,108,070801030303
436,F070801030303_555,1056.330946,9132.622814,2.255757809,374.4558105,70,514.763916,7.624461174,88.87685394,2.210642576,0.631612182,5.141312838,0.000581427,131.0104218,11.79936218,127,116,0.000635374,11.85934328,23719,11.26637608,4.30033E-05,889.2197266,3.228067398,7.665687084,33.2365799,78.92686462,108,070801030303
437,F070801030303_567,5551.30503,48130.19231,11.88815784,1973.434204,89,3449.230225,40.1819725,468.3934326,11.65039444,3.328684092,47.06330719,0.00532235,158.1993866,14.05356884,1390,1265,0.00692886,56.91433741,113827,54.06862029,0.000206378,5422.664551,1.560027003,4.286691189,36.49869537,100.2922668,108,070801030303
438,F070801030303_580,2334.207686,20033.66699,4.94831562,821.4204102,57,919.4960938,16.72530746,194.9636383,4.849349499,1.385528326,12.91948175,0.001461053,130.9963989,11.79837322,321,292,0.001599389,54.43220901,108864,51.71059799,0.000197377,1740.916504,2.813083649,5.962042809,15.88495255,33.66653061,108,070801030303
439,F070801030303_581,2540.376519,21654.71387,5.348714352,887.8865967,68,1185.703003,18.07865524,210.7393494,5.241740227,1.497640014,17.14104688,0.001938467,130.9994202,11.79858685,426,387,0.002119738,70.97254753,141944,67.42392206,0.000257354,2073.5896,2.294280529,5.358112812,13.16871738,30.75450897,108,070801030303
440,F070801030303_607,5901.806954,50549.81792,12.48580456,2072.643555,85,3459.81665,42.20201874,491.9407043,12.23608875,3.496025324,47.97434848,0.005425379,139.499115,12.42845535,1253,1139,0.006238713,58.22542201,116452,55.31414976,0.000211132,5532.459961,1.819704652,4.85729599,37.47040558,100.0188904,108,070801030303
441,F070801030303_608,2406.270515,20687.80957,5.10988903,848.2415771,82,1365.975708,17.27142525,201.3296204,5.007691383,1.430768967,15.30297537,0.001730601,151.4010315,13.42162132,432,393,0.002152602,31.38787384,62776,29.81848025,0.000113816,2214.217285,2.158375502,5.634140491,28.44684219,74.25654602,108,070801030303
442,F070801030303_61,2730.864198,23396.85815,5.779024124,959.3179932,81,1526.009033,19.53310204,227.6935577,5.663443565,1.61812675,21.47767523,0.002428892,131.0007019,11.79867744,532,484,0.002651042,45.45151085,90902,43.17893723,0.000164812,2485.327148,1.982061982,5.134973526,22.21726799,57.55878448,108,070801030303
443,F070801030303_638,4868.427379,43201.22994,10.67070389,1771.336792,89,3095.998047,36.06697845,420.4257202,10.4572897,2.987797022,31.89297104,0.00360675,159.3340149,14.16397762,950,864,0.004732439,42.07757187,84155,39.97369385,0.000152578,4867.334961,2.050158262,5.633489609,44.31256104,121.7634506,108,070801030303
444,F070801030303_639,3218.690623,28115.5862,6.944549561,1152.795166,85,1924.334839,23.47257805,273.6152649,6.80565834,1.944473863,22.04639834,0.002493209,131.0015106,11.79873371,547,498,0.002727725,28.51889461,57039,27.09294897,0.000103413,3077.129883,2.314849615,6.178975582,42.54963684,113.5767822,108,070801030303
445,F070801030303_663,4939.552359,43008.29398,10.62304878,1763.426147,88,3047.540283,35.90590668,418.5481262,10.41058826,2.974453688,34.5820595,0.003910856,151.3991394,13.42145252,976,889,0.004869373,41.21336389,82427,39.15269661,0.000149444,4810.966309,1.983606458,5.411660671,45.039711,122.8770142,108,070801030303
446,F070801030303_667,1848.745931,16621.77529,4.105578423,681.526001,90,1204.57666,13.8768549,161.7597961,4.023467064,1.149562001,15.16217962,0.001714678,151.3951416,13.42109585,428,390,0.00213617,21.71583374,43432,20.63004243,7.8744E-05,1886.102661,1.747502565,4.83616066,33.0356102,91.42504883,108,070801030303
