OBJECTID,Shape_Length,Shape_Area,riparianid,bioAc,opAcres,DirectCost,DirectCost_CP,meanPIdx,OpportunityCost,adjOCosts,bioBuffWidth,bioYield,energyPot,CO2red,N2Ored,SUM_cropAcres,SUM_pctWScropAcres,MEAN_Nrate,MEAN_NO3conc,SUM_cpNO3load,SUM_cpNO3LoadReduced,SUM_cpWSNO3LoadPct,SUM_cpSEDload,SUM_cpSEDloadlbs,SUM_cpSEDLoadReduced,SUM_cpWSSEDLoadPct,TotalCost,TotalCost_CP,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,FBndID
9324,447.3219775,3109.515937,421_36_2,1.524513721,0.768050432,119.0478134,119.0478134,83,207.8186951,1385.458008,100,5.15285635,60.06584167,0.752689421,0.215054125,26.8221699,0.003033297,130.9990311,11.79855919,665,605,0.003313803,12.76219773,25524,11.48597747,4.38415E-05,326.8665161,326.8665161,0.196773246,0.540275216,10.36462212,28.45787621,108,070801030605,F070801030605_89
9332,448.8613178,3107.824687,658_10_1,1.543404698,0.767632723,118.9830704,118.9830704,41,102.6017914,684.0119629,100,5.216707706,60.81014633,0.752280056,0.214937165,65.09417708,0.007361446,137.7996857,10.45464919,1727,1573,0.008615887,52.8227064,105645,47.54043531,0.00018146,221.5848694,221.5848694,0.075640857,0.14086768,2.502776146,4.660976887,104,070801030401,F070801030401_473
9345,445.5486036,3104.723753,620_14_2,1.48263669,0.766866744,118.8643417,118.8643417,70,174.9989929,1166.659912,100,5.011312008,58.41588593,0.751529396,0.214722693,25.85311127,0.002923707,130.9967194,11.79839611,641,583,0.003193301,99.53473663,199069,89.58126068,0.000341928,293.8633423,293.8633423,0.203883946,0.504053771,1.326888442,3.280410767,115,070801010601,F070801010601_408
9368,444.2965416,3100.887316,443_12_1,1.595557332,0.765919149,118.7174683,118.7174683,78,194.7579193,1298.386108,100,5.392983913,62.86495972,0.750600755,0.214457363,31.33639584,0.003543807,124.8985748,11.43626919,685,623,0.003412395,44.28035444,88560,39.85231969,0.000152115,313.4754028,313.4754028,0.190557733,0.503170788,2.978935003,7.865926266,108,070801030303,F070801030303_81
9378,444.4203669,3098.119311,397_14_1,1.545378685,0.765235484,118.6115036,118.6115036,34,84.81861877,565.4574585,100,5.223380089,60.88792038,0.749930799,0.214265943,143.8582336,0.016268808,132.4164632,10.36736725,3509,3193,0.017489209,166.851281,333703,150.166157,0.000573178,203.4301147,203.4301147,0.037147354,0.063711278,0.789868414,1.354700089,108,070802060602,F070802060602_150
9379,444.6593299,3097.902311,699_59_1,1.636270046,0.765181899,118.6031952,118.6031952,5,12.47244835,83.1496582,100,5.530592918,64.46903992,0.749878287,0.214250937,52.36634684,0.005922067,131.0007782,6.474341094,1207,1098,0.006014141,22.85861206,45717,20.57275009,7.85253E-05,131.0756378,131.0756378,0.108017482,0.119376719,5.765062809,6.371323109,108,070802060406,F070802060406_109
9403,447.8471511,3092.862629,110_27_1,1.698232174,0.763937056,118.4102402,118.4102402,78,194.2538452,1295.025635,100,5.740024567,66.91034698,0.748658299,0.213902369,22.99538496,0.002600529,134.778361,12.08334986,570,519,0.00284275,74.7101558,149420,67.239141,0.000256649,312.664093,312.664093,0.228150755,0.602435648,1.761031389,4.65003109,108,070802060301,F070802060301_94
9467,442.918962,3076.576892,714_8_2,1.607591271,0.759914517,117.7867508,117.7867508,8,19.81854057,132.1235962,100,5.4336586,63.33909607,0.744716227,0.212776065,33.71613753,0.00381293,130.9963379,11.79836941,836,761,0.004168271,61.8523015,123704,55.66707046,0.000212479,137.6052856,137.6052856,0.154778913,0.180821657,2.115914345,2.471933365,108,070802060503,F070802060503_249
9485,443.5336588,3072.001488,576_5_1,1.533307672,0.758784354,117.6115723,117.6115723,69,170.6806641,1137.871094,100,5.182579994,60.412323,0.743608654,0.212459624,26.13912171,0.002956051,132.7003235,11.92463684,647,589,0.003226165,29.04139466,58082,26.13725465,9.97648E-05,288.2922363,288.2922363,0.19968009,0.489460498,4.49976778,11.02993584,108,070801010602,F070801010602_301
9529,439.2584874,3060.456611,181_1_1,1.553369164,0.755932808,117.1695862,117.1695862,70,172.5038605,1150.025757,100,5.250387669,61.20274353,0.740814149,0.21166119,20.40485668,0.002307568,139.4971619,6.789151371,206,187,0.001024266,22.43427551,44868,20.19084787,7.70676E-05,289.6734619,289.6734619,0.626575351,1.549055934,5.803103924,14.34677029,108,070801030407,F070801030407_66
9534,441.1743592,3059.600836,594_19_2,1.597624779,0.75572139,117.1368179,117.1368179,86,211.874054,1412.493652,100,5.399971962,62.94641495,0.740606964,0.211601987,46.1120491,0.005214773,130.9992371,11.79857349,1144,1041,0.005701931,95.36093551,190723,85.82484091,0.00032759,329.0108643,329.0108643,0.112523362,0.316052705,1.364835858,3.833515644,108,070802060804,F070802060804_508
9558,441.704522,3054.477133,658_23_2,1.576159477,0.754455864,116.9406586,116.9406586,33,81.16436768,541.0957642,100,5.327418804,62.10068512,0.73936677,0.211247638,41.29852283,0.004670416,145.448761,8.999949574,1058,962,0.00526922,107.3098702,214620,96.57888007,0.000368637,198.1050262,198.1050262,0.121559933,0.205930382,1.210830569,2.051225185,104,070801030401,F070801030401_473
9565,438.8999177,3052.468904,181_1_2,1.553369164,0.753959835,116.8637772,116.8637772,70,172.0536346,1147.02417,100,5.250387669,61.20274353,0.738880634,0.211108759,171.6184522,0.019408188,140.4712132,12.53225068,4527,4119,0.022561244,446.2398129,892481,401.6158266,0.00153295,288.9174194,288.9174194,0.028371882,0.070142612,0.290984005,0.719387531,108,070801030407,F070801030407_67
9628,438.8898526,3028.171141,97_1_2,1.548001409,0.747958243,115.9335251,115.9335251,53,129.2320557,861.5470581,100,5.232244968,60.99125671,0.732999086,0.20942831,123.5721788,0.013974675,132.0278168,9.267736683,2109,1918,0.010505576,147.5022546,295004,132.7520285,0.000506709,245.1655884,245.1655884,0.060445007,0.127823561,0.873308897,1.846793532,108,070801030406,F070801030406_394
9635,439.6616396,3027.252426,583_5_2,1.577353954,0.747731328,115.8983536,115.8983536,68,165.7569733,1105.046509,100,5.331456184,62.14774704,0.732776701,0.209364772,27.8301044,0.003147283,136.6658859,8.533728083,688,626,0.003428827,15.48983377,30979,13.94085062,5.32116E-05,281.6553345,281.6553345,0.185141146,0.449928641,8.313578606,20.20359802,108,070801010301,F070801010301_145
9649,433.9704736,3024.425798,406_37_1,1.455290318,0.747033179,115.7901459,115.7901459,70,170.4729767,1136.486572,100,4.918881416,57.33843994,0.7320925,0.209169284,200.0000018,0.022617833,139.1678898,10.22387683,5133,4672,0.025590224,271.0728685,542144,243.965584,0.000931206,286.2631226,286.2631226,0.02478385,0.061272074,0.474616736,1.17337501,108,070801030603,F070801030603_307
9729,425.7761391,2998.321527,516_2_1,1.521193266,0.740585446,114.790741,114.790741,78,188.3160553,1255.44043,100,5.141633034,59.93501282,0.725773752,0.207363918,95.69386625,0.01082194,137.3744278,12.28732538,2480,2258,0.012367878,99.61847138,199236,89.65662301,0.000342216,303.1068115,303.1068115,0.050837353,0.134236857,1.280337572,3.380752087,108,070802060603,F070802060603_441
9736,430.465489,2996.920449,94_25_2,1.522154212,0.740239322,114.7370987,114.7370987,79,190.6410522,1270.940308,100,5.144881248,59.9728775,0.725434542,0.207267016,24.85729334,0.002811091,131.0013084,11.79871964,617,562,0.003078276,2.516443666,5033,2.264799347,8.64464E-06,305.3781433,305.3781433,0.204158545,0.543377459,50.66104507,134.836731,104,070801030602,F070801030602_217
9749,430.6951526,2993.81759,128_11_1,1.542176962,0.739472926,114.6183014,114.6183014,78,188.0331726,1253.554443,100,5.21255827,60.76177216,0.724683464,0.207052425,146.996918,0.016623759,143.7498779,12.77609777,4056,3691,0.020216934,441.6399449,883280,397.4759595,0.001517149,302.6514893,302.6514893,0.031053456,0.081997149,0.288365364,0.761433423,108,070801030406,F070801030406_36
9763,429.0639317,2988.978937,405_8_2,1.527686477,0.738277793,114.4330597,114.4330597,61,146.8137817,978.7585449,100,5.163580418,60.19084549,0.723512232,0.206717789,71.49863949,0.008085722,131.0013336,10.02393474,1760,1601,0.008769253,70.28291214,140566,63.25461958,0.00024144,261.2468262,261.2468262,0.07147599,0.163177282,1.809086204,4.130083084,108,070802060601,F070802060601_358
9797,427.5467863,2976.537937,458_48_1,1.524058938,0.735204875,113.9567566,113.9567566,78,186.947876,1246.319214,100,5.151319027,60.04792404,0.720500767,0.205857366,164.0854734,0.018556289,134.6429923,12.07791737,4077,3710,0.020321004,421.0817179,842162,378.9735297,0.001446526,300.9046326,300.9046326,0.030716106,0.081106372,0.300698459,0.793999076,108,070802060801,F070802060801_103
9827,427.2296149,2962.732981,658_10_2,1.543404698,0.731795073,113.4282379,113.4282379,38,90.6547699,604.3651123,100,5.216707706,60.81014633,0.717159152,0.204902619,28.94861782,0.003273775,137.6104838,9.507423729,733,667,0.003653399,56.17754602,112355,50.55979133,0.000192985,204.0830078,204.0830078,0.170057327,0.305971533,2.243447542,4.036468506,104,070801030401,F070801030401_473
9836,427.3728458,2958.942277,23_3_2,1.528746605,0.730858743,113.2831039,113.2831039,73,173.9295959,1159.53064,100,5.167163372,60.23261642,0.716241598,0.204640448,86.41282249,0.009772354,148.5670649,13.25177415,2407,2190,0.011995417,316.2959015,632591,284.6663163,0.001086559,287.2127075,287.2127075,0.051727444,0.131147355,0.3979505,1.008945227,105,070600060901,F070600060901_53
9877,423.8512871,2941.861085,450_23_2,1.463143468,0.726639688,112.6291504,112.6291504,70,165.8191376,1105.460938,100,4.945425034,57.64785385,0.712106884,0.203459114,32.31629562,0.003654623,130.9997635,11.79861116,802,730,0.003998472,40.41688025,80834,36.37519222,0.000138843,278.4483032,278.4483032,0.154286504,0.38143602,3.096317768,7.654895782,108,070801030301,F070801030301_610
9891,421.3716816,2936.758589,778_3_1,1.438892007,0.725379348,112.4337997,112.4337997,50,118.236824,788.2454834,100,4.863454819,56.69234467,0.710871756,0.203106225,30.88718605,0.003493006,,1.149999976,75,68,0.00037246,0.08351779,167,0.075166009,2.86905E-07,230.6706238,230.6706238,1.65343821,3.392215014,1495.806396,3068.815674,108,070802060804,F070802060804_94
9894,423.3850909,2935.330481,141_6_1,1.514886022,0.725026608,112.3791275,112.3791275,70,165.4500732,1103.000488,100,5.120314598,59.68650818,0.710526049,0.203007445,27.00584793,0.003054069,139.5003815,12.42855358,706,642,0.003516465,27.07928276,54159,24.37135506,9.30244E-05,277.8291931,277.8291931,0.175045371,0.432755738,4.611115456,11.3998251,108,070801030409,F070801030409_185
9960,419.824171,2904.867384,696_4_2,1.407955647,0.717502236,111.2128448,111.2128448,92,215.1932831,1434.621826,100,4.758890152,55.47345352,0.70315218,0.200900629,37.81094503,0.004276008,131.0011597,6.474354446,930,846,0.004633846,34.17629242,68353,30.75866318,0.000117405,326.4061279,326.4061279,0.131457269,0.385822833,3.615659237,10.61184406,108,070802060601,F070802060601_34
9972,416.6946725,2899.910893,458_47_1,1.468241334,0.716278017,111.0230942,111.0230942,45,105.07798,700.5198975,100,4.962655544,57.84870911,0.701952457,0.200557843,57.44102705,0.006495958,142.3336029,9.799021572,1555,1415,0.007750464,95.46349752,190927,85.91714764,0.000327942,216.1010742,216.1010742,0.07846155,0.152721614,1.292211175,2.515226364,108,070802060801,F070802060801_272
10098,407.7510192,2814.321805,450_10_1,1.403932571,0.695137501,107.746315,107.746315,70,158.6303711,1057.535767,100,4.745292187,55.31494141,0.681234777,0.194638506,25.54882717,0.002889296,159.3338013,14.16395712,761,693,0.00379581,20.64669514,41293,18.58202505,7.09268E-05,266.3766785,266.3766785,0.15547809,0.38438192,5.798416138,14.33518028,108,070801030301,F070801030301_151
10104,399.304435,2811.034675,450_29_1,1.661818385,0.694325566,107.6204605,107.6204605,70,158.4450989,1056.300659,100,5.61694622,65.47564697,0.680439055,0.194411159,34.63116646,0.00391641,145.1667786,12.98127651,986,897,0.004913192,51.0394268,102079,45.93548393,0.000175334,266.0655518,266.0655518,0.119978219,0.296617121,2.342861176,5.792157173,108,070801030301,F070801030301_264
10116,406.0219122,2801.847435,406_35_1,1.421616673,0.692056298,107.2687225,107.2687225,78,175.9752655,1173.168457,100,4.805064201,56.01169586,0.678215146,0.193775758,30.88149571,0.003492363,144.2213643,9.894708961,499,455,0.002492199,26.2896914,52579,23.66072142,9.0312E-05,283.243988,283.243988,0.235755429,0.622514248,4.533619881,11.97106266,108,070801030603,F070801030603_142
10122,396.0829249,2798.476332,516_2_2,1.521193266,0.691223681,107.1396713,107.1396713,78,175.7643433,1171.762329,100,5.141633034,59.93501282,0.677399218,0.193542629,28.40928785,0.003212783,130.9992126,11.79857197,705,642,0.003516465,79.38956925,158780,71.4506108,0.000272724,282.9040222,282.9040222,0.166884229,0.440660477,1.499492764,3.959434509,108,070802060603,F070802060603_441
10140,404.8345567,2784.251172,579_5_2,1.500766397,0.687710047,106.5950546,106.5950546,85,190.5640869,1270.427246,100,5.072590351,59.13019562,0.673955858,0.19255881,33.87394267,0.003830776,131.0000076,11.79862785,840,764,0.004184703,35.99653745,71993,32.39688256,0.000123658,297.1591492,297.1591492,0.139522329,0.388951778,3.290287495,9.17246151,108,070802060802,F070802060802_141
10172,397.8176881,2749.9871,406_35_2,1.421616673,0.679246843,105.2832642,105.2832642,78,172.717926,1151.452881,100,4.805064201,56.01169586,0.665661931,0.190189123,183.1035814,0.020707031,137.1389821,12.26679881,4691,4270,0.023388325,202.2774181,404555,182.0496778,0.000694876,278.0011902,278.0011902,0.024656503,0.065105662,0.578321636,1.527062297,108,070801030603,F070801030603_297
10179,397.8590002,2742.808019,516_19_1,1.381584644,0.677473605,105.0084076,105.0084076,37,81.71676636,544.7784424,100,4.669755936,54.4344368,0.663924158,0.189692616,80.86277568,0.009144704,135.2478447,9.933791041,1962,1785,0.009777087,109.1690241,218337,98.25212121,0.000375024,186.725174,186.725174,0.058828238,0.10460794,1.068764806,1.900469661,108,070802060603,F070802060603_452
10250,384.1644482,2650.270078,399_18_2,1.309530735,0.654616714,101.4655914,101.4655914,48,102.4344254,682.8961792,100,4.426213741,51.59551239,0.641524374,0.183292687,34.84501896,0.003940594,130.9995677,9.136447996,836,761,0.004168271,46.95030812,93901,42.25527688,0.000161287,203.9000244,203.9000244,0.133331925,0.267936945,2.401252508,4.825433254,108,070802060601,F070802060601_134
10293,375.1371916,2572.950221,53_4_2,1.311125636,0.63551873,98.50540161,98.50540161,78,161.5997009,1077.331299,100,4.431604862,51.6583519,0.622808337,0.177945241,74.35557556,0.00840881,131.0026194,11.79881223,1845,1679,0.009196487,92.57532883,185151,83.31779671,0.00031802,260.1051025,260.1051025,0.05866909,0.154916674,1.18228519,3.121843338,104,070801030601,F070801030601_264
10310,370.6522608,2533.547511,53_22_2,1.340854764,0.625786245,96.99686432,96.99686432,78,159.1249237,1060.832764,100,4.532089233,52.82967758,0.613270521,0.175220147,200.0000005,0.022617833,139.7835373,9.858102001,4581,4170,0.022840589,424.574318,849147,382.1168909,0.001458524,256.1217957,256.1217957,0.023260638,0.061420094,0.253840804,0.670270801,105,070801030601,F070801030601_135
