OBJECTID,FBndID,Acres,isAG,updateYr,MLRA,inSup,OBJECTID_1,FBndID_1,Acres_1,isAG_1,updateYr_1,Shape_Length_1,Shape_Area_1,GenLU,CropRotatn,CropSumry,CCCount,FertYrs,CornYrs,CCpairs,N_6Yrs,N_Annual,Nrate,Nconc,NloadAc,wsNload,NLoadReduced,NO3conc,NO3loadAc,wsNO3load,NO3LoadReduced,Shape_Length,Shape_Area
2231,F070801030102_141,34.91648483,2,2021,108c,0,,F070801030102_141,34.91648483,2,2021,1639.272351,143286.1213,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,84,0,1.149999976,2.418090105,84,0,1639.272351,143286.1213
2232,F070801030102_145,201.352066,1,2021,108c,0,,F070801030102_145,201.352066,1,2021,4591.043505,814628.1658,Corn/Soybeans,BCCBCB,C3B3,1:6,3,3,1,85977,14330,142.3327789,12.65262985,26.6045208,5357,0,12.65262985,26.6045208,5357,0,4591.043505,814628.1658
2233,F070801030102_156,119.0341339,1,2021,108c,0,,F070801030102_156,119.0341339,1,2021,3543.929116,481596.8629,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,46780,7797,130.9988403,11.79854584,24.80864906,2953,0,11.79854584,24.80864906,2953,0,3543.929116,481596.8629
2234,F070801030102_217,71.61953735,1,2021,108c,0,,F070801030102_217,71.61953735,1,2021,2348.514391,289758.76,Corn/Soybeans,CCBCCB,C4B2,2:6,4,4,2,42399,7066,148.000824,13.12376404,27.59516716,1976,0,13.12376404,27.59516716,1976,0,2348.514391,289758.76
2235,F070801030102_225,61.03873825,1,2021,108c,0,,F070801030102_225,61.03873825,1,2021,3115.809576,246946.7976,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,23988,3998,130.9987793,11.79854107,24.80863953,1514,0,11.79854107,24.80863953,1514,0,3115.809576,246946.7976
2236,F070801030102_238,152.3439941,1,2021,104,0,,F070801030102_238,152.3439941,1,2021,3444.836645,616371.6888,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,59871,9978,130.999588,11.79859829,24.80875969,3779,0,11.79859829,24.80875969,3779,0,3444.836645,616371.6888
2237,F070801030102_311,114.338974,1,2021,108c,0,,F070801030102_311,114.338974,1,2021,3500.999589,462602.3802,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,44935,7489,130.9993744,11.79858303,24.80872726,2837,0,11.79858303,24.80872726,2837,0,3500.999589,462602.3802
2238,F070801030102_332,72.67121124,1,2021,108c,0,,F070801030102_332,72.67121124,1,2021,2446.86214,294014.342,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,28560,4760,131.0009766,11.79869652,24.80896568,1803,0,11.79869652,24.80896568,1803,0,2446.86214,294014.342
2239,F070801030103_35,146.9678802,1,2021,104,0,,F070801030103_35,146.9678802,1,2021,3348.136727,594653.41,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,57758,9626,130.9991455,11.79856777,24.80869484,3646,0,11.79856777,24.80869484,3646,0,3348.136727,594653.41
2240,F070801030103_151,154.3236237,1,2021,104,0,,F070801030103_151,154.3236237,1,2021,3403.194722,624411.2381,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,60649,10108,130.9996033,11.79859924,24.8087616,3829,0,11.79859924,24.8087616,3829,0,3403.194722,624411.2381
2241,F070801030103_152,153.2408295,1,2021,104,0,,F070801030103_152,153.2408295,1,2021,3447.725074,620034.0577,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,60224,10037,131.0007629,11.79868126,24.80893326,3802,0,11.79868126,24.80893326,3802,0,3447.725074,620034.0577
2242,F070801030103_154,37.93183136,1,2021,104,0,,F070801030103_154,37.93183136,1,2021,1613.998232,153476.3896,Corn/Soybeans,CCCBCC,C5B1,3:6,5,5,3,28714,4786,151.3979034,13.4213419,28.22088051,1070,0,13.4213419,28.22088051,1070,0,1613.998232,153476.3896
2243,F070801030103_163,84.67967224,1,2021,104,0,,F070801030103_163,84.67967224,1,2021,3094.514355,342612.9747,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,33279,5546,130.9995575,11.79859638,24.80875587,2101,0,11.79859638,24.80875587,2101,0,3094.514355,342612.9747
2244,F070801030103_166,183.0656738,1,2021,104,0,,F070801030103_166,183.0656738,1,2021,3601.357686,740695.5115,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,71945,11991,131.000351,11.79865265,24.80887413,4542,0,11.79865265,24.80887413,4542,0,3601.357686,740695.5115
2245,F070801030103_168,175.3263855,1,2021,104,0,,F070801030103_168,175.3263855,1,2021,3774.261471,709387.0625,Corn/Soybeans,CCCCBC,C5B1,3:6,5,5,3,132722,22120,151.3999176,13.42152214,28.22126007,4948,0,13.42152214,28.22126007,4948,0,3774.261471,709387.0625
2246,F070801030103_169,151.4055481,1,2021,104,0,,F070801030103_169,151.4055481,1,2021,3434.468123,612593.9094,Continuous Corn,CCCCCC,C6,5:6,6,6,5,144744,24124,159.3336639,14.16394329,29.7823391,4509,0,14.16394329,29.7823391,4509,0,3434.468123,612593.9094
2247,F070801030103_171,49.36955643,1,2021,104,0,,F070801030103_171,49.36955643,1,2021,1986.575322,199749.9878,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,19402,3234,130.9984131,11.79851532,24.80858421,1225,0,11.79851532,24.80858421,1225,0,1986.575322,199749.9878
2248,F070801030103_172,115.5534439,1,2021,104,0,,F070801030103_172,115.5534439,1,2021,3567.732247,467533.9551,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,68408,11401,148.0007782,13.12376022,27.59515953,3189,0,13.12376022,27.59515953,3189,0,3567.732247,467533.9551
2249,F070801030103_188,132.3950806,1,2021,104,0,,F070801030103_188,132.3950806,1,2021,2940.34246,535679.6053,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,52031,8672,130.9993286,11.79858017,24.80872154,3285,0,11.79858017,24.80872154,3285,0,2940.34246,535679.6053
2250,F070801030103_191,144.6982574,1,2021,104,0,,F070801030103_191,144.6982574,1,2021,3180.123281,585445.3972,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,56866,9478,130.9990387,11.79856014,24.80867958,3590,0,11.79856014,24.80867958,3590,0,3180.123281,585445.3972
2251,F070801030103_200,39.21923447,1,2021,104,0,,F070801030103_200,39.21923447,1,2021,2002.598018,158681.804,Corn/Soybeans,CBBCBC,C3B3,0:6,3,3,0,15413,2569,130.998642,11.79853153,24.80861855,973,0,11.79853153,24.80861855,973,0,2002.598018,158681.804
2252,F070801030103_208,77.68682861,1,2021,104,0,,F070801030103_208,77.68682861,1,2021,2511.993186,314323.9297,Corn/Soybeans,CBCCCB,C4B2,2:6,4,4,2,45991,7665,148.0012817,13.12380314,27.59525108,2144,0,13.12380314,27.59525108,2144,0,2511.993186,314323.9297
2253,F070801030202_1,118.8261261,1,2021,104,0,,F070801030202_1,118.8261261,1,2021,3199.557315,480787.9492,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,46699,7783,131.0009308,11.79869366,24.80895996,2948,0,11.79869366,24.80895996,2948,0,3199.557315,480787.9492
2254,F070801030202_2,66.94831085,1,2021,104,0,,F070801030202_2,66.94831085,1,2021,2390.502312,270881.4626,Corn/Soybeans,CCCBCC,C5B1,3:6,5,5,3,50680,8447,151.4003906,13.4215641,28.22134781,1889,0,13.4215641,28.22134781,1889,0,2390.502312,270881.4626
2255,F070801030202_4,50.4060173,1,2021,104,0,,F070801030202_4,50.4060173,1,2021,1810.965326,203951.2291,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,19810,3302,131.0028839,11.79883099,24.80924797,1251,0,11.79883099,24.80924797,1251,0,1810.965326,203951.2291
2256,F070801030202_6,216.2940369,1,2021,104,0,,F070801030202_6,216.2940369,1,2021,6250.245822,875163.9432,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,85004,14167,131.0006866,11.79867554,24.80892181,5366,0,11.79867554,24.80892181,5366,0,6250.245822,875163.9432
2257,F070801030202_9,53.02869415,1,2021,104,1,,F070801030202_9,53.02869415,1,2021,2007.12293,214577.4124,Corn/Soybeans,CCCCBC,C5B1,3:6,5,5,3,40143,6690,151.4010468,13.42162323,28.22147179,1497,0,13.42162323,28.22147179,1497,0,2007.12293,214577.4124
2258,F070801030202_12,27.23771477,1,2021,104,1,,F070801030202_12,27.23771477,1,2021,1363.836859,110216.1513,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,10704,1784,130.9948425,11.79826355,24.80805588,676,0,11.79826355,24.80805588,676,0,1363.836859,110216.1513
2259,F070801030202_13,43.32938004,1,2021,104,1,,F070801030202_13,43.32938004,1,2021,1732.876126,175330.9011,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,17028,2838,130.9965668,11.79838562,24.80831146,1075,0,11.79838562,24.80831146,1075,0,1732.876126,175330.9011
2260,F070801030202_16,197.3697662,1,2021,104,1,,F070801030202_16,197.3697662,1,2021,4151.006444,798648.8808,Corn/Soybeans,CBCCCC,C5B1,3:6,5,5,3,149409,24902,151.4000854,13.4215374,28.2212925,5570,0,13.4215374,28.2212925,5570,0,4151.006444,798648.8808
2261,F070801030202_17,49.54485703,1,2021,104,1,,F070801030202_17,49.54485703,1,2021,2611.116193,200482.2388,Corn/Soybeans,BCCCBB,C3B3,2:6,3,3,2,22840,3807,153.6654663,13.62660408,28.65248299,1420,0,13.62660408,28.65248299,1420,0,2611.116193,200482.2388
2262,F070801030202_18,78.94367218,1,2021,104,0,,F070801030202_18,78.94367218,1,2021,2350.104061,319422.0992,Corn/Soybeans,CCCCCB,C5B1,4:6,5,5,4,62444,10407,158.1988678,14.05351925,29.55015182,2333,0,14.05351925,29.55015182,2333,0,2350.104061,319422.0992
2263,F070801030202_19,76.47473145,1,2021,104,0,,F070801030202_19,76.47473145,1,2021,2357.075147,309433.2546,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30055,5009,131.0018768,11.79875946,24.80909729,1897,0,11.79875946,24.80909729,1897,0,2357.075147,309433.2546
2264,F070801030202_20,75.53551483,1,2021,104,0,,F070801030202_20,75.53551483,1,2021,2339.017467,305629.657,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,29685,4948,130.9979858,11.79848576,24.80852318,1874,0,11.79848576,24.80852318,1874,0,2339.017467,305629.657
2265,F070801030202_22,23.13801765,2,2021,104,1,,F070801030202_22,23.13801765,2,2021,1946.171238,93626.80294,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,56,0,1.149999976,2.418090105,56,0,1946.171238,93626.80294
2266,F070801030202_23,63.22131729,1,2021,104,1,,F070801030202_23,63.22131729,1,2021,2002.812352,255822.6318,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,24846,4141,131.0001221,11.79863644,24.8088398,1568,0,11.79863644,24.8088398,1568,0,2002.812352,255822.6318
2267,F070801030202_24,78.83013153,1,2021,104,0,,F070801030202_24,78.83013153,1,2021,2378.891346,318960.1909,Corn/Soybeans,CCBCBC,C4B2,1:6,4,4,1,43987,7331,139.4993286,12.42847157,26.13318634,2060,0,12.42847157,26.13318634,2060,0,2378.891346,318960.1909
2268,F070801030202_27,16.15008163,2,2021,104,1,,F070801030202_27,16.15008163,2,2021,1130.699004,65349.2469,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,39,0,1.149999976,2.418090105,39,0,1130.699004,65349.2469
2269,F070801030202_28,200.5728912,1,2021,104,1,,F070801030202_28,200.5728912,1,2021,4062.68823,811567.8233,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,111920,18653,139.500412,12.42855549,26.13336182,5242,0,12.42855549,26.13336182,5242,0,4062.68823,811567.8233
2270,F070801030202_29,23.92987633,1,2021,104,1,,F070801030202_29,23.92987633,1,2021,1437.080536,96826.62259,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,13353,2226,139.5013428,12.42862797,26.1335144,625,0,12.42862797,26.1335144,625,0,1437.080536,96826.62259
2271,F070801030202_30,171.2427979,1,2021,104,1,,F070801030202_30,171.2427979,1,2021,4221.978369,692899.9021,Corn/Soybeans,CCCBCC,C5B1,3:6,5,5,3,129631,21605,151.400238,13.42155075,28.22132111,4833,0,13.42155075,28.22132111,4833,0,4221.978369,692899.9021
2272,F070801030202_31,25.84885979,1,2021,104,1,,F070801030202_31,25.84885979,1,2021,1617.926039,104595.7996,Corn/Soybeans,CCCCBC,C5B1,3:6,5,5,3,19568,3261,151.4031982,13.42181492,28.22187614,730,0,13.42181492,28.22187614,730,0,1617.926039,104595.7996
2273,F070801030202_32,23.37074661,1,2021,104,1,,F070801030202_32,23.37074661,1,2021,1307.078209,94568.38745,Corn/Soybeans,CCCCBC,C5B1,3:6,5,5,3,17692,2949,151.4029541,13.42179298,28.22183037,660,0,13.42179298,28.22183037,660,0,1307.078209,94568.38745
2274,F070801030202_36,43.63322067,1,2021,104,1,,F070801030202_36,43.63322067,1,2021,2259.806826,176558.7962,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,17148,2858,131.0010986,11.7987051,24.80898285,1082,0,11.7987051,24.80898285,1082,0,2259.806826,176558.7962
2275,F070801030202_38,116.2783051,1,2021,104,0,,F070801030202_38,116.2783051,1,2021,3986.575642,470484.7113,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,45697,7616,130.9989319,11.79855251,24.80866241,2885,0,11.79855251,24.80866241,2885,0,3986.575642,470484.7113
2276,F070801030202_40,295.7619019,1,2021,104,1,,F070801030202_40,295.7619019,1,2021,6092.342574,1196735.863,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,116234,19372,130.9995117,11.79859352,24.80874825,7337,0,11.79859352,24.80874825,7337,0,6092.342574,1196735.863
2277,F070801030202_41,31.95636368,1,2021,104,0,,F070801030202_41,31.95636368,1,2021,1502.532119,129302.3326,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,17832,2972,139.5027313,12.42873669,26.13374329,835,0,12.42873669,26.13374329,835,0,1502.532119,129302.3326
2278,F070801030202_42,49.7623558,1,2021,104,1,,F070801030202_42,49.7623558,1,2021,2002.061996,201362.4452,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,19557,3260,131.0026398,11.79881382,24.80921173,1235,0,11.79881382,24.80921173,1235,0,2002.061996,201362.4452
2279,F070801030202_44,102.1953888,1,2021,104,1,,F070801030202_44,102.1953888,1,2021,3609.868028,413526.7544,Corn/Soybeans,BCCCCB,C4B2,3:6,4,4,3,63974,10662,156.4992371,13.89082718,29.20806122,2985,0,13.89082718,29.20806122,2985,0,3609.868028,413526.7544
2280,F070801030202_48,77.37457275,1,2021,104,1,,F070801030202_48,77.37457275,1,2021,2614.777908,313075.293,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30408,5068,130.999115,11.79856491,24.80868912,1920,0,11.79856491,24.80868912,1920,0,2614.777908,313075.293
2281,F070801030202_50,90.22373199,1,2021,104,1,,F070801030202_50,90.22373199,1,2021,3428.712052,365074.5494,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,35458,5910,131.0002747,11.79864693,24.80886078,2238,0,11.79864693,24.80886078,2238,0,3428.712052,365074.5494
2282,F070801030202_52,41.45506668,1,2021,104,1,,F070801030202_52,41.45506668,1,2021,1576.537733,167739.9397,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,16292,2715,131.0012817,11.7987175,24.80900955,1028,0,11.7987175,24.80900955,1028,0,1576.537733,167739.9397
2283,F070801030202_53,70.87554169,1,2021,104,1,,F070801030202_53,70.87554169,1,2021,2404.178496,286789.3635,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,41958,6993,147.9988708,13.12359619,27.5948143,1956,0,13.12359619,27.5948143,1956,0,2404.178496,286789.3635
2284,F070801030202_54,176.0906525,1,2021,104,0,,F070801030202_54,176.0906525,1,2021,3751.568658,712504.5627,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,69204,11534,131.0007019,11.79867744,24.80892563,4369,0,11.79867744,24.80892563,4369,0,3751.568658,712504.5627
2285,F070801030202_55,68.97953796,1,2021,104,0,,F070801030202_55,68.97953796,1,2021,2582.700049,279106.0522,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,27109,4518,131.0001984,11.7986412,24.80884933,1711,0,11.7986412,24.80884933,1711,0,2582.700049,279106.0522
2286,F070801030202_56,76.48847961,1,2021,104,1,,F070801030202_56,76.48847961,1,2021,2249.393534,309509.2375,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,30060,5010,131.0001221,11.79863644,24.8088398,1898,0,11.79863644,24.8088398,1898,0,2249.393534,309509.2375
2287,F070801030202_60,98.27359772,1,2021,104,1,,F070801030202_60,98.27359772,1,2021,3124.071048,397650.0873,Corn/Soybeans,CCCCBC,C5B1,3:6,5,5,3,74393,12399,151.399765,13.42150879,28.22123146,2773,0,13.42150879,28.22123146,2773,0,3124.071048,397650.0873
2288,F070801030202_64,175.8189697,1,2021,104,1,,F070801030202_64,175.8189697,1,2021,6628.871595,711423.1825,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,69097,11516,131.0002747,11.79864693,24.80886078,4362,0,11.79864693,24.80886078,4362,0,6628.871595,711423.1825
2289,F070801030202_74,23.4704628,1,2021,104,0,,F070801030202_74,23.4704628,1,2021,2064.470195,94967.32092,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,13895,2316,148.0051727,13.12413692,27.59595108,648,0,13.12413692,27.59595108,648,0,2064.470195,94967.32092
2290,F070801030202_79,70.26287842,1,2021,104,0,,F070801030202_79,70.26287842,1,2021,2823.22633,284302.4665,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,41596,6933,148.0013428,13.12380886,27.59526253,1939,0,13.12380886,27.59526253,1939,0,2823.22633,284302.4665
2291,F070801030202_80,96.44528961,1,2021,104,0,,F070801030202_80,96.44528961,1,2021,2960.95181,390244.231,Corn/Soybeans,CBCCBC,C4B2,1:6,4,4,1,53816,8969,139.4987793,12.42842865,26.13309479,2520,0,12.42842865,26.13309479,2520,0,2960.95181,390244.231
2292,F070801030202_81,23.31578255,1,2021,104,1,,F070801030202_81,23.31578255,1,2021,1375.722255,94344.99703,Corn/Soybeans,BGPBCC,C2B2G1P1,1:6,3,2,1,8534,1422,122.0060577,11.19640732,23.5425396,549,0,11.19640732,23.5425396,549,0,1375.722255,94344.99703
2293,F070801030202_83,51.87674713,1,2021,104,1,,F070801030202_83,51.87674713,1,2021,1920.60679,209909.3731,Corn/Soybeans,CCCCCB,C5B1,4:6,5,5,4,41035,6839,158.2019043,14.05381203,29.5507679,1533,0,14.05381203,29.5507679,1533,0,1920.60679,209909.3731
2294,F070801030202_84,74.38232422,1,2021,104,1,,F070801030202_84,74.38232422,1,2021,2492.938661,300974.8186,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,29232,4872,130.9988708,11.79854774,24.80865288,1845,0,11.79854774,24.80865288,1845,0,2492.938661,300974.8186
2295,F070801030202_92,25.30827141,2,2021,104,1,,F070801030202_92,25.30827141,2,2021,1405.631252,102408.5123,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,61,0,1.149999976,2.418090105,61,0,1405.631252,102408.5123
2296,F070801030202_93,12.04073429,1,2021,104,1,,F070801030202_93,12.04073429,1,2021,2714.747167,48722.43199,Corn/Soybeans,CBCBPP,C2B2P2,0:6,2,2,0,3155,526,131.0136108,11.79958725,24.8108387,299,0,11.79958725,24.8108387,299,0,2714.747167,48722.43199
2297,F070801030202_94,21.29129219,2,2021,104,1,,F070801030202_94,21.29129219,2,2021,1467.549695,86154.48256,Pasture|Grass|Hay,PPPBPP,B1P5,0:6,0,0,0,0,0,,1.149999976,2.418090105,51,0,1.149999976,2.418090105,51,0,1467.549695,86154.48256
2298,F070801030202_95,35.14418411,1,2021,104,1,,F070801030202_95,35.14418411,1,2021,1485.936686,142209.3369,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,13812,2302,131.0031891,11.79885292,24.80929375,872,0,11.79885292,24.80929375,872,0,1485.936686,142209.3369
2299,F070801030202_96,12.11479855,1,2021,104,1,,F070801030202_96,12.11479855,1,2021,1029.981782,49022.29611,Corn/Soybeans,CCBCBC,C4B2,1:6,4,4,1,6760,1127,139.4988098,12.42843151,26.13310051,317,0,12.42843151,26.13310051,317,0,1029.981782,49022.29611
2300,F070801030202_99,15.26115799,2,2021,104,1,,F070801030202_99,15.26115799,2,2021,1807.585713,61753.30645,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,37,0,1.149999976,2.418090105,37,0,1807.585713,61753.30645
2301,F070801030202_101,16.57922173,2,2021,104,1,,F070801030202_101,16.57922173,2,2021,1539.6216,67086.64744,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,40,0,1.149999976,2.418090105,40,0,1539.6216,67086.64744
2302,F070801030202_111,27.75993729,1,2021,104,1,,F070801030202_111,27.75993729,1,2021,1467.905012,112329.9908,Corn/Soybeans,CBCBCC,C4B2,1:6,4,4,1,15490,2582,139.499588,12.42849159,26.1332283,725,0,12.42849159,26.1332283,725,0,1467.905012,112329.9908
2303,F070801030202_114,56.60586929,1,2021,104,1,,F070801030202_114,56.60586929,1,2021,2863.075083,229048.5623,Corn/Soybeans,BCCCCB,C4B2,3:6,4,4,3,35435,5906,156.4987946,13.89078522,29.20797348,1653,0,13.89078522,29.20797348,1653,0,2863.075083,229048.5623
2304,F070801030202_127,16.24162674,2,2021,104,0,,F070801030202_127,16.24162674,2,2021,2941.051643,65716.94226,Pasture|Grass|Hay,PPPPPP,P6,0:6,0,0,0,0,0,,1.149999976,2.418090105,39,0,1.149999976,2.418090105,39,0,2941.051643,65716.94226
2305,F070801030202_138,40.34898758,1,2021,104,0,,F070801030202_138,40.34898758,1,2021,1616.211895,163257.5742,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,15857,2643,130.9987488,11.79853916,24.80863571,1001,0,11.79853916,24.80863571,1001,0,1616.211895,163257.5742
2306,F070801030202_140,48.12586594,1,2021,104,0,,F070801030202_140,48.12586594,1,2021,1776.202755,194723.3609,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,18913,3152,130.9967804,11.79840088,24.80834389,1194,0,11.79840088,24.80834389,1194,0,1776.202755,194723.3609
2307,F070801030202_146,227.5230713,1,2021,104,1,,F070801030202_146,227.5230713,1,2021,4678.382324,920593.0593,Corn/Soybeans,BCBCCB,C3B3,1:6,3,3,1,97152,16192,142.3328247,12.65263271,26.60452652,6053,0,12.65263271,26.60452652,6053,0,4678.382324,920593.0593
2308,F070801030202_147,157.9382019,1,2021,104,1,,F070801030202_147,157.9382019,1,2021,5022.692801,639032.8734,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,62070,10345,131.0006104,11.79867077,24.80891228,3918,0,11.79867077,24.80891228,3918,0,5022.692801,639032.8734
2309,F070801030202_148,91.72524261,1,2021,104,1,,F070801030202_148,91.72524261,1,2021,2980.82766,371140.1187,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,36048,6008,130.9999237,11.79862213,24.80880928,2276,0,11.79862213,24.80880928,2276,0,2980.82766,371140.1187
2310,F070801030202_150,78.1792984,1,2021,104,1,,F070801030202_150,78.1792984,1,2021,2550.396454,316344.6891,Corn/Soybeans,BCCCBC,C4B2,2:6,4,4,2,46282,7714,147.9995422,13.12365341,27.59493446,2157,0,13.12365341,27.59493446,2157,0,2550.396454,316344.6891
2311,F070801030202_151,85.94744873,1,2021,104,1,,F070801030202_151,85.94744873,1,2021,2652.263835,347764.2155,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,33777,5630,130.9986572,11.79853249,24.80862045,2132,0,11.79853249,24.80862045,2132,0,2652.263835,347764.2155
2312,F070801030202_152,162.2745361,1,2021,104,1,,F070801030202_152,162.2745361,1,2021,4044.458703,658041.7127,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,63774,10629,131.0002136,11.79864216,24.80885124,4026,0,11.79864216,24.80885124,4026,0,4044.458703,658041.7127
2313,F070801030202_153,212.3143311,1,2021,104,1,,F070801030202_153,212.3143311,1,2021,4645.629176,859084.1959,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,83440,13907,131.0007324,11.79867935,24.80892944,5267,0,11.79867935,24.80892944,5267,0,4645.629176,859084.1959
2314,F070801030202_154,80.87883759,1,2021,104,0,,F070801030202_154,80.87883759,1,2021,2421.14989,327242.8777,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,31785,5298,130.9984283,11.79851723,24.80858803,2006,0,11.79851723,24.80858803,2006,0,2421.14989,327242.8777
2315,F070801030202_156,279.8174133,1,2021,108c,1,,F070801030202_156,279.8174133,1,2021,7290.061711,1132154.376,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,109968,18328,130.9997101,11.79860687,24.80877686,6942,0,11.79860687,24.80877686,6942,0,7290.061711,1132154.376
2316,F070801030202_157,58.71321487,1,2021,108c,1,,F070801030202_157,58.71321487,1,2021,2970.255016,237559.8395,Corn/Soybeans,CBCBCB,C3B3,0:6,3,3,0,23074,3846,130.9983368,11.79851055,24.80857468,1457,0,11.79851055,24.80857468,1457,0,2970.255016,237559.8395
2317,F070801030202_158,62.98019791,1,2021,108c,1,,F070801030202_158,62.98019791,1,2021,2017.021336,254824.0571,Corn/Soybeans,BCBCBC,C3B3,0:6,3,3,0,24751,4125,130.9988403,11.79854584,24.80864906,1562,0,11.79854584,24.80864906,1562,0,2017.021336,254824.0571
