OBJECTID,FBndID,Shape_Length,Shape_Area,opAcres,DirectCost,OpportunityCost,bioYield,energyPot,CO2red,N2Ored,cropAcres,pctWScropAcres,cpNO3load,cpNO3LoadReduced,cpWSNO3LoadPct,cpSEDload,cpSEDloadlbs,cpSEDLoadReduced,cpWSSEDLoadPct,TotalCost,DCredNO3,TCredNO3,DCredSED,TCredSED,MLRA,HUC12,GHG_total
295,F070801030303_286,663.7492048,18555.50271,4.583209038,760.8126831,1165.418335,15.49124622,180.5784302,4.491544724,1.283298492,4.583209038,0.000518311,129.352417,117.710701,0.000644744,22.62255669,45245.11328,22.62255669,8.63493E-05,1926.230957,6.463411331,16.36411095,33.6307106,85.14647675,108,070801030303,5.774843216
296,F070801030303_298,2482.0258,350185.0319,86.49570465,14358.28711,26223.76563,292.3554688,3407.930664,84.76579285,24.21879768,86.49570465,0.009781728,2145.860107,1952.732666,0.010695819,52.06900024,104138,52.06900024,0.000198745,40582.05469,7.352920055,20.78218651,275.7550049,779.3899536,108,070801030303,108.9845886
297,F070801030303_320,1468.51885,85860.23371,21.20747757,3520.441162,3387.682373,71.68127441,835.574646,20.7833271,5.938093662,21.20747757,0.002398336,526.128418,478.7768555,0.002622433,19.00637245,38012.74219,19.00637245,7.25465E-05,6908.123535,7.352989674,14.42869186,185.2242584,363.4635315,108,070801030303,26.72142029
298,F070801030303_329,1202.113358,79779.95996,19.70565033,3271.137939,5781.636719,66.60509491,776.4026489,19.31153679,5.51758194,19.70565033,0.002228496,514.9660034,468.6190491,0.002566795,26.54343224,53086.86328,26.54343224,0.000101315,9052.774414,6.980377674,19.31798172,123.2371902,341.0551453,108,070801030303,24.82911873
299,F070801030303_389,1091.523582,44671.08607,11.03375816,1831.603882,3129.394775,37.29410172,434.730072,10.8130827,3.089452267,11.03375816,0.001247799,304.4456482,277.0455322,0.001517478,6.487864017,12975.72754,6.487864017,2.47639E-05,4960.998535,6.611201763,17.90679932,282.3123169,764.6582031,108,070801030303,13.90253448
300,F070801030303_393,2198.366867,239898.99,59.25505066,9836.338867,17578.60547,200.282074,2334.648926,58.0699501,16.5914135,59.25505066,0.006701104,1470.045044,1337.740967,0.007327288,47.8093071,95618.61719,47.8093071,0.000182486,27414.94531,7.352947235,20.49346352,205.7410889,573.4227905,108,070801030303,74.66136169
301,F070801030303_410,1997.313919,236332.6058,58.37415314,9690.109375,14653.07813,197.3046417,2299.94165,57.20666885,16.3447628,58.37415314,0.006601484,1738.531372,1582.063599,0.008665531,21.40174103,42803.48047,21.40174103,8.16895E-05,24343.1875,6.124980927,15.38698387,452.7720032,1137.439575,108,070801030303,73.55142975
302,F070801030303_424,3204.490163,482965.3253,119.2924347,19802.54492,34611.50781,403.2084351,4700.12207,116.9065857,33.40188217,119.2924347,0.013490682,2959.518799,2693.162109,0.014751418,31.08340836,62166.81641,31.08340836,0.000118644,54414.05469,7.352897644,20.20452309,637.0776367,1750.582031,108,070801030303,150.3084717
303,F070801030303_426,2394.803277,238905.6454,59.00969315,9795.609375,17121.07227,199.4527588,2324.981934,57.82949829,16.52271461,59.00969315,0.006673357,1463.982544,1332.224121,0.007297071,59.16437912,118328.7578,59.16437912,0.000225828,26916.68164,7.352823734,20.204319,165.5659943,454.9474182,108,070801030303,74.352211
304,F070801030303_430,2131.621456,133688.6571,33.02109909,5481.502441,9796.039063,111.6113129,1301.03125,32.36067581,9.245907784,33.02109909,0.003734329,931.9050293,848.0335693,0.004644985,42.26983643,84539.67188,42.26983643,0.000161342,15277.54102,6.463779926,18.01525497,129.6788177,361.4289246,108,070801030303,41.60658264
305,F070801030303_432,3648.630592,303460.7606,74.9548111,12442.49902,20036.91992,253.3472595,2953.219482,73.45571136,20.98734665,74.9548111,0.008476577,2232.310547,2031.402588,0.011126722,47.4042244,94808.44531,47.4042244,0.00018094,32479.41797,6.125077724,15.98866653,262.476593,685.1587524,108,070801030303,94.4430542
306,F070801030303_479,1554.722294,154650.3832,38.19864655,6340.975098,6350.90625,129.1114197,1505.026733,37.43467331,10.69562149,38.19864655,0.004319853,947.6743774,862.383667,0.004723585,13.79168987,27583.37891,13.79168987,5.26423E-05,12691.88086,7.352847099,14.71720886,459.7678223,920.2556763,108,070801030303,48.1302948
307,F070801030303_483,477.2428115,12238.56923,3.022926569,501.8058167,581.4294434,10.2174921,119.1033096,2.962468147,0.846419454,3.022926569,0.00034186,80.41145325,73.17442322,0.000400803,,,,,1083.235229,6.857666969,14.80346775,,,108,070801030303,3.808887482
308,F070801030303_484,905.0982381,50111.03642,12.37742615,2054.652832,2703.477783,41.83570099,487.6705933,12.12987804,3.465679407,12.37742615,0.001399753,329.3015137,299.6643677,0.00164137,2.64751339,5295.026855,2.64751339,1.01054E-05,4758.130859,6.8565135,15.87820053,776.0689087,1797.20752,108,070801030303,15.59555721
309,F070801030303_501,2035.354611,158161.8441,39.06597519,6484.95166,9169.566406,132.0429993,1539.199463,38.28465652,10.93847275,39.06597519,0.004417939,1119.365845,1018.622925,0.005579364,14.9682045,29936.4082,14.9682045,5.7133E-05,15654.51758,6.366390705,15.36831474,433.2484741,1045.85144,108,070801030303,49.22312927
310,F070801030303_535,1644.376408,119881.2823,29.61067581,4915.37207,8977.366211,100.0840836,1166.660645,29.01846313,8.290988922,29.61067581,0.003348647,787.7767944,716.8768921,0.003926592,7.641801834,15283.60352,7.641801834,2.91684E-05,13892.73828,6.856647491,19.37953186,643.2216187,1817.992432,108,070801030303,37.30945206
311,F070801030303_564,1673.004929,86467.00235,21.3573494,3545.320068,5778.87207,72.18784332,841.4795532,20.93020248,5.980057716,21.3573494,0.002415285,602.7477417,548.5004272,0.003004334,38.48343277,76966.86719,38.48343277,0.00014689,9324.192383,6.463659763,16.99942589,92.12587738,242.2910767,108,070801030303,26.91025925
312,F070801030303_578,1262.557852,80397.47234,19.85817528,3296.457031,3884.259521,67.12063599,782.4121094,19.46101189,5.560288906,19.85817528,0.002245744,492.6782227,448.3371887,0.002455704,13.1050148,26210.03125,13.1050148,5.00213E-05,7180.716797,7.352629185,16.01633072,251.5416412,547.9365845,108,070801030303,25.02130127
313,F070801030303_579,1581.487532,132624.68,32.75829697,5437.877441,8222.987305,110.7230453,1290.67688,32.10313034,9.172323227,32.75829697,0.003704608,812.7189941,739.5742798,0.004050914,11.93436813,23868.73633,11.93436813,4.5553E-05,13660.86523,7.352713108,18.47125435,455.6485291,1144.666016,108,070801030303,41.27545166
314,F070801030303_596,1845.829525,108148.1109,26.71258354,4434.289063,6792.475586,90.28853607,1052.47583,26.17833138,7.479523182,26.71258354,0.003020904,662.7261353,603.0808105,0.00330329,8.496032715,16992.06641,8.496032715,3.2429E-05,11226.76465,7.35272789,18.61568832,521.9246826,1321.412598,108,070801030303,33.65785599
315,F070801030303_627,2562.326246,264463.2232,65.32241821,10843.52148,16610.18359,220.7897797,2573.703369,64.01596832,18.29027748,65.32241821,0.007387258,1620.551758,1474.702148,0.008077474,18.60808754,37216.17578,18.60808754,7.10263E-05,27453.70508,7.35302496,18.61643982,582.7316284,1475.364136,108,070801030301,82.3062439
316,F070801030303_649,2053.575935,246485.021,60.88180161,10106.37891,14091.70215,205.7804871,2398.74292,59.6641655,17.04690361,60.88180161,0.006885072,1718.177124,1563.541138,0.008564077,152.2252197,304450.4375,152.2252197,0.000581037,24198.08203,6.463775635,15.47646046,66.39096069,158.9623718,108,070801030303,76.7110672
317,F070801030303_655,3103.931571,543304.2189,134.1961365,22276.55859,41560.54297,453.5829468,5287.327637,131.512207,37.57491684,134.1961365,0.01517613,3570.209961,3248.891113,0.017795345,51.70515823,103410.3203,51.70515823,0.000197356,63837.10156,6.856665134,19.64888954,430.8382263,1234.636963,108,070801030303,169.0871277
318,F070801030303_657,3135.689076,449951.4534,111.1380081,18448.91016,33332.51172,375.6464539,4378.837402,108.9152451,31.11864281,111.1380081,0.012568505,2757.18042,2509.03418,0.013742883,109.8833694,219766.7344,109.8833694,0.00041942,51781.42188,7.352992535,20.63798904,167.8953857,471.2398376,108,070801030303,140.0338898
319,F070801030303_701,1527.326934,68925.34466,17.02456093,2826.077148,5050.505859,57.54301453,670.7677002,16.68407059,4.766877174,17.02456093,0.001925293,422.3609009,384.3484192,0.002105214,17.24925995,34498.51953,17.24925995,6.58397E-05,7876.583008,7.35290432,20.49333954,163.8375854,456.6330872,108,070801030303,21.45094681
320,F070801030303_719,2021.744085,171461.4296,42.35097122,7030.26123,25706.38477,143.146286,1668.628296,41.50395203,11.8582716,42.35097122,0.004789436,1050.679565,956.1184082,0.005237004,8.842392921,17684.78711,8.842392921,3.3751E-05,32736.64648,7.352919102,34.23911285,795.0632324,3702.238281,108,070801030303,53.36222458
321,F070801030303_722,2376.475072,312660.3851,77.22711182,12819.7002,21651.39453,261.0276489,3042.748291,75.68257141,21.62359047,77.22711182,0.00873355,1915.891724,1743.461426,0.009549565,16.83855629,33677.11328,16.83855629,6.42721E-05,34471.09375,7.353016376,19.77164078,761.3301392,2047.152588,108,070801030303,97.30615997
322,F070801030303_726,2783.654662,474944.0591,117.3111801,19473.65625,35754.07422,396.5117798,4622.060547,114.9649582,32.84712982,117.3111801,0.013266624,2910.370361,2648.437012,0.014506442,58.26822281,116536.4453,58.26822281,0.000222407,55227.73047,7.3528862,20.85295296,334.2071533,947.8190308,108,070801030303,147.812088
323,F070801030303_732,593.6552857,12531.49743,3.095279932,513.8164673,857.7018433,10.46204662,121.9540329,3.03337431,0.866678357,3.095279932,0.000350043,72.84868622,66.29230499,0.000363107,0.603779018,1207.558105,0.603779018,2.3046E-06,1371.518311,7.750771046,20.68895149,851.0008545,2271.556641,108,070801030303,3.900052547
324,F070801030303_737,3195.229948,638322.2069,157.6655884,26172.48828,45745.09375,532.909668,6212.024414,154.5122833,44.14636612,157.6655884,0.017830269,3911.492188,3559.458008,0.019496432,170.9615936,341923.1875,170.9615936,0.000652553,71917.57813,7.35294199,20.20464325,153.0898743,420.6651001,108,070801030303,198.6586456
325,F070801030303_738,2783.386471,471275.8087,116.4051285,19323.25195,33014.82422,393.4493408,4586.362305,114.0770264,32.59343719,116.4051285,0.013164159,2887.88916,2627.979248,0.014394388,74.24368286,148487.3594,74.24368286,0.000283385,52338.07813,7.352893829,19.91571236,260.2679749,704.9498901,108,070801030303,146.6704712
326,F070801030303_747,2548.272203,299827.9085,74.05749512,12293.54395,23177.03125,250.3143311,2917.865234,72.57634735,20.73609924,74.05749512,0.008375101,2043.635986,1859.70874,0.010186293,33.25909042,66518.17969,33.25909042,0.000126949,35470.57422,6.610467434,19.07318878,369.6295776,1066.492554,108,070801030303,93.31244659
327,F070801030303_757,2193.0443,204189.8136,50.43488312,8372.19043,14468.75879,170.4699097,1987.134399,49.42618561,14.12176704,50.43488312,0.005703639,1251.213623,1138.60437,0.006236546,11.12410164,22248.20313,11.12410164,4.24602E-05,22840.94922,7.353028774,20.06047821,752.6172485,2053.284912,108,070801030303,63.54795074
328,F070801030303_758,2102.609087,204969.9968,50.62759018,8404.179688,15349.27148,171.1212616,1994.727051,49.61503983,14.17572498,50.62759018,0.005725432,1256.002686,1142.962402,0.006260416,12.98975277,25979.50586,12.98975277,4.95813E-05,23753.45117,7.352980137,20.78235626,646.9853516,1828.630005,108,070801030303,63.79076385
329,F070801030303_769,2402.810448,321676.0076,79.45397186,13189.35938,22016.69531,268.5544128,3130.486572,77.86489105,22.24711227,79.45397186,0.008985383,1971.16272,1793.758057,0.009825058,27.77391624,55547.83203,27.77391624,0.000106012,35206.05469,7.352920055,19.62697983,474.8829651,1267.594238,108,070801030303,100.1119995
330,F070801030401_70,2237.660926,159595.4145,39.42006683,6543.730957,5911.432617,133.2398224,1553.150635,38.63166428,11.03761864,39.42006683,0.004457983,1087.785156,989.8845215,0.005421953,14.43728828,28874.57617,14.43728828,5.51065E-05,12455.16406,6.610600471,12.58244133,453.2520752,862.7080078,104,070801030401,49.66928101
331,F070801030401_82,1342.144955,93398.29553,23.06937981,3829.51709,5264.432129,77.97450256,908.9335938,22.60799217,6.459426403,23.06937981,0.002608897,636.6121216,579.3170166,0.003173128,,,,,9093.949219,6.610399723,15.69770813,,,104,070801030401,29.06741905
332,F070801030401_109,2262.749862,203484.2285,50.26060486,8343.260742,7045.531738,169.8808441,1980.267822,49.25539398,14.07296944,50.26060486,0.00568393,1313.466797,1195.254761,0.00654684,24.4010582,48802.11719,24.4010582,9.31378E-05,15388.79297,6.980319977,12.87490654,341.9220886,630.6608887,104,070801030401,63.32836151
333,F070801030401_167,1682.281954,168701.8977,41.66936874,6917.115234,5297.842285,140.8424683,1641.773071,40.83598328,11.66742325,41.66936874,0.004712354,1241.001831,1129.311646,0.006185646,16.36575699,32731.51367,16.36575699,6.24674E-05,12214.95703,6.125072002,10.81628513,422.6578369,746.3728638,104,070801030401,52.50340652
334,F070801030401_240,1898.425605,108701.9356,26.84937859,4456.99707,5951.968262,90.75090027,1057.865479,26.31239128,7.51782608,26.84937859,0.003036374,740.8654175,674.1875,0.003692767,,,,,10408.96484,6.610916138,15.43927288,,,104,070801030401,33.83021545
335,F070801030401_246,1327.290398,98159.36459,24.24536324,4024.730225,5453.751953,81.94932556,955.267334,23.76045609,6.788701534,24.24536324,0.002741888,645.0422363,586.9884644,0.003215147,5.309006691,10618.01367,5.309006691,2.02643E-05,9478.482422,6.856574535,16.14764595,758.0947876,1785.358887,104,070801030401,30.5491581
336,F070801030401_247,1571.081895,68668.12197,16.96102524,2815.530273,2598.768311,57.32826614,668.2644043,16.62180519,4.749086857,16.96102524,0.001918108,495.4111938,450.8241882,0.002469326,5.768951893,11537.9043,5.768951893,2.20198E-05,5414.298828,6.245295525,12.00977898,488.0488281,938.5238037,104,070801030401,21.37089157
337,F070801030401_248,1722.419977,167701.8355,41.42235184,6876.110352,7021.917969,140.0075531,1632.040649,40.5939064,11.59825897,41.42235184,0.004684419,1102.023315,1002.841187,0.005492922,5.52592659,11051.85352,5.52592659,2.10922E-05,13898.02832,6.856629372,13.85865307,1244.336182,2515.05835,104,070801030401,52.19216537
338,F070801030401_251,1363.86,114864.8277,28.37161255,4709.6875,3718.899902,95.8960495,1117.841553,27.80418015,7.944051743,28.37161255,0.003208522,703.8446655,640.4986572,0.003508241,3.955691338,7911.382813,3.955691338,1.50987E-05,8428.587891,7.35315752,13.15941525,1190.610474,2130.749756,104,070801030401,35.74822998
339,F070801030401_334,1061.675308,60957.57138,15.05652046,2499.382324,2748.718018,50.8910408,593.2269287,14.75539017,4.215825558,15.05652046,0.001702729,400.5548706,364.5049438,0.001996525,3.275884867,6551.77002,3.275884867,1.25039E-05,5248.100586,6.856923103,14.39788628,762.9640503,1602.040649,104,070801030401,18.9712162
340,F070801030401_336,2277.832061,180226.6482,44.51598358,7389.65332,10013.4248,150.4640198,1753.92981,43.62566376,12.46447563,44.51598358,0.005034275,1184.342651,1077.751831,0.005903234,8.080131531,16160.26367,8.080131531,3.08415E-05,17403.07813,6.856544495,16.14757538,914.5461426,2153.811279,104,070801030401,56.0901413
341,F070801030401_349,1498.185842,47690.5113,11.77955627,1955.406372,1925.153809,39.81489944,464.114502,11.54396534,3.298275709,11.77955627,0.00133214,332.4186096,302.500946,0.001656906,6.119872093,12239.74414,6.119872093,2.33593E-05,3880.560059,6.464133263,12.82825756,319.5175171,634.0916748,104,070801030401,14.84224129
342,F070801030401_350,1512.964839,124236.225,30.68634796,5093.933594,4001.499512,103.7198563,1209.042114,30.07262039,8.592177391,30.68634796,0.003470293,761.3151855,692.796814,0.003794697,11.39735031,22794.70117,11.39735031,4.35032E-05,9095.433594,7.352709293,13.12857342,446.940155,798.0305176,104,070801030401,38.66479874
343,F070801030401_351,1794.004218,125452.9794,30.98688507,5143.822754,3434.585449,104.735672,1220.883301,30.36714745,8.676327705,30.98688507,0.003504281,768.7595215,699.571167,0.003831803,21.44808388,42896.16797,21.44808388,8.18664E-05,8578.408203,7.352822781,12.2623806,239.8266754,399.9615173,104,070801030401,39.0434761
344,F070801030401_391,3158.544326,575016.5235,142.0290833,23576.82813,28706.91797,480.0582886,5595.945801,139.1885071,39.7681427,142.0290833,0.01606195,3711.697266,3377.644531,0.018500574,272.5484619,545096.9375,272.5484619,0.001040306,52283.74609,6.980257511,15.47935104,86.50508881,191.83284,104,070801030401,178.9566498
345,F070801030401_404,3156.832178,623848.8471,154.0906677,25579.05078,24113.48828,520.8264771,6071.172363,151.0088501,43.14538574,154.0906677,0.017425986,3822.785156,3478.734375,0.019054279,79.74107361,159482.1406,79.74107361,0.000304368,49692.53906,7.352976322,14.28466034,320.7763672,623.1737061,104,070801030401,194.1542358
346,F070801030401_473,3935.765018,574586.7624,141.9229279,23559.20508,39326.84766,479.6994934,5591.763184,139.0844727,39.73841858,141.9229279,0.016049946,3520.936768,3204.05249,0.017549748,69.03370667,138067.4063,69.03370667,0.000263499,62886.05469,7.352939606,19.62703705,341.2710571,910.9470825,104,070801030401,178.8228912
347,F070801030401_524,4963.765525,702833.4592,173.5998688,28817.57813,48670.46094,586.7675781,6839.834961,170.1278687,48.60796356,173.5998688,0.019632265,4618.579102,4202.907227,0.023020834,180.2146606,360429.3125,180.2146606,0.000687872,77488.03906,6.856582165,18.43677139,159.9069519,429.9763489,104,070801030401,218.7358398
348,F070801030401_596,3680.813484,397639.4234,98.2169342,16304.01074,19211.24609,331.9732361,3869.747314,96.25259399,27.50074196,98.2169342,0.011107272,2436.649414,2217.351074,0.012145229,52.54881287,105097.625,52.54881287,0.000200577,35515.25781,7.35292244,16.0169754,310.2640991,675.8527222,104,070801030401,123.753334
349,F070801030401_614,2370.078133,156598.1305,38.67973709,6420.836426,7313.564453,130.7375183,1523.981689,37.90614319,10.83032608,38.67973709,0.004374259,959.621521,873.2555542,0.004783134,27.45393944,54907.87891,27.45393944,0.000104791,13734.40039,7.352757454,15.72781372,233.8766937,500.2706604,104,070801030401,48.73646927
